tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,476063,572716,1.20,465655,0.98,1483417,3.12,0,0.00,0,0.00
2,79509,86983,1.09,144052,1.81,710315,8.93,810,0.01,72,0.00
3,34395,54709,1.59,44258,1.29,548187,15.94,26193,0.76,682,0.02
4,2175,3095,1.42,1763,0.81,36077,16.59,995,0.46,172,0.08
5,10186,20572,2.02,8975,0.88,339143,33.30,22742,2.23,429,0.04
6,1294,3705,2.86,4229,3.27,70285,54.32,16702,12.91,101,0.08
7,3716,13841,3.72,3225,0.87,200880,54.06,28773,7.74,552,0.15
8,1300,2852,2.19,1576,1.21,88910,68.39,4710,3.62,756,0.58
9,2516,7732,3.07,1331,0.53,195151,77.56,21296,8.46,1157,0.46
10,865,3085,3.57,870,1.01,139825,161.65,2723,3.15,227,0.26
11,1586,4275,2.70,1598,1.01,187313,118.10,5598,3.53,971,0.61
12,616,3232,5.25,546,0.89,66745,108.35,22367,36.31,77,0.12
13,412,1525,3.70,453,1.10,62347,151.33,7035,17.08,107,0.26
14,269,793,2.95,428,1.59,46311,172.16,3313,12.32,865,3.22
15,355,1610,4.54,295,0.83,49862,140.46,11303,31.84,272,0.77
16,624,1934,3.10,691,1.11,126350,202.48,8580,13.75,1740,2.79
17,769,2968,3.86,1433,1.86,186283,242.24,21686,28.20,1045,1.36
18,127,230,1.81,127,1.00,24090,189.69,938,7.39,1616,12.72
19,331,1464,4.42,354,1.07,88058,266.04,10296,31.11,867,2.62
20,203,821,4.04,201,0.99,70020,344.93,4319,21.28,116,0.57
21,206,1717,8.33,267,1.30,82464,400.31,13176,63.96,481,2.33
22,490,736,1.50,344,0.70,98218,200.44,5898,12.04,660,1.35
23,256,902,3.52,336,1.31,58386,228.07,7804,30.48,420,1.64
24,145,233,1.61,120,0.83,47240,325.79,7826,53.97,383,2.64
25,120,486,4.05,278,2.32,39470,328.92,8144,67.87,1136,9.47
26,170,243,1.43,266,1.56,62655,368.56,2108,12.40,261,1.54
27,277,3247,11.72,748,2.70,170564,615.75,32116,115.94,135,0.49
28,14,106,7.57,25,1.79,3112,222.29,1698,121.29,47,3.36
29,23,315,13.70,50,2.17,13909,604.74,4367,189.87,109,4.74
