build,crate,status,compile_seconds,run_seconds,tests,passed,timestamp,job_id
main-bsan,futures-task-0.3.32,success,2.888,0.757,1,1,2026-08-21T20:32:13Z,2059971
main-bsan,cpufeatures-0.3.0,success,2.211,2.785,2,2,2026-08-21T20:32:14Z,2059972
main-bsan,bit-vec-0.9.1,success,8.007,223.163,58,58,2026-08-21T20:35:42Z,2059970
main-bsan,core-foundation-sys-0.8.7,success,8.868,0.788,1,1,2026-08-22T14:50:03Z,2061648
main-bsan,futures-task-0.3.32,success,8.956,0.706,1,1,2026-08-22T14:50:03Z,2061651
main-bsan,anstyle-query-1.1.5,success,5.725,0.801,3,3,2026-08-22T14:50:03Z,2061652
main-bsan,dashmap-6.2.1,build_failed,4.984,0.000,0,0,2026-08-22T14:50:04Z,2061676
main-bsan,cpufeatures-0.3.0,success,7.417,2.660,2,2,2026-08-22T14:50:05Z,2061654
main-bsan,base16ct-1.0.0,success,12.391,1.717,10,10,2026-08-22T14:50:08Z,2061660
main-bsan,block-buffer-0.12.0,success,13.389,1.713,8,8,2026-08-22T14:50:10Z,2061679
main-bsan,anstyle-1.0.14,success,9.765,0.900,8,8,2026-08-22T14:50:09Z,2061650
main-bsan,backtrace-0.3.76,build_failed,14.843,0.000,0,0,2026-08-22T14:50:11Z,2061665
main-bsan,errno-0.3.14,success,14.671,0.826,4,4,2026-08-22T14:50:11Z,2061656
main-bsan,crossbeam-queue-0.3.12,success,12.393,5.495,21,21,2026-08-22T14:50:14Z,2061646
main-bsan,either-1.16.0,success,17.893,1.091,7,7,2026-08-22T14:50:15Z,2061680
main-bsan,dirs-sys-0.5.0,success,15.276,1.001,9,9,2026-08-22T14:50:14Z,2061644
main-bsan,bytemuck-1.25.0,success,14.457,6.743,32,32,2026-08-22T14:50:16Z,2061673
main-bsan,camino-1.2.2,success,13.695,1.944,5,5,2026-08-22T14:50:15Z,2061681
main-bsan,http-body-1.0.1,success,3.719,1.308,2,2,2026-08-22T14:50:18Z,2061684
main-bsan,csv-1.4.0,test_failed,16.693,7.035,141,0,2026-08-22T14:50:19Z,2061672
main-bsan,dirs-sys-next-0.1.2,success,21.717,1.082,9,9,2026-08-22T14:50:26Z,2061667
main-bsan,cc-1.2.63,success,7.488,22.668,15,15,2026-08-22T14:50:32Z,2061669
main-bsan,inout-0.2.2,success,4.281,1.291,1,1,2026-08-22T14:50:39Z,2061692
main-bsan,crossbeam-utils-0.8.21,success,19.859,18.930,61,61,2026-08-22T14:50:38Z,2061659
main-bsan,bumpalo-3.20.3,success,29.336,1.009,5,5,2026-08-22T14:50:38Z,2061671
main-bsan,anstream-1.0.0,success,34.232,1.236,10,10,2026-08-22T14:50:41Z,2061661
main-bsan,getrandom-0.4.2,success,5.502,15.677,9,9,2026-08-22T14:50:44Z,2061687
main-bsan,is-terminal-0.4.17,success,5.517,0.693,6,6,2026-08-22T14:50:48Z,2061696
main-bsan,event-listener-strategy-0.5.4,success,3.984,1.448,2,2,2026-08-22T14:50:51Z,2061691
main-bsan,dyn-clone-1.0.20,success,17.095,2.752,7,7,2026-08-22T14:50:57Z,2061693
main-bsan,futures-util-0.3.32,success,14.533,0.892,1,1,2026-08-22T14:50:57Z,2061699
main-bsan,byteorder-1.5.0,success,24.004,36.613,290,290,2026-08-22T14:51:00Z,2061666
main-bsan,libc-0.2.186,success,5.818,1.635,6,6,2026-08-22T14:51:01Z,2061703
main-bsan,async-trait-0.1.89,success,43.827,1.647,4,4,2026-08-22T14:51:02Z,2061685
main-bsan,atomic-waker-1.1.2,success,26.382,1.591,1,1,2026-08-22T14:51:02Z,2061686
main-bsan,percent-encoding-2.3.2,success,2.522,1.096,18,18,2026-08-22T14:51:07Z,2061716
main-bsan,log-0.4.30,success,9.552,2.664,32,32,2026-08-22T14:51:08Z,2061705
main-bsan,anyhow-1.0.102,success,51.758,15.078,71,71,2026-08-22T14:51:07Z,2061643
main-bsan,linked-hash-map-0.5.6,success,7.983,1.226,25,25,2026-08-22T14:51:08Z,2061707
main-bsan,concurrent-queue-2.5.0,success,30.591,38.827,31,31,2026-08-22T14:51:11Z,2061662
main-bsan,bit-set-0.10.0,success,10.076,65.430,24,24,2026-08-22T14:51:14Z,2061668
main-bsan,radium-1.1.1,success,2.867,0.841,9,9,2026-08-22T14:51:16Z,2061718
main-bsan,num-complex-0.4.6,success,6.867,4.464,92,92,2026-08-22T14:51:16Z,2061712
main-bsan,minimal-lexical-0.2.1,success,6.013,17.360,38,38,2026-08-22T14:51:17Z,2061704
main-bsan,nu-ansi-term-0.50.3,success,6.976,4.431,70,70,2026-08-22T14:51:19Z,2061714
main-bsan,pin-project-lite-0.2.17,success,4.922,4.167,21,21,2026-08-22T14:51:21Z,2061722
main-bsan,bindgen-0.72.1,success,57.044,9.623,28,28,2026-08-22T14:51:20Z,2061647
main-bsan,lazycell-1.3.0,success,2.701,1.179,28,28,2026-08-22T14:51:23Z,2061721
main-bsan,itoa-1.0.18,success,2.239,1.553,11,11,2026-08-22T14:51:25Z,2061720
main-bsan,object-0.39.1,test_failed,13.236,2.050,19,13,2026-08-22T14:51:28Z,2061719
main-bsan,erased-serde-0.4.10,success,22.254,2.986,18,18,2026-08-22T14:51:27Z,2061701
main-bsan,scopeguard-1.2.0,success,2.504,0.855,8,8,2026-08-22T14:51:35Z,2061726
main-bsan,r-efi-6.0.0,success,3.011,0.857,4,4,2026-08-22T14:51:36Z,2061727
main-bsan,shlex-2.0.1,success,3.165,1.227,7,7,2026-08-22T14:51:37Z,2061730
main-bsan,siphasher-1.0.3,success,2.674,1.121,13,13,2026-08-22T14:51:36Z,2061732
main-bsan,ppv-lite86-0.2.21,success,6.574,0.789,2,2,2026-08-22T14:51:40Z,2061723
main-bsan,pem-rfc7468-1.0.0,success,3.177,26.563,15,15,2026-08-22T14:51:42Z,2061717
main-bsan,event-listener-5.4.1,success,23.301,2.228,11,11,2026-08-22T14:51:43Z,2061715
main-bsan,pin-project-1.1.13,success,8.567,7.420,37,37,2026-08-22T14:51:49Z,2061731
main-bsan,der-0.8.0,success,21.696,72.661,78,78,2026-08-22T14:51:59Z,2061688
main-bsan,socket2-0.6.4,success,5.027,0.887,10,10,2026-08-22T14:52:01Z,2061738
main-bsan,redox_syscall-0.8.0,success,4.314,0.804,1,1,2026-08-22T14:52:00Z,2061734
main-bsan,subtle-2.6.1,success,6.176,5.038,28,28,2026-08-22T14:52:05Z,2061742
main-bsan,serde_bytes-0.11.19,success,10.760,2.618,4,4,2026-08-22T14:52:06Z,2061741
main-bsan,predicates-3.1.4,success,12.622,1.091,19,19,2026-08-22T14:52:07Z,2061737
main-bsan,hyper-1.10.1,success,28.593,0.882,2,2,2026-08-22T14:52:07Z,2061725
main-bsan,slab-0.4.12,success,9.494,3.630,47,47,2026-08-22T14:52:17Z,2061745
main-bsan,hashlink-0.11.0,success,10.152,116.072,66,66,2026-08-22T14:52:21Z,2061689
main-bsan,serde_core-1.0.228,success,8.253,0.773,1,1,2026-08-22T14:52:23Z,2061746
main-bsan,encoding_rs-0.8.35,success,12.075,121.505,137,137,2026-08-22T14:52:28Z,2061683
main-bsan,tracing-core-0.1.36,test_failed,4.831,1.143,20,19,2026-08-22T14:52:38Z,2061752
main-bsan,generic-array-1.4.2,success,33.340,1.018,3,3,2026-08-22T14:52:35Z,2061736
main-bsan,proc-macro2-1.0.106,success,13.154,10.724,68,68,2026-08-22T14:52:41Z,2061750
main-bsan,generic-array-1.4.3,success,35.420,1.386,3,3,2026-08-22T14:52:50Z,2061735
main-bsan,utf8_iter-1.0.4,success,2.349,0.773,2,2,2026-08-22T14:52:55Z,2061756
main-bsan,urlencoding-2.1.3,success,2.738,0.883,9,9,2026-08-22T14:52:56Z,2061757
main-bsan,rustversion-1.0.22,success,19.349,2.888,2,2,2026-08-22T14:52:56Z,2061751
main-bsan,semver-1.0.28,success,11.040,4.547,34,34,2026-08-22T14:52:58Z,2061753
main-bsan,once_cell-1.21.4,success,12.583,102.379,74,74,2026-08-22T14:53:02Z,2061713
main-bsan,ryu-1.0.23,test_failed,10.322,3.961,20,9,2026-08-22T14:53:00Z,2061755
main-bsan,combine-4.6.7,success,59.908,5.365,81,81,2026-08-22T14:52:59Z,2061733
main-bsan,yansi-1.0.1,success,4.034,1.592,7,7,2026-08-22T14:53:12Z,2061761
main-bsan,indexmap-2.14.0,success,20.285,120.460,179,179,2026-08-22T14:53:20Z,2061706
main-bsan,unicode-bidi-0.3.18,success,8.893,3.131,36,36,2026-08-22T14:53:22Z,2061763
main-bsan,smallvec-1.15.1,success,14.901,3.558,63,63,2026-08-22T14:53:24Z,2061762
main-bsan,itertools-0.14.0,success,39.644,43.005,191,191,2026-08-22T14:53:27Z,2061739
main-bsan,zeroize-1.8.2,success,2.504,2.226,13,13,2026-08-22T14:53:37Z,2061769
main-bsan,yoke-0.8.2,success,7.864,2.121,12,12,2026-08-22T14:53:43Z,2061772
main-bsan,httparse-1.10.1,success,36.252,54.899,358,358,2026-08-22T14:53:48Z,2061744
main-bsan,colored-3.1.1,test_failed,25.490,191.624,128,19,2026-08-22T14:53:47Z,2061678
main-bsan,bit-vec-0.9.1,success,11.661,220.169,58,58,2026-08-22T14:53:53Z,2061642
main-bsan,utf8parse-0.2.2,success,1.905,65.498,1,1,2026-08-22T14:53:59Z,2061758
main-bsan,thread_local-1.1.9,success,27.516,6.448,8,8,2026-08-22T14:53:58Z,2061767
main-bsan,half-2.7.1,success,43.331,2.382,37,37,2026-08-22T14:54:00Z,2061764
main-bsan,zerocopy-0.8.50,build_failed,29.201,0.000,0,0,2026-08-22T14:54:05Z,2061774
main-bsan,memchr-2.8.1,success,14.500,179.310,64,64,2026-08-22T14:54:08Z,2061702
main-bsan,which-8.0.2,success,7.511,3.614,24,24,2026-08-22T14:54:09Z,2061775
main-bsan,const-oid-0.10.2,success,28.138,222.933,27,27,2026-08-22T14:54:13Z,2061655
main-bsan,tokio-stream-0.1.18,success,24.969,21.279,60,60,2026-08-22T14:54:23Z,2061771
main-bsan,uuid-1.23.2,success,16.467,3.352,60,60,2026-08-22T14:54:33Z,2061780
main-bsan,quinn-udp-0.6.1,test_failed,43.352,4.913,11,3,2026-08-22T14:54:33Z,2061765
main-bsan,tinystr-0.8.3,success,30.416,26.595,18,18,2026-08-22T14:54:37Z,2061773
main-bsan,tracing-log-0.2.0,success,30.931,2.822,7,7,2026-08-22T14:54:52Z,2061781
main-bsan,serde_json-1.0.150,success,56.303,28.551,137,137,2026-08-22T14:54:55Z,2061766
main-bsan,writeable-0.6.3,success,33.209,16.181,16,16,2026-08-22T14:55:01Z,2061779
main-bsan,spin-0.12.0,success,30.261,11.440,34,34,2026-08-22T14:55:08Z,2061778
main-bsan,tungstenite-0.29.0,success,47.364,5.876,43,43,2026-08-22T14:55:19Z,2061783
main-bsan,serde_with-3.20.0,test_failed,81.098,12.331,106,19,2026-08-22T14:55:36Z,2061777
main-bsan,rand-0.10.1,success,15.782,217.359,85,85,2026-08-22T14:56:12Z,2061747
main-bsan,crossbeam-deque-0.8.6,success,14.345,379.890,35,35,2026-08-22T14:56:31Z,2061677
main-bsan,tower-http-0.6.11,success,142.614,1.046,9,9,2026-08-22T14:56:28Z,2061776
main-bsan,async-lock-3.4.2,success,9.616,444.058,41,38,2026-08-22T14:57:41Z,2061664
main-bsan,crossbeam-channel-0.5.15,success,34.411,441.077,359,357,2026-08-22T14:57:52Z,2061674
main-bsan,alloc-stdlib-0.2.2,success,467.222,21.264,11,11,2026-08-22T14:58:03Z,2061657
main-bsan,alloc-no-stdlib-2.0.4,success,675.600,3.141,9,9,2026-08-22T15:01:13Z,2061663
main-bsan,url-2.5.8,success,13.617,469.402,67,67,2026-08-22T15:02:13Z,2061782
main-bsan,bincode-2.0.1,success,48.540,702.742,60,60,2026-08-22T15:03:15Z,2061694
main-bsan,ordered-float-5.3.0,success,7.591,1047.605,71,71,2026-08-22T15:09:44Z,2061740
main-bsan,tempfile-3.27.0,success,7.974,1492.645,64,64,2026-08-22T15:17:21Z,2061749
main-bsan,unicode-normalization-0.1.25,success,4.412,3185.116,13,13,2026-08-22T15:45:23Z,2061748
