build,crate,status,compile_seconds,run_seconds,tests,passed,timestamp,job_id
visit-gc,anstyle-query-1.1.5,success,2.859,6.424,3,3,2026-07-07T18:49:41Z,1922152
visit-gc,base16ct-1.0.0,success,5.717,8.845,11,11,2026-07-07T18:49:45Z,1922133
visit-gc,clap_lex-1.1.0,success,12.133,3.998,18,17,2026-07-07T18:49:47Z,1922136
visit-gc,anstyle-1.0.14,success,6.967,6.642,42,42,2026-07-07T18:49:47Z,1922146
visit-gc,bytemuck-1.25.0,success,3.656,15.388,43,41,2026-07-07T18:49:50Z,1922140
visit-gc,core-foundation-sys-0.8.7,success,3.951,3.218,1,1,2026-07-07T18:49:55Z,1922161
visit-gc,alloc-stdlib-0.2.2,test_failed,5.040,5.951,11,2,2026-07-07T18:49:57Z,1922159
visit-gc,arrayvec-0.7.6,success,9.179,17.527,93,92,2026-07-07T18:49:58Z,1922144
visit-gc,cpufeatures-0.3.0,success,0.821,7.496,3,3,2026-07-07T18:49:57Z,1922160
visit-gc,alloc-no-stdlib-2.0.4,success,5.825,6.910,9,9,2026-07-07T18:49:58Z,1922158
visit-gc,android_system_properties-0.1.5,success,9.277,1.873,4,4,2026-07-07T18:49:59Z,1922163
visit-gc,allocator-api2-0.4.0,success,3.455,27.357,167,167,2026-07-07T18:50:02Z,1922145
visit-gc,cc-1.2.63,success,11.135,12.034,45,43,2026-07-07T18:50:02Z,1922128
visit-gc,bit-set-0.10.0,success,12.738,16.512,47,47,2026-07-07T18:50:04Z,1922134
visit-gc,const-oid-0.10.2,test_failed,21.276,6.034,27,26,2026-07-07T18:50:04Z,1922127
visit-gc,block-buffer-0.12.0,success,9.046,6.416,11,11,2026-07-07T18:50:06Z,1922165
visit-gc,camino-1.2.2,test_failed,14.118,18.218,85,81,2026-07-07T18:50:08Z,1922143
visit-gc,async-stream-0.3.6,test_failed,31.700,4.668,2,2,2026-07-07T18:50:15Z,1922135
visit-gc,anstream-1.0.0,success,28.895,5.546,30,21,2026-07-07T18:50:15Z,1922141
visit-gc,bindgen-0.72.1,test_failed,19.866,20.486,47,29,2026-07-07T18:50:22Z,1922129
visit-gc,colored-3.1.1,test_failed,26.090,10.666,128,19,2026-07-07T18:50:22Z,1922151
visit-gc,backtrace-0.3.76,test_failed,17.123,13.767,3,1,2026-07-07T18:50:24Z,1922156
visit-gc,data-encoding-2.11.0,success,1.124,7.741,43,42,2026-07-07T18:50:28Z,1922174
visit-gc,dirs-sys-0.5.0,success,3.366,3.849,9,9,2026-07-07T18:50:29Z,1922176
visit-gc,anyhow-1.0.102,success,27.576,26.334,98,97,2026-07-07T18:50:29Z,1922132
visit-gc,atomic-waker-1.1.2,success,40.596,2.809,3,3,2026-07-07T18:50:27Z,1922148
visit-gc,dirs-sys-next-0.1.2,success,3.460,3.887,9,9,2026-07-07T18:50:35Z,1922177
visit-gc,foreign-types-0.5.0,success,6.716,2.782,5,5,2026-07-07T18:50:39Z,1922187
visit-gc,errno-0.3.14,test_failed,2.919,1.923,4,3,2026-07-07T18:50:40Z,1922182
visit-gc,form_urlencoded-1.2.2,success,0.958,0.674,1,1,2026-07-07T18:50:41Z,1922189
visit-gc,constant_time_eq-0.5.0,success,43.282,6.251,12,12,2026-07-07T18:50:37Z,1922139
visit-gc,dashmap-6.2.1,test_failed,4.891,15.763,20,20,2026-07-07T18:50:44Z,1922173
visit-gc,futures-channel-0.3.32,test_failed,2.640,2.904,1,1,2026-07-07T18:50:46Z,1922190
visit-gc,futures-task-0.3.32,test_failed,2.825,2.924,3,1,2026-07-07T18:50:46Z,1922191
visit-gc,addr2line-0.26.1,success,50.304,2.030,3,3,2026-07-07T18:50:42Z,1922126
visit-gc,dyn-clone-1.0.20,success,18.511,5.383,13,12,2026-07-07T18:50:47Z,1922178
visit-gc,event-listener-strategy-0.5.4,success,3.368,2.766,5,5,2026-07-07T18:50:49Z,1922184
visit-gc,der-0.8.0,test_failed,17.654,11.051,78,76,2026-07-07T18:50:54Z,1922175
visit-gc,crossbeam-utils-0.8.21,success,8.653,44.060,221,220,2026-07-07T18:50:56Z,1922169
visit-gc,byteorder-1.5.0,success,9.743,52.832,412,412,2026-07-07T18:50:59Z,1922162
visit-gc,http-body-1.0.1,success,2.417,2.461,2,2,2026-07-07T18:51:03Z,1922203
visit-gc,inout-0.2.2,success,2.656,2.140,1,1,2026-07-07T18:51:03Z,1922206
visit-gc,crc32fast-1.5.0,test_failed,10.828,83.443,6,5,2026-07-07T18:51:05Z,1922153
visit-gc,crossbeam-queue-0.3.12,success,8.204,64.144,36,36,2026-07-07T18:51:13Z,1922168
visit-gc,foldhash-0.2.0,success,36.269,2.334,4,4,2026-07-07T18:51:17Z,1922186
visit-gc,either-1.16.0,success,12.803,14.264,65,65,2026-07-07T18:51:15Z,1922179
visit-gc,hashlink-0.11.0,success,7.742,17.410,66,66,2026-07-07T18:51:25Z,1922200
visit-gc,futures-util-0.3.32,test_failed,21.134,14.034,156,2,2026-07-07T18:51:24Z,1922192
visit-gc,ansi_term-0.12.1,success,19.863,45.947,105,105,2026-07-07T18:51:23Z,1922155
visit-gc,lock_api-0.4.14,success,1.081,2.008,1,1,2026-07-07T18:51:33Z,1922216
visit-gc,fixedbitset-0.5.7,success,5.291,57.775,69,69,2026-07-07T18:51:34Z,1922185
visit-gc,lazycell-1.3.0,success,0.795,4.102,29,29,2026-07-07T18:51:33Z,1922212
visit-gc,getrandom-0.4.2,success,3.383,22.204,17,16,2026-07-07T18:51:34Z,1922196
visit-gc,itoa-1.0.18,success,0.896,3.334,13,13,2026-07-07T18:51:35Z,1922210
visit-gc,io-lifetimes-3.0.1,success,2.203,2.381,9,7,2026-07-07T18:51:34Z,1922207
visit-gc,is-terminal-0.4.17,success,6.049,2.569,9,9,2026-07-07T18:51:36Z,1922208
visit-gc,bit-vec-0.9.1,success,13.338,111.506,106,106,2026-07-07T18:51:39Z,1922149
visit-gc,libc-0.2.186,success,5.519,3.875,6,6,2026-07-07T18:51:42Z,1922213
visit-gc,hyper-1.10.1,test_failed,38.039,2.762,10,8,2026-07-07T18:51:46Z,1922204
visit-gc,generic-array-1.4.3,success,50.339,7.450,39,35,2026-07-07T18:51:48Z,1922194
visit-gc,generic-array-1.4.2,success,51.502,7.310,39,35,2026-07-07T18:51:50Z,1922193
visit-gc,async-lock-3.4.2,success,5.280,128.708,118,114,2026-07-07T18:51:53Z,1922147
visit-gc,linked-hash-map-0.5.6,success,4.544,6.784,45,45,2026-07-07T18:51:54Z,1922215
visit-gc,hostname-0.4.2,test_failed,38.061,2.086,5,4,2026-07-07T18:51:52Z,1922201
visit-gc,log-0.4.30,success,17.183,10.014,59,58,2026-07-07T18:51:59Z,1922218
visit-gc,half-2.7.1,success,34.431,14.807,98,90,2026-07-07T18:51:57Z,1922198
visit-gc,combine-4.6.7,test_failed,73.948,45.560,227,224,2026-07-07T18:51:55Z,1922142
visit-gc,percent-encoding-2.3.2,success,0.900,5.149,24,24,2026-07-07T18:52:05Z,1922233
visit-gc,minimal-lexical-0.2.1,success,1.383,25.422,42,42,2026-07-07T18:52:05Z,1922223
visit-gc,mio-1.2.1,success,5.059,1.634,21,5,2026-07-07T18:52:10Z,1922224
visit-gc,pem-rfc7468-1.0.0,success,1.231,10.581,16,15,2026-07-07T18:52:11Z,1922232
visit-gc,async-trait-0.1.89,success,110.950,5.263,5,4,2026-07-07T18:52:03Z,1922157
visit-gc,arc-swap-1.9.1,test_failed,41.426,94.901,40,35,2026-07-07T18:52:06Z,1922138
visit-gc,num-complex-0.4.6,test_failed,3.160,8.929,92,91,2026-07-07T18:52:15Z,1922226
visit-gc,object-0.39.1,test_failed,8.729,7.070,19,13,2026-07-07T18:52:16Z,1922227
visit-gc,bincode-2.0.1,success,46.903,100.663,86,82,2026-07-07T18:52:13Z,1922131
visit-gc,csv-1.4.0,test_failed,17.403,104.806,183,141,2026-07-07T18:52:18Z,1922171
visit-gc,radium-1.1.1,success,1.149,3.186,11,11,2026-07-07T18:52:23Z,1922242
visit-gc,nu-ansi-term-0.50.3,success,5.403,13.813,123,123,2026-07-07T18:52:24Z,1922225
visit-gc,ppv-lite86-0.2.21,success,4.210,1.433,2,2,2026-07-07T18:52:26Z,1922238
visit-gc,powerfmt-0.2.0,success,6.243,2.062,5,5,2026-07-07T18:52:27Z,1922237
visit-gc,pin-project-lite-0.2.17,success,2.269,7.459,33,33,2026-07-07T18:52:28Z,1922236
visit-gc,os_str_bytes-7.2.0,test_failed,7.330,10.916,67,48,2026-07-07T18:52:27Z,1922230
visit-gc,httparse-1.10.1,success,37.636,39.776,365,364,2026-07-07T18:52:29Z,1922202
visit-gc,scopeguard-1.2.0,success,0.830,3.566,14,14,2026-07-07T18:52:33Z,1922249
visit-gc,r-efi-6.0.0,success,2.035,3.593,8,6,2026-07-07T18:52:34Z,1922245
visit-gc,once_cell-1.21.4,success,6.567,31.403,118,116,2026-07-07T18:52:39Z,1922228
visit-gc,redox_syscall-0.8.0,success,1.805,2.288,1,1,2026-07-07T18:52:37Z,1922244
visit-gc,erased-serde-0.4.10,success,51.480,15.906,31,30,2026-07-07T18:52:34Z,1922181
visit-gc,shlex-2.0.1,success,1.118,4.013,8,8,2026-07-07T18:52:43Z,1922256
visit-gc,siphasher-1.0.3,success,1.052,4.546,15,15,2026-07-07T18:52:45Z,1922257
visit-gc,predicates-3.1.4,test_failed,9.195,20.585,67,59,2026-07-07T18:52:49Z,1922239
visit-gc,proc-macro2-1.0.106,test_failed,14.257,20.602,76,71,2026-07-07T18:52:57Z,1922240
visit-gc,serde_core-1.0.228,test_failed,12.180,8.629,69,48,2026-07-07T18:52:59Z,1922253
visit-gc,semver-1.0.28,success,1.305,15.600,38,38,2026-07-07T18:52:58Z,1922250
visit-gc,stable_deref_trait-1.2.1,success,0.609,2.564,6,6,2026-07-07T18:53:02Z,1922263
visit-gc,rustversion-1.0.22,success,27.139,3.445,3,2,2026-07-07T18:53:04Z,1922247
visit-gc,slab-0.4.12,success,12.819,13.536,85,85,2026-07-07T18:53:05Z,1922258
visit-gc,ryu-1.0.23,success,4.927,15.007,51,48,2026-07-07T18:53:03Z,1922248
visit-gc,socket2-0.6.4,test_failed,3.101,3.493,17,13,2026-07-07T18:53:07Z,1922261
visit-gc,pin-project-1.1.13,success,27.242,17.345,40,40,2026-07-07T18:53:01Z,1922235
visit-gc,matchit-0.9.2,test_failed,48.152,21.403,20,20,2026-07-07T18:53:06Z,1922221
visit-gc,quinn-udp-0.6.1,test_failed,40.021,3.354,11,3,2026-07-07T18:53:15Z,1922241
visit-gc,serde_bytes-0.11.19,success,25.768,7.525,10,10,2026-07-07T18:53:17Z,1922251
visit-gc,subtle-2.6.1,success,6.294,16.788,35,35,2026-07-07T18:53:24Z,1922264
visit-gc,tracing-core-0.1.36,test_failed,1.803,3.859,20,19,2026-07-07T18:53:25Z,1922273
visit-gc,event-listener-5.4.1,success,54.950,15.780,43,43,2026-07-07T18:53:12Z,1922183
visit-gc,smallvec-1.15.1,success,16.398,11.049,76,76,2026-07-07T18:53:29Z,1922260
visit-gc,tempfile-3.27.0,test_failed,5.569,2.838,33,1,2026-07-07T18:53:35Z,1922266
visit-gc,hashbrown-0.17.1,success,34.218,117.683,383,381,2026-07-07T18:53:39Z,1922199
visit-gc,urlencoding-2.1.3,success,1.147,3.353,13,13,2026-07-07T18:53:45Z,1922281
visit-gc,itertools-0.14.0,success,34.926,94.689,383,383,2026-07-07T18:53:43Z,1922209
visit-gc,utf8_iter-1.0.4,success,1.497,2.348,5,5,2026-07-07T18:53:53Z,1922282
visit-gc,unicode-bidi-0.3.18,success,4.433,17.381,39,39,2026-07-07T18:53:57Z,1922278
visit-gc,ordered-float-5.3.0,test_failed,6.993,97.536,71,70,2026-07-07T18:53:56Z,1922229
visit-gc,utf8parse-0.2.2,success,0.710,8.892,1,1,2026-07-07T18:54:09Z,1922283
visit-gc,sync_wrapper-1.0.2,success,18.846,2.322,6,6,2026-07-07T18:53:58Z,1922265
visit-gc,tracing-0.1.44,test_failed,37.195,1.945,1,1,2026-07-07T18:54:12Z,1922272
visit-gc,regex-automata-0.4.14,test_failed,24.436,63.001,123,123,2026-07-07T18:54:12Z,1922246
visit-gc,tokio-util-0.7.18,test_failed,25.682,2.862,3,3,2026-07-07T18:54:07Z,1922270
visit-gc,wasm-bindgen-0.2.122,success,17.697,1.228,23,6,2026-07-07T18:54:19Z,1922285
visit-gc,tracing-log-0.2.0,success,35.589,8.338,11,11,2026-07-07T18:54:16Z,1922274
visit-gc,thread_local-1.1.9,success,24.536,3.272,10,10,2026-07-07T18:54:17Z,1922267
visit-gc,zeroize-1.8.2,success,0.806,4.361,19,19,2026-07-07T18:54:26Z,1922291
