build,crate,status,compile_seconds,run_seconds,tests,passed,timestamp,job_id
visit-gc,base16ct-1.0.0,success,1.946,3.555,11,11,2026-07-07T18:59:07Z,1922396
visit-gc,alloc-stdlib-0.2.2,test_failed,2.373,4.851,11,2,2026-07-07T18:59:08Z,1922395
visit-gc,cpufeatures-0.3.0,success,1.103,5.136,3,3,2026-07-07T18:59:08Z,1922394
visit-gc,android_system_properties-0.1.5,success,5.478,1.865,4,4,2026-07-07T18:59:09Z,1922383
visit-gc,bytemuck-1.25.0,success,2.267,14.383,43,41,2026-07-07T18:59:18Z,1922382
visit-gc,backtrace-0.3.76,test_failed,8.866,11.131,3,1,2026-07-07T18:59:24Z,1922391
visit-gc,alloc-no-stdlib-2.0.4,success,0.861,4.654,9,9,2026-07-07T18:59:27Z,1922400
visit-gc,allocator-api2-0.4.0,success,2.600,28.905,167,167,2026-07-07T18:59:33Z,1922386
visit-gc,clap_lex-1.1.0,success,6.928,4.790,18,17,2026-07-07T18:59:33Z,1922403
visit-gc,bit-set-0.10.0,success,10.883,15.175,47,47,2026-07-07T18:59:33Z,1922390
visit-gc,anstyle-query-1.1.5,success,1.183,1.803,3,3,2026-07-07T18:59:35Z,1922404
visit-gc,cc-1.2.63,success,10.604,11.120,45,43,2026-07-07T18:59:40Z,1922380
visit-gc,camino-1.2.2,test_failed,16.649,19.216,85,81,2026-07-07T18:59:47Z,1922375
visit-gc,block-buffer-0.12.0,success,3.373,3.882,11,11,2026-07-07T18:59:50Z,1922409
visit-gc,arrayvec-0.7.6,success,4.873,15.377,93,92,2026-07-07T18:59:52Z,1922405
visit-gc,anstyle-1.0.14,success,5.312,6.492,42,42,2026-07-07T18:59:56Z,1922410
visit-gc,core-foundation-sys-0.8.7,success,1.190,1.668,1,1,2026-07-07T19:00:03Z,1922411
visit-gc,ansi_term-0.12.1,success,8.551,42.215,105,105,2026-07-07T19:00:03Z,1922392
visit-gc,addr2line-0.26.1,success,44.200,1.873,3,3,2026-07-07T19:00:02Z,1922372
visit-gc,async-stream-0.3.6,test_failed,38.388,5.365,2,2,2026-07-07T19:00:01Z,1922384
visit-gc,atomic-waker-1.1.2,success,37.987,2.928,3,3,2026-07-07T19:00:03Z,1922378
visit-gc,async-trait-0.1.89,success,54.346,3.111,5,4,2026-07-07T19:00:07Z,1922397
visit-gc,anyhow-1.0.102,success,34.752,25.542,98,97,2026-07-07T19:00:10Z,1922393
visit-gc,bindgen-0.72.1,test_failed,22.589,22.316,47,29,2026-07-07T19:00:09Z,1922379
visit-gc,colored-3.1.1,test_failed,29.568,10.971,128,19,2026-07-07T19:00:14Z,1922374
visit-gc,const-oid-0.10.2,test_failed,20.919,6.126,27,26,2026-07-07T19:00:21Z,1922408
visit-gc,data-encoding-2.11.0,success,1.365,8.891,43,42,2026-07-07T19:00:31Z,1922420
visit-gc,dirs-sys-0.5.0,success,3.972,3.471,9,9,2026-07-07T19:00:33Z,1922422
visit-gc,errno-0.3.14,test_failed,2.870,1.948,4,3,2026-07-07T19:00:35Z,1922428
visit-gc,either-1.16.0,success,4.866,9.878,65,65,2026-07-07T19:00:36Z,1922425
visit-gc,bumpalo-3.20.3,success,37.708,14.921,52,49,2026-07-07T19:00:27Z,1922381
visit-gc,anstream-1.0.0,success,30.262,5.941,30,21,2026-07-07T19:00:34Z,1922407
visit-gc,concurrent-queue-2.5.0,success,33.760,45.130,45,45,2026-07-07T19:00:37Z,1922388
visit-gc,dirs-sys-next-0.1.2,success,3.320,3.494,9,9,2026-07-07T19:00:45Z,1922423
visit-gc,foreign-types-0.5.0,success,7.400,3.009,5,5,2026-07-07T19:00:51Z,1922435
visit-gc,crossbeam-utils-0.8.21,success,8.298,41.954,221,220,2026-07-07T19:00:54Z,1922415
visit-gc,dashmap-6.2.1,test_failed,6.372,16.567,20,20,2026-07-07T19:00:54Z,1922419
visit-gc,crc32fast-1.5.0,test_failed,6.361,87.766,6,5,2026-07-07T19:00:58Z,1922402
visit-gc,form_urlencoded-1.2.2,success,0.971,0.702,1,1,2026-07-07T19:01:01Z,1922436
visit-gc,dyn-clone-1.0.20,success,22.432,4.943,13,12,2026-07-07T19:00:57Z,1922424
visit-gc,der-0.8.0,test_failed,16.522,9.968,78,76,2026-07-07T19:00:59Z,1922421
visit-gc,constant_time_eq-0.5.0,success,48.954,6.235,12,12,2026-07-07T19:00:52Z,1922399
visit-gc,futures-task-0.3.32,test_failed,1.219,1.766,3,1,2026-07-07T19:01:03Z,1922438
visit-gc,byteorder-1.5.0,success,13.335,63.148,412,412,2026-07-07T19:00:50Z,1922398
visit-gc,futures-channel-0.3.32,test_failed,1.263,2.001,1,1,2026-07-07T19:01:05Z,1922437
visit-gc,combine-4.6.7,test_failed,60.818,38.001,227,224,2026-07-07T19:01:00Z,1922373
visit-gc,crossbeam-queue-0.3.12,success,7.817,59.046,36,36,2026-07-07T19:01:10Z,1922414
visit-gc,event-listener-strategy-0.5.4,success,3.892,3.093,5,5,2026-07-07T19:01:15Z,1922432
visit-gc,async-lock-3.4.2,success,7.201,117.840,118,114,2026-07-07T19:01:22Z,1922377
visit-gc,foldhash-0.2.0,success,32.834,2.218,4,4,2026-07-07T19:01:24Z,1922434
visit-gc,http-body-1.0.1,success,2.131,2.119,2,2,2026-07-07T19:01:27Z,1922449
visit-gc,inout-0.2.2,success,5.318,3.565,1,1,2026-07-07T19:01:34Z,1922452
visit-gc,erased-serde-0.4.10,success,21.912,8.729,31,30,2026-07-07T19:01:26Z,1922427
visit-gc,bit-vec-0.9.1,success,13.577,114.394,106,106,2026-07-07T19:01:39Z,1922401
visit-gc,getrandom-0.4.2,success,3.507,26.240,17,16,2026-07-07T19:01:39Z,1922442
visit-gc,fixedbitset-0.5.7,success,7.222,58.722,69,69,2026-07-07T19:01:49Z,1922433
visit-gc,hashlink-0.11.0,success,6.303,21.474,66,66,2026-07-07T19:01:51Z,1922446
visit-gc,io-lifetimes-3.0.1,success,3.717,2.788,9,7,2026-07-07T19:01:50Z,1922453
visit-gc,bincode-2.0.1,success,48.722,99.746,86,82,2026-07-07T19:01:50Z,1922376
visit-gc,event-listener-5.4.1,success,28.788,10.241,43,43,2026-07-07T19:01:49Z,1922430
visit-gc,futures-util-0.3.32,test_failed,22.909,13.003,156,2,2026-07-07T19:01:54Z,1922439
visit-gc,is-terminal-0.4.17,success,6.378,2.359,9,9,2026-07-07T19:01:51Z,1922454
visit-gc,lazycell-1.3.0,success,1.135,4.523,29,29,2026-07-07T19:02:01Z,1922457
visit-gc,itoa-1.0.18,success,0.974,3.488,13,13,2026-07-07T19:02:02Z,1922456
visit-gc,lock_api-0.4.14,success,1.365,1.886,1,1,2026-07-07T19:02:05Z,1922460
visit-gc,libc-0.2.186,success,9.074,5.280,6,6,2026-07-07T19:02:05Z,1922458
visit-gc,generic-array-1.4.3,success,47.848,7.153,39,35,2026-07-07T19:02:06Z,1922441
visit-gc,hyper-1.10.1,test_failed,33.522,2.573,10,8,2026-07-07T19:02:11Z,1922450
visit-gc,mio-1.2.1,success,6.372,2.133,21,5,2026-07-07T19:02:12Z,1922468
visit-gc,arc-swap-1.9.1,test_failed,47.081,90.327,40,35,2026-07-07T19:02:16Z,1922406
visit-gc,half-2.7.1,success,35.161,16.606,98,90,2026-07-07T19:02:23Z,1922444
visit-gc,percent-encoding-2.3.2,success,1.100,5.355,24,24,2026-07-07T19:02:28Z,1922477
visit-gc,csv-1.4.0,test_failed,18.437,105.090,183,141,2026-07-07T19:02:27Z,1922418
visit-gc,minimal-lexical-0.2.1,success,1.760,27.660,42,42,2026-07-07T19:02:29Z,1922467
visit-gc,hostname-0.4.2,test_failed,47.357,3.188,5,4,2026-07-07T19:02:26Z,1922447
visit-gc,generic-array-1.4.2,success,55.371,7.978,39,35,2026-07-07T19:02:26Z,1922440
visit-gc,linked-hash-map-0.5.6,success,5.866,9.159,45,45,2026-07-07T19:02:29Z,1922459
visit-gc,pem-rfc7468-1.0.0,success,1.236,10.315,16,15,2026-07-07T19:02:33Z,1922476
visit-gc,log-0.4.30,success,20.018,10.092,59,58,2026-07-07T19:02:34Z,1922461
visit-gc,num-complex-0.4.6,test_failed,3.565,10.925,92,91,2026-07-07T19:02:41Z,1922470
visit-gc,object-0.39.1,test_failed,10.206,6.201,19,13,2026-07-07T19:02:42Z,1922471
visit-gc,radium-1.1.1,success,1.135,3.111,11,11,2026-07-07T19:02:45Z,1922486
visit-gc,os_str_bytes-7.2.0,test_failed,7.055,10.551,67,48,2026-07-07T19:02:47Z,1922474
visit-gc,ppv-lite86-0.2.21,success,5.771,2.084,2,2,2026-07-07T19:02:49Z,1922482
visit-gc,pin-project-1.1.13,success,9.107,12.058,40,40,2026-07-07T19:02:53Z,1922479
visit-gc,powerfmt-0.2.0,success,9.196,2.163,5,5,2026-07-07T19:02:53Z,1922481
visit-gc,pin-project-lite-0.2.17,success,2.806,9.168,33,33,2026-07-07T19:02:53Z,1922480
visit-gc,nu-ansi-term-0.50.3,success,7.329,17.940,123,123,2026-07-07T19:02:52Z,1922469
visit-gc,once_cell-1.21.4,success,7.042,25.888,118,116,2026-07-07T19:03:00Z,1922472
visit-gc,scopeguard-1.2.0,success,0.729,3.060,14,14,2026-07-07T19:03:04Z,1922493
visit-gc,r-efi-6.0.0,success,1.604,3.606,8,6,2026-07-07T19:03:06Z,1922489
visit-gc,httparse-1.10.1,success,37.920,38.032,365,364,2026-07-07T19:03:02Z,1922448
visit-gc,predicates-3.1.4,test_failed,11.752,24.212,67,59,2026-07-07T19:03:19Z,1922483
visit-gc,serde_bytes-0.11.19,success,14.453,6.162,10,10,2026-07-07T19:03:21Z,1922496
visit-gc,serde_core-1.0.228,test_failed,14.364,10.835,69,48,2026-07-07T19:03:26Z,1922497
visit-gc,proc-macro2-1.0.106,test_failed,17.977,18.959,76,71,2026-07-07T19:03:25Z,1922484
visit-gc,shlex-2.0.1,success,1.043,3.749,8,8,2026-07-07T19:03:27Z,1922500
visit-gc,siphasher-1.0.3,success,0.898,4.183,15,15,2026-07-07T19:03:28Z,1922501
visit-gc,redox_syscall-0.8.0,success,1.816,2.449,1,1,2026-07-07T19:03:28Z,1922488
visit-gc,stable_deref_trait-1.2.1,success,0.694,2.568,6,6,2026-07-07T19:03:33Z,1922506
