build,crate,test,status,compile_seconds,mean_s,stddev_s,median_s,min_s,max_s,runs,timestamp,job_id
main-bsan,byteorder-1.5.0,__calibration__,calibration,19.578,0.6488900932000001,0.09265601267020178,0.615042038,0.584039795,0.812736118,5,2026-08-20T20:04:22Z,2057440.0
main-bsan,byteorder-1.5.0,test::regression173_array_impl,success,19.578,0.6102136767999999,0.04095733028667859,0.604781514,0.557295165,0.671254405,5,2026-08-20T20:04:26Z,2057440.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i128::read_big_endian,success,19.578,0.6283700538000001,0.058372027982085496,0.599361252,0.5802800490000001,0.7126233550000001,5,2026-08-20T20:04:31Z,2057440.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i128::read_little_endian,success,19.578,0.6551320784,0.03437719927404387,0.654973487,0.612742616,0.6902151820000001,5,2026-08-20T20:04:35Z,2057440.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i128::read_native_endian,success,19.578,0.5875103924,0.010579171806080801,0.585068614,0.575762432,0.602853034,5,2026-08-20T20:04:40Z,2057440.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i128::write_big_endian,success,19.578,0.5658019208,0.02113952904369274,0.563426604,0.53946567,0.5979011550000001,5,2026-08-20T20:04:44Z,2057440.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i128::write_little_endian,success,19.578,0.5428966108000001,0.024817506029539,0.535418728,0.51413754,0.577802663,5,2026-08-20T20:04:48Z,2057440.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i128::write_native_endian,success,19.578,0.5555342782,0.05596535805037212,0.5394321360000001,0.5162034670000001,0.6537587810000001,5,2026-08-20T20:04:52Z,2057440.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i16::read_big_endian,success,19.578,0.5583309676,0.03536246702824729,0.554200433,0.514337307,0.605822211,5,2026-08-20T20:04:55Z,2057440.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i16::read_little_endian,success,19.578,0.5574347808000001,0.042850271022784915,0.5412783330000001,0.529126984,0.633338308,5,2026-08-20T20:04:59Z,2057440.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i16::read_native_endian,success,19.578,0.6219791208000001,0.05644557399422295,0.624612888,0.560836101,0.703780033,5,2026-08-20T20:05:04Z,2057440.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i16::write_big_endian,success,19.578,0.553428831,0.04001760868440466,0.531754736,0.5149984470000001,0.6103147520000001,5,2026-08-20T20:05:07Z,2057440.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i16::write_little_endian,success,19.578,0.5490092204000001,0.032651028559922475,0.538555562,0.516925434,0.602385564,5,2026-08-20T20:05:11Z,2057440.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i16::write_native_endian,success,19.578,0.5770658126000001,0.06198665734320885,0.55654305,0.509294215,0.6740202740000001,5,2026-08-20T20:05:15Z,2057440.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i32::read_big_endian,success,19.578,0.5611147626,0.042603134949103165,0.5839832530000001,0.511297548,0.598083888,5,2026-08-20T20:05:19Z,2057440.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i32::read_little_endian,success,19.578,0.5809773634000001,0.0887481691826003,0.547172693,0.5126558640000001,0.73611629,5,2026-08-20T20:05:23Z,2057440.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i32::read_native_endian,success,19.578,0.5279712816000001,0.015551421617742778,0.5299053770000001,0.510127809,0.543706059,5,2026-08-20T20:05:27Z,2057440.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i32::write_big_endian,success,19.578,0.5498906179999999,0.031639879439084834,0.5430601810000001,0.5150530050000001,0.589315527,5,2026-08-20T20:05:31Z,2057440.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i32::write_little_endian,success,19.578,0.5594097880000001,0.03533219081650018,0.54306381,0.5288177860000001,0.599979057,5,2026-08-20T20:05:35Z,2057440.0
