build,crate,test,status,compile_seconds,mean_s,stddev_s,median_s,min_s,max_s,runs,timestamp,job_id,tests_requested,tests_run,test_threads,excluded_failed
bsan,dirs-sys-0.5.0,__concurrent__,success,10.918,0.31923672100000006,0.004435666541739467,0.31712572,0.31625082400000004,0.324333619,3,2026-09-23T20:29:13Z,2158094.4,9,9,4,0
bsan,errno-0.3.14,__calibration__,calibration,11.446,0.1795693106666667,0.002113156188222814,0.18013584500000002,0.177230634,0.181341453,3,2026-09-23T20:29:11Z,2158094.5,0,0,4,0
bsan,errno-0.3.14,__concurrent__,success,11.446,0.197603352,0.0005680359352048165,0.197621352,0.19702653,0.19816217400000002,3,2026-09-23T20:29:12Z,2158094.5,4,4,4,0
bsan,byteorder-1.5.0,__calibration__,calibration,11.028,0.24649271866666667,0.004871376540138353,0.244133595,0.24325004000000003,0.252094521,3,2026-09-23T20:29:12Z,2158095.0,0,0,4,0
bsan,byteorder-1.5.0,__concurrent__,success,11.028,2.0767870416666665,0.08397418730557628,2.037903797,2.019301854,2.173155474,3,2026-09-23T20:29:21Z,2158095.0,290,290,4,0
bsan,nu-ansi-term-0.50.3,__calibration__,calibration,9.501,0.28745731933333335,0.012276754733589908,0.286525759,0.27567288100000004,0.300173318,3,2026-09-23T20:29:11Z,2158095.1,0,0,4,0
bsan,nu-ansi-term-0.50.3,__concurrent__,success,9.501,0.9049572743333334,0.016405910815471107,0.911458163,0.8862971660000001,0.9171164940000001,3,2026-09-23T20:29:14Z,2158095.1,70,70,4,0
bsan,minimal-lexical-0.2.1,__calibration__,calibration,8.294,1.12420935,0.0479491506780144,1.106146767,1.087914839,1.178566444,3,2026-09-23T20:29:09Z,2158095.2,0,0,4,0
bsan,minimal-lexical-0.2.1,__concurrent__,success,8.294,5.262973744666668,0.19262498106819742,5.236608267,5.084889577,5.46742339,3,2026-09-23T20:29:31Z,2158095.2,38,38,4,0
bsan,percent-encoding-2.3.2,__calibration__,calibration,6.154,0.18564277566666668,0.0025980375261270444,0.184889474,0.18350463,0.188534223,3,2026-09-23T20:29:04Z,2158095.3,0,0,4,0
bsan,percent-encoding-2.3.2,__concurrent__,success,6.154,0.34262173933333334,0.0021129439657795865,0.341797697,0.34104498,0.345022541,3,2026-09-23T20:29:05Z,2158095.3,18,18,4,0
bsan,dirs-sys-next-0.1.2,__calibration__,calibration,4.448,0.18455877933333334,0.006780159897573599,0.18091520400000002,0.18037941400000002,0.19238172,3,2026-09-23T20:29:12Z,2158095.4,0,0,4,0
bsan,dirs-sys-next-0.1.2,__concurrent__,success,4.448,0.304274462,0.009906104903390245,0.300618954,0.29671558400000003,0.31548884800000004,3,2026-09-23T20:29:13Z,2158095.4,9,9,4,0
bsan,anstyle-query-1.1.5,__calibration__,calibration,4.185,0.191097277,0.002371018635747723,0.19000898600000002,0.189465774,0.193817071,3,2026-09-23T20:29:04Z,2158095.5,0,0,4,0
bsan,anstyle-query-1.1.5,__concurrent__,success,4.185,0.20855461233333336,0.020286728945451655,0.199421763,0.19443963800000003,0.231802436,3,2026-09-23T20:29:05Z,2158095.5,3,3,4,0
bsan,crossbeam-channel-0.5.15,__calibration__,calibration,26.786,1.5383523233333334,0.043519291997316634,1.532844067,1.497849393,1.5843635100000002,3,2026-09-23T20:29:30Z,2158096.0,0,0,4,0
bsan,crossbeam-channel-0.5.15,__concurrent__,success,26.786,68.80594496633334,0.4217705905156954,68.729728566,68.427479372,69.260626961,3,2026-09-23T20:34:08Z,2158096.0,246,359,4,0
bsan,anyhow-1.0.102,__calibration__,calibration,42.513,1.5137709390000003,0.046608197887717764,1.490120131,1.4837298460000001,1.5674628400000001,3,2026-09-23T20:29:48Z,2158096.1,0,0,4,0
bsan,anyhow-1.0.102,__concurrent__,success,42.513,4.093609523666667,0.14659281714440064,4.026690955,3.992417841,4.261719775,3,2026-09-23T20:30:04Z,2158096.1,68,71,4,0
bsan,half-2.7.1,__calibration__,calibration,37.123,0.39674000066666676,0.018349745606681348,0.40299155600000003,0.37608134800000004,0.41114709800000004,3,2026-09-23T20:29:47Z,2158096.2,0,0,4,0
bsan,half-2.7.1,__concurrent__,success,37.123,0.919164398,0.04057361322154898,0.8960322690000001,0.895447371,0.9660135540000001,3,2026-09-23T20:29:50Z,2158096.2,37,37,4,0
bsan,tinystr-0.8.3,__calibration__,calibration,30.663,0.4513723810000001,0.06920944670665496,0.41187987800000003,0.41095050000000005,0.531286765,3,2026-09-23T20:29:40Z,2158096.3,0,0,4,0
bsan,tinystr-0.8.3,__concurrent__,success,30.663,7.854217430000001,0.3185250073042373,7.70433991,7.638276959,8.220035421,3,2026-09-23T20:30:12Z,2158096.3,18,18,4,0
bsan,getrandom-0.4.2,__calibration__,calibration,4.701,0.4114822353333334,0.006439034556136536,0.413531148,0.404268059,0.41664749900000003,3,2026-09-23T20:29:14Z,2158096.4,0,0,4,0
bsan,getrandom-0.4.2,__concurrent__,success,4.701,4.3479878843333335,0.23239229683811288,4.218419399,4.209264915,4.616279339,3,2026-09-23T20:29:31Z,2158096.4,9,9,4,0
bsan,generic-array-1.4.3,__calibration__,calibration,32.911,0.454879019,0.021611832292337183,0.442570065,0.442233535,0.479833457,3,2026-09-23T20:29:45Z,2158096.5,0,0,4,0
bsan,generic-array-1.4.3,__concurrent__,success,32.911,0.4333590253333333,0.017476828844945183,0.42670480200000005,0.42018672700000004,0.453185547,3,2026-09-23T20:29:46Z,2158096.5,3,3,4,0
bsan,csv-1.4.0,__calibration__,calibration,11.856,0.379065736,0.011405578969018839,0.383822891,0.366051636,0.387322681,3,2026-09-23T20:29:10Z,2158097.0,0,0,4,0
bsan,csv-1.4.0,__concurrent__,prerun_failed,11.856,,,,,,3,2026-09-23T20:29:11Z,2158097.0,183,141,4,0
bsan,memchr-2.8.1,__calibration__,calibration,13.209,0.216857634,0.004052990749176832,0.21914160500000002,0.21217808700000002,0.21925321,3,2026-09-23T20:29:11Z,2158097.1,0,0,4,0
bsan,memchr-2.8.1,__concurrent__,success,13.209,43.62489703399999,5.519749795918908,46.760470223,37.251512309,46.86270857,3,2026-09-23T20:32:04Z,2158097.1,64,64,4,0
bsan,unicode-bidi-0.3.18,__calibration__,calibration,8.826,0.22799997900000002,0.003532390777076197,0.22997921000000002,0.22392171200000002,0.23009901500000002,3,2026-09-23T20:29:14Z,2158097.2,0,0,4,0
bsan,unicode-bidi-0.3.18,__concurrent__,success,8.826,1.8019233550000002,0.128874051855305,1.870723501,1.653249811,1.8817967530000002,3,2026-09-23T20:29:21Z,2158097.2,36,36,4,0
bsan,matchers-0.2.0,__calibration__,calibration,10.148,0.20805425300000002,0.011714547266421745,0.20536112,0.197920798,0.22088084100000002,3,2026-09-23T20:29:07Z,2158097.3,0,0,4,0
bsan,matchers-0.2.0,__concurrent__,success,10.148,97.59455485400001,0.7979461921053042,97.739164348,96.734192878,98.310307336,3,2026-09-23T20:35:39Z,2158097.3,17,17,4,0
bsan,parking_lot_core-0.9.12,__calibration__,calibration,4.499,0.2273233096666667,0.01874891991801107,0.22202304,0.21179509600000002,0.248151793,3,2026-09-23T20:29:04Z,2158097.4,0,0,4,0
bsan,parking_lot_core-0.9.12,__concurrent__,success,4.499,145.148867818,18.98086876821348,151.632433622,123.775733338,160.038436494,3,2026-09-23T20:38:32Z,2158097.4,9,9,4,0
bsan,utf-8-0.7.6,__calibration__,calibration,2.847,0.20904362533333334,0.003404937844305289,0.20758368900000002,0.20661210000000002,0.21293508700000002,3,2026-09-23T20:28:59Z,2158097.5,0,0,4,0
bsan,utf-8-0.7.6,__concurrent__,success,2.847,0.21384446966666668,0.0027641620813603483,0.213441131,0.211304136,0.21678814200000002,3,2026-09-23T20:29:00Z,2158097.5,3,3,4,0
bsan,indexmap-2.14.0,__calibration__,calibration,18.385,0.656920233,0.026607106511916764,0.652731803,0.632655751,0.685373145,3,2026-09-23T20:29:26Z,2158098.0,0,0,4,0
bsan,indexmap-2.14.0,__concurrent__,success,18.385,15.255795815666668,0.439997232934519,15.404930239,14.760613866,15.601843342,3,2026-09-23T20:30:28Z,2158098.0,179,179,4,0
bsan,smallvec-1.15.1,__calibration__,calibration,19.313,0.3404983373333334,0.004525637377662332,0.340015763,0.336233325,0.34524592400000004,3,2026-09-23T20:29:20Z,2158098.1,0,0,4,0
bsan,smallvec-1.15.1,__concurrent__,success,19.313,1.1290760826666666,0.01819888957430087,1.127186413,1.111895757,1.148146078,3,2026-09-23T20:29:24Z,2158098.1,63,63,4,0
bsan,spin-0.12.0,__calibration__,calibration,28.250,0.3976601853333334,0.013036206421427065,0.39096752100000004,0.389329666,0.412683369,3,2026-09-23T20:29:42Z,2158098.2,0,0,4,0
bsan,spin-0.12.0,__concurrent__,success,28.250,3.658361243666667,0.01956868177849116,3.648934305,3.645290368,3.6808590580000002,3,2026-09-23T20:29:57Z,2158098.2,34,34,4,0
bsan,writeable-0.6.3,__calibration__,calibration,33.205,0.45581324333333334,0.03508801815497139,0.439460143,0.43188681700000003,0.49609277,3,2026-09-23T20:29:42Z,2158098.3,0,0,4,0
bsan,writeable-0.6.3,__concurrent__,success,33.205,4.460426474333333,0.13107064267903024,4.434193455,4.34445625,4.602629718,3,2026-09-23T20:30:00Z,2158098.3,16,16,4,0
bsan,tower-http-0.6.11,__calibration__,calibration,151.257,0.390243724,0.043035241612894744,0.36650457200000003,0.36430627000000004,0.43992033,3,2026-09-23T20:31:45Z,2158098.4,0,0,4,0
bsan,tower-http-0.6.11,__concurrent__,success,151.257,0.4477977163333334,0.04144216673733914,0.430765895,0.417585201,0.49504205300000004,3,2026-09-23T20:31:47Z,2158098.4,9,9,4,0
bsan,cpufeatures-0.3.0,__calibration__,calibration,9.466,0.4339077706666667,0.008655721914716431,0.43240510400000004,0.426101767,0.443216441,3,2026-09-23T20:29:08Z,2158098.5,0,0,4,0
bsan,cpufeatures-0.3.0,__concurrent__,success,9.466,0.4795902043333333,0.006478876751745518,0.48100063600000004,0.472522296,0.48524768100000004,3,2026-09-23T20:29:10Z,2158098.5,2,2,4,0
bsan,http-1.4.1,__calibration__,calibration,19.009,0.5743549216666667,0.005866833283448569,0.576720868,0.5676745440000001,0.578669353,3,2026-09-23T20:29:24Z,2158099.0,0,0,4,0
bsan,http-1.4.1,__concurrent__,success,19.009,33.62791485333333,2.268897307422656,32.494576345,32.148966142,36.240202073,3,2026-09-23T20:31:42Z,2158099.0,171,171,4,0
bsan,crossbeam-utils-0.8.21,__calibration__,calibration,12.053,0.7490854023333334,0.024883649185180667,0.738777193,0.731012333,0.777466681,3,2026-09-23T20:29:16Z,2158099.1,0,0,4,0
bsan,crossbeam-utils-0.8.21,__concurrent__,success,12.053,4.885530159999999,0.08491940297303296,4.920252884,4.788751833,4.947585763,3,2026-09-23T20:29:36Z,2158099.1,61,61,4,0
bsan,log-0.4.30,__calibration__,calibration,14.910,0.4476482613333334,0.007558779174710191,0.44768519500000004,0.44007108300000003,0.45518850600000005,3,2026-09-23T20:29:15Z,2158099.2,0,0,4,0
bsan,log-0.4.30,__concurrent__,success,14.910,0.800225785,0.016806236570041436,0.793033878,0.788212224,0.8194312530000001,3,2026-09-23T20:29:18Z,2158099.2,32,32,4,0
bsan,cc-1.2.63,__calibration__,calibration,7.179,0.2546303263333334,0.008847672125038682,0.252543742,0.24701244500000002,0.26433479200000004,3,2026-09-23T20:29:15Z,2158099.3,0,0,4,0
bsan,cc-1.2.63,__concurrent__,success,7.179,1.3037535623333332,0.10914507304877087,1.25714564,1.225650309,1.428464738,3,2026-09-23T20:29:20Z,2158099.3,15,15,4,0
bsan,urlencoding-2.1.3,__calibration__,calibration,10.330,0.20112091533333334,0.009214954368532733,0.20517895900000002,0.190573408,0.207610379,3,2026-09-23T20:29:08Z,2158099.4,0,0,4,0
bsan,urlencoding-2.1.3,__concurrent__,success,10.330,0.27218813533333336,0.007179086957761971,0.27013879700000004,0.26625655200000004,0.280169057,3,2026-09-23T20:29:09Z,2158099.4,9,9,4,0
bsan,event-listener-strategy-0.5.4,__calibration__,calibration,3.500,0.34647126833333336,0.014382003658672605,0.342316273,0.33462418200000005,0.36247335,3,2026-09-23T20:29:20Z,2158099.5,0,0,4,0
bsan,event-listener-strategy-0.5.4,__concurrent__,success,3.500,0.3543031060000001,0.010684401478310648,0.35144099900000003,0.34534124400000005,0.366127075,3,2026-09-23T20:29:22Z,2158099.5,2,2,4,0
bsan,itertools-0.14.0,__calibration__,calibration,33.671,1.1454617980000001,0.03397563373173884,1.134672892,1.118190622,1.18352188,3,2026-09-23T20:29:50Z,2158100.0,0,0,4,0
bsan,itertools-0.14.0,__concurrent__,success,33.671,6.658471441666666,0.08465179050168477,6.617687665,6.601931943,6.755794717,3,2026-09-23T20:30:17Z,2158100.0,166,191,4,0
bsan,fixedbitset-0.5.7,__calibration__,calibration,10.951,0.2841372713333334,0.00440389765359532,0.28226501800000003,0.28097885100000003,0.28916794500000004,3,2026-09-23T20:29:10Z,2158100.1,0,0,4,0
bsan,fixedbitset-0.5.7,__concurrent__,success,10.951,6.400282566333334,0.10552955779184649,6.429212934,6.283305125,6.48832964,3,2026-09-23T20:29:36Z,2158100.1,61,61,4,0
bsan,async-lock-3.4.2,__calibration__,calibration,7.466,0.6477828393333334,0.013496125213284348,0.65096284,0.632980682,0.659404996,3,2026-09-23T20:29:16Z,2158100.2,0,0,4,0
bsan,async-lock-3.4.2,__concurrent__,success,7.466,18.48727579,0.7062668352722298,18.097728685,18.061563539,19.302535146,3,2026-09-23T20:30:30Z,2158100.2,28,41,4,0
bsan,pem-rfc7468-1.0.0,__calibration__,calibration,7.659,0.3569339566666667,0.008023142418586444,0.35435730600000004,0.35051569600000004,0.365928868,3,2026-09-23T20:29:06Z,2158100.3,0,0,4,0
bsan,pem-rfc7468-1.0.0,__concurrent__,success,7.659,2.9826905016666667,0.05381396320666773,3.012774712,2.920561797,3.014734996,3,2026-09-23T20:29:18Z,2158100.3,15,15,4,0
bsan,anstyle-1.0.14,__calibration__,calibration,8.789,0.22607370233333335,0.00747917713243805,0.22402897000000002,0.21982954300000002,0.234362594,3,2026-09-23T20:29:10Z,2158100.4,0,0,4,0
bsan,anstyle-1.0.14,__concurrent__,success,8.789,0.27796534533333334,0.0026687575990862107,0.278196169,0.275188673,0.280511194,3,2026-09-23T20:29:12Z,2158100.4,8,8,4,0
bsan,http-body-1.0.1,__calibration__,calibration,7.573,0.273149867,0.007590574668640137,0.269095698,0.268447196,0.28190670700000003,3,2026-09-23T20:29:06Z,2158100.5,0,0,4,0
bsan,http-body-1.0.1,__concurrent__,success,7.573,0.2870869773333333,0.009043158918045519,0.28477815100000003,0.279422053,0.297060728,3,2026-09-23T20:29:07Z,2158100.5,2,2,4,0
bsan,colored-3.1.1,__calibration__,calibration,17.997,0.46815575700000006,0.027887575919172833,0.46238126,0.443607476,0.49847853500000006,3,2026-09-23T20:29:32Z,2158101.0,0,0,4,0
bsan,colored-3.1.1,__concurrent__,prerun_failed,17.997,,,,,,3,2026-09-23T20:31:49Z,2158101.0,155,128,4,0
bsan,uuid-1.23.2,__calibration__,calibration,16.543,0.3070240663333334,0.024325267043395497,0.303211348,0.284830301,0.33303055000000004,3,2026-09-23T20:29:29Z,2158101.1,0,0,4,0
bsan,uuid-1.23.2,__concurrent__,success,16.543,1.7888988856666668,0.5975433399769197,1.466932429,1.421383066,2.478381162,3,2026-09-23T20:29:36Z,2158101.1,60,60,4,0
bsan,bindgen-0.72.1,__calibration__,calibration,61.615,1.121311739,0.8704062609181815,0.719986279,0.523970418,2.11997852,3,2026-09-23T20:30:17Z,2158101.2,0,0,4,0
bsan,bindgen-0.72.1,__concurrent__,success,61.615,8.629302919,1.9929435649739438,7.607035171,7.35492551,10.925948076000001,3,2026-09-23T20:30:51Z,2158101.2,28,28,4,0
bsan,crossbeam-queue-0.3.12,__calibration__,calibration,8.464,0.388722847,0.016905872268322967,0.382271303,0.37599268900000005,0.407904549,3,2026-09-23T20:29:10Z,2158101.3,0,0,4,0
bsan,crossbeam-queue-0.3.12,__concurrent__,success,8.464,0.8362712436666667,0.024597369639896553,0.8494314430000001,0.807893496,0.851488792,3,2026-09-23T20:29:13Z,2158101.3,14,21,4,0
bsan,block-buffer-0.12.0,__calibration__,calibration,9.689,0.28677836,0.006732552930248607,0.284534807,0.28145404300000004,0.29434623000000004,3,2026-09-23T20:29:07Z,2158101.4,0,0,4,0
bsan,block-buffer-0.12.0,__concurrent__,success,9.689,0.337827914,0.006016944132362279,0.335467469,0.33334908700000004,0.344667186,3,2026-09-23T20:29:09Z,2158101.4,8,8,4,0
bsan,hyper-1.10.1,__calibration__,calibration,28.463,2.2150153280000002,0.6371355868933828,2.101106824,1.6425171230000002,2.901422037,3,2026-09-23T20:29:43Z,2158101.5,0,0,4,0
bsan,hyper-1.10.1,__concurrent__,success,28.463,3.096708265,1.7094620812702754,3.206419778,1.3350329090000002,4.748672108,3,2026-09-23T20:29:55Z,2158101.5,2,2,4,0
