build,crate,status,compile_seconds,run_seconds,tests,passed,timestamp,job_id
miri,core-foundation-sys-0.8.7,success,0.418,5.548,1,1,2026-08-17T14:28:58Z,2048687
miri,anstyle-query-1.1.5,success,0.265,5.066,3,3,2026-08-17T14:28:59Z,2048692
miri,cpufeatures-0.3.0,success,2.326,5.900,2,2,2026-08-17T14:29:01Z,2048695
miri,alloc-no-stdlib-2.0.4,success,2.969,7.272,9,9,2026-08-17T14:29:02Z,2048701
miri,dirs-sys-0.5.0,success,4.466,4.326,9,9,2026-08-17T14:29:03Z,2048702
miri,block-buffer-0.12.0,success,7.313,4.131,8,8,2026-08-17T14:29:04Z,2048708
miri,errno-0.3.14,test_failed,4.030,5.098,4,3,2026-08-17T14:29:04Z,2048711
miri,anstyle-1.0.14,success,7.159,2.219,8,8,2026-08-17T14:29:04Z,2048710
miri,base16ct-1.0.0,success,4.836,7.080,10,10,2026-08-17T14:29:09Z,2048675
miri,alloc-stdlib-0.2.2,test_failed,4.613,8.479,11,2,2026-08-17T14:29:10Z,2048678
miri,backtrace-0.3.76,test_failed,11.830,11.212,3,1,2026-08-17T14:29:17Z,2048694
miri,cc-1.2.63,success,6.467,7.318,15,15,2026-08-17T14:29:18Z,2048700
miri,futures-task-0.3.32,success,0.195,1.771,1,1,2026-08-17T14:29:24Z,2048717
miri,arrayvec-0.7.6,success,8.749,21.795,50,50,2026-08-17T14:29:24Z,2048691
miri,camino-1.2.2,success,14.855,8.276,5,5,2026-08-17T14:29:24Z,2048685
miri,const-oid-0.10.2,test_failed,16.140,7.485,27,26,2026-08-17T14:29:26Z,2048696
miri,either-1.16.0,success,4.327,2.136,7,7,2026-08-17T14:29:30Z,2048722
miri,dashmap-6.2.1,success,10.063,17.409,20,20,2026-08-17T14:29:32Z,2048689
miri,http-body-1.0.1,success,2.217,2.437,2,2,2026-08-17T14:29:36Z,2048724
miri,inout-0.2.2,success,2.974,2.488,1,1,2026-08-17T14:29:37Z,2048725
miri,bumpalo-3.20.3,success,28.125,2.222,5,5,2026-08-17T14:29:35Z,2048684
miri,byteorder-1.5.0,success,8.435,43.609,290,290,2026-08-17T14:29:47Z,2048697
miri,dyn-clone-1.0.20,success,17.582,4.725,7,7,2026-08-17T14:29:47Z,2048719
miri,bindgen-0.72.1,success,14.273,21.671,28,28,2026-08-17T14:29:46Z,2048699
miri,libc-0.2.186,success,4.075,3.688,6,6,2026-08-17T14:29:51Z,2048732
miri,hashlink-0.11.0,success,5.370,25.714,66,66,2026-08-17T14:29:54Z,2048720
miri,bytemuck-1.25.0,success,10.589,27.229,32,32,2026-08-17T14:29:54Z,2048681
miri,linked-hash-map-0.5.6,success,3.917,4.284,25,25,2026-08-17T14:29:56Z,2048733
miri,getrandom-0.4.2,success,3.137,22.272,9,9,2026-08-17T14:29:58Z,2048723
miri,futures-util-0.3.32,success,16.525,3.235,1,1,2026-08-17T14:30:03Z,2048728
