build,crate,test,status,compile_seconds,run_seconds,timestamp,job_id
line-profiling-bsan,byteorder-1.5.0,test::regression173_array_impl,success,25.713,215.516,2026-07-15T13:54:21Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i128::read_big_endian,success,25.713,219.456,2026-07-15T13:58:01Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i128::read_little_endian,success,25.713,218.668,2026-07-15T14:01:40Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i128::read_native_endian,success,25.713,215.898,2026-07-15T14:05:16Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i128::write_big_endian,success,25.713,216.368,2026-07-15T14:08:53Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i128::write_little_endian,success,25.713,214.374,2026-07-15T14:12:27Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i128::write_native_endian,success,25.713,214.388,2026-07-15T14:16:02Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i16::read_big_endian,success,25.713,214.465,2026-07-15T14:19:36Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i16::read_little_endian,success,25.713,215.386,2026-07-15T14:23:12Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i16::read_native_endian,success,25.713,217.659,2026-07-15T14:26:50Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i16::write_big_endian,success,25.713,216.847,2026-07-15T14:30:27Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i16::write_little_endian,success,25.713,215.726,2026-07-15T14:34:03Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i16::write_native_endian,success,25.713,215.147,2026-07-15T14:37:38Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i32::read_big_endian,success,25.713,213.540,2026-07-15T14:41:12Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i32::read_little_endian,success,25.713,216.591,2026-07-15T14:44:48Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i32::read_native_endian,success,25.713,216.416,2026-07-15T14:48:25Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i32::write_big_endian,success,25.713,216.490,2026-07-15T14:52:02Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i32::write_little_endian,success,25.713,214.788,2026-07-15T14:55:37Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i32::write_native_endian,success,25.713,214.967,2026-07-15T14:59:12Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i64::read_big_endian,success,25.713,213.866,2026-07-15T15:02:46Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i64::read_little_endian,success,25.713,212.757,2026-07-15T15:06:19Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i64::read_native_endian,success,25.713,212.816,2026-07-15T15:09:52Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i64::write_big_endian,success,25.713,213.195,2026-07-15T15:13:25Z,1947469.0
line-profiling-bsan,byteorder-1.5.0,test::slice_len_too_big_i64::write_little_endian,success,25.713,214.116,2026-07-15T15:16:59Z,1947469.0
