build,crate,status,compile_seconds,run_seconds,tests,passed,timestamp,job_id
visit-gc,anstyle-wincon-3.0.11,success,3.211,3.035,0,0,2026-07-06T19:48:27Z,1920358
visit-gc,bstr-1.12.1,test_failed,12.472,2.362,0,0,2026-07-06T19:48:37Z,1920346
visit-gc,android_system_properties-0.1.5,success,11.109,5.654,4,4,2026-07-06T19:48:39Z,1920357
visit-gc,bytemuck-1.25.0,success,4.844,15.954,43,41,2026-07-06T19:48:43Z,1920362
visit-gc,anstyle-1.0.14,success,10.413,9.363,42,42,2026-07-06T19:48:42Z,1920348
visit-gc,arrayvec-0.7.6,success,10.262,14.190,93,92,2026-07-06T19:48:45Z,1920361
visit-gc,atty-0.2.14,test_failed,10.849,5.568,3,0,2026-07-06T19:48:45Z,1920363
visit-gc,allocator-api2-0.4.0,success,3.528,23.554,167,167,2026-07-06T19:48:47Z,1920360
visit-gc,anstyle-query-1.1.5,success,4.838,5.077,3,3,2026-07-06T19:48:47Z,1920351
visit-gc,backtrace-0.3.76,test_failed,18.845,11.860,3,1,2026-07-06T19:48:56Z,1920353
visit-gc,async-stream-0.3.6,test_failed,34.781,5.064,2,2,2026-07-06T19:49:07Z,1920356
visit-gc,async-trait-0.1.89,success,42.398,2.819,5,4,2026-07-06T19:49:09Z,1920345
visit-gc,base16ct-1.0.0,success,0.952,3.406,11,11,2026-07-06T19:49:18Z,1920376
visit-gc,bindgen-0.72.1,test_failed,22.584,22.602,47,29,2026-07-06T19:49:16Z,1920355
visit-gc,ansi_term-0.12.1,success,8.475,40.582,105,105,2026-07-06T19:49:26Z,1920365
visit-gc,bit-set-0.10.0,success,11.423,15.852,47,47,2026-07-06T19:49:32Z,1920374
visit-gc,addr2line-0.26.1,success,48.971,1.988,3,3,2026-07-06T19:49:29Z,1920344
visit-gc,alloc-stdlib-0.2.2,test_failed,1.016,3.849,11,2,2026-07-06T19:49:37Z,1920377
visit-gc,anyhow-1.0.102,success,24.561,21.930,98,97,2026-07-06T19:49:43Z,1920368
