build,crate,status,compile_seconds,run_seconds,tests,passed,timestamp,job_id
icmccorm-elide-retags-bsan,dashmap-6.2.1,build_failed,6.036,0.000,0,0,2026-09-04T00:46:55Z,2091957
icmccorm-elide-retags-bsan,futures-task-0.3.32,success,10.429,1.031,1,1,2026-09-04T00:46:56Z,2091956
icmccorm-elide-retags-bsan,anstyle-query-1.1.5,success,8.679,1.084,3,3,2026-09-04T00:46:56Z,2091959
icmccorm-elide-retags-bsan,block-buffer-0.12.0,success,11.498,1.644,8,8,2026-09-04T00:46:58Z,2091960
icmccorm-elide-retags-bsan,dirs-sys-0.5.0,success,7.973,1.014,9,9,2026-09-04T00:46:57Z,2091961
icmccorm-elide-retags-bsan,core-foundation-sys-0.8.7,success,14.323,1.093,1,1,2026-09-04T00:47:00Z,2091966
icmccorm-elide-retags-bsan,backtrace-0.3.76,build_failed,15.237,0.000,0,0,2026-09-04T00:47:03Z,2091955
icmccorm-elide-retags-bsan,cpufeatures-0.3.0,success,15.985,3.728,2,2,2026-09-04T00:47:05Z,2091954
icmccorm-elide-retags-bsan,csv-1.4.0,test_failed,20.033,2.217,141,0,2026-09-04T00:47:08Z,2091963
icmccorm-elide-retags-bsan,anstyle-1.0.14,success,27.980,1.328,8,8,2026-09-04T00:47:20Z,2091967
icmccorm-elide-retags-bsan,arrayvec-0.7.6,success,7.686,5.049,50,50,2026-09-04T00:47:27Z,2091970
icmccorm-elide-retags-bsan,crossbeam-queue-0.3.12,success,8.146,5.746,21,21,2026-09-04T00:47:29Z,2091969
icmccorm-elide-retags-bsan,ansi_term-0.12.1,success,12.096,25.577,58,58,2026-09-04T00:47:30Z,2091965
icmccorm-elide-retags-bsan,bit-vec-0.9.1,success,13.890,36.358,58,58,2026-09-04T00:47:40Z,2091952
icmccorm-elide-retags-bsan,crossbeam-utils-0.8.21,success,11.145,10.491,61,61,2026-09-04T00:47:40Z,2091972
icmccorm-elide-retags-bsan,async-lock-3.4.2,success,11.293,37.943,41,38,2026-09-04T00:47:42Z,2091962
icmccorm-elide-retags-bsan,base16ct-1.0.0,success,2.227,1.752,10,10,2026-09-04T00:47:47Z,2091980
icmccorm-elide-retags-bsan,errno-0.3.14,success,5.300,1.202,4,4,2026-09-04T00:47:53Z,2091979
icmccorm-elide-retags-bsan,bindgen-0.72.1,success,54.358,3.491,28,28,2026-09-04T00:47:54Z,2091958
icmccorm-elide-retags-bsan,anstream-1.0.0,success,32.111,1.303,10,10,2026-09-04T00:47:59Z,2091974
icmccorm-elide-retags-bsan,byteorder-1.5.0,success,9.651,6.284,290,290,2026-09-04T00:48:02Z,2091978
icmccorm-elide-retags-bsan,bit-set-0.10.0,success,8.205,6.144,24,24,2026-09-04T00:48:01Z,2091977
icmccorm-elide-retags-bsan,bumpalo-3.20.3,success,39.300,1.384,5,5,2026-09-04T00:48:10Z,2091975
icmccorm-elide-retags-bsan,crossbeam-deque-0.8.6,success,15.949,72.157,35,35,2026-09-04T00:48:15Z,2091964
icmccorm-elide-retags-bsan,const-oid-0.10.2,success,25.629,57.204,27,27,2026-09-04T00:48:15Z,2091953
icmccorm-elide-retags-bsan,either-1.16.0,success,7.137,1.322,7,7,2026-09-04T00:48:23Z,2091985
icmccorm-elide-retags-bsan,dirs-sys-next-0.1.2,success,5.784,1.432,9,9,2026-09-04T00:48:30Z,2091986
icmccorm-elide-retags-bsan,camino-1.2.2,success,8.408,2.316,5,5,2026-09-04T00:48:32Z,2091987
icmccorm-elide-retags-bsan,cc-1.2.63,success,7.226,2.172,15,15,2026-09-04T00:48:35Z,2091988
icmccorm-elide-retags-bsan,anyhow-1.0.102,success,39.437,14.243,71,71,2026-09-04T00:48:41Z,2091981
icmccorm-elide-retags-bsan,http-body-1.0.1,success,4.339,2.228,2,2,2026-09-04T00:48:51Z,2091995
icmccorm-elide-retags-bsan,bytemuck-1.25.0,success,5.147,8.821,32,32,2026-09-04T00:48:58Z,2091990
icmccorm-elide-retags-bsan,colored-3.1.1,test_failed,21.601,71.581,128,19,2026-09-04T00:49:08Z,2091973
icmccorm-elide-retags-bsan,async-trait-0.1.89,success,40.934,1.855,4,4,2026-09-04T00:49:32Z,2091996
icmccorm-elide-retags-bsan,hashlink-0.11.0,success,10.976,10.187,66,66,2026-09-04T00:49:36Z,2092001
icmccorm-elide-retags-bsan,atomic-waker-1.1.2,success,27.985,1.750,1,1,2026-09-04T00:49:34Z,2091997
icmccorm-elide-retags-bsan,encoding_rs-0.8.35,success,15.133,37.678,137,137,2026-09-04T00:49:38Z,2091994
icmccorm-elide-retags-bsan,getrandom-0.4.2,success,5.368,7.465,9,9,2026-09-04T00:49:37Z,2091999
icmccorm-elide-retags-bsan,concurrent-queue-2.5.0,success,31.744,17.280,31,31,2026-09-04T00:49:42Z,2091991
icmccorm-elide-retags-bsan,inout-0.2.2,success,5.233,1.889,1,1,2026-09-04T00:49:52Z,2092006
icmccorm-elide-retags-bsan,der-0.8.0,success,18.698,19.768,78,78,2026-09-04T00:49:59Z,2092000
icmccorm-elide-retags-bsan,event-listener-strategy-0.5.4,success,4.400,2.007,2,2,2026-09-04T00:50:09Z,2092005
icmccorm-elide-retags-bsan,dyn-clone-1.0.20,success,18.863,3.938,7,7,2026-09-04T00:50:13Z,2092007
icmccorm-elide-retags-bsan,crc32fast-1.5.0,success,7.306,195.203,6,6,2026-09-04T00:50:36Z,2091971
icmccorm-elide-retags-bsan,is-terminal-0.4.17,success,6.207,1.090,6,6,2026-09-04T00:50:40Z,2092010
icmccorm-elide-retags-bsan,libc-0.2.186,success,5.269,1.952,6,6,2026-09-04T00:50:52Z,2092017
icmccorm-elide-retags-bsan,crossbeam-channel-0.5.15,success,29.619,126.688,359,357,2026-09-04T00:50:52Z,2091989
icmccorm-elide-retags-bsan,fixedbitset-0.5.7,success,7.097,125.587,62,62,2026-09-04T00:50:58Z,2091993
icmccorm-elide-retags-bsan,bytes-1.11.1,success,13.436,208.649,984,984,2026-09-04T00:51:05Z,2091968
icmccorm-elide-retags-bsan,futures-util-0.3.32,success,15.045,1.197,1,1,2026-09-04T00:51:12Z,2092014
icmccorm-elide-retags-bsan,erased-serde-0.4.10,success,26.771,4.287,18,18,2026-09-04T00:51:29Z,2092015
icmccorm-elide-retags-bsan,log-0.4.30,success,11.144,3.265,32,32,2026-09-04T00:51:33Z,2092019
icmccorm-elide-retags-bsan,linked-hash-map-0.5.6,success,7.317,0.978,25,25,2026-09-04T00:51:36Z,2092021
