lazy-alloc,futures-executor-0.3.32,test_failed,2.481,1.307,0,0,2026-06-15T20:18:13Z,1813890
lazy-alloc,csv-1.4.0,test_failed,33.494,124.288,183,141,2026-06-15T20:18:17Z,1813865
lazy-alloc,futures-sink-0.3.32,success,1.795,2.098,0,0,2026-06-15T20:18:26Z,1813892
lazy-alloc,bytes-1.11.1,success,6.520,439.555,1231,1230,2026-06-15T20:18:27Z,1813761
lazy-alloc,addr2line-0.26.1,success,111.099,6.824,3,3,2026-06-15T20:17:19Z,1813756
lazy-alloc,futures-task-0.3.32,test_failed,1.085,1.767,3,1,2026-06-15T20:18:32Z,1813893
lazy-alloc,event-listener-strategy-0.5.4,success,3.335,2.977,5,5,2026-06-15T20:18:44Z,1813880
lazy-alloc,futures-util-0.3.32,test_failed,18.864,12.460,156,2,2026-06-15T20:19:10Z,1813894
lazy-alloc,getrandom-0.4.2,success,3.617,24.713,17,16,2026-06-15T20:19:10Z,1813897
lazy-alloc,event-listener-5.4.1,success,20.163,7.261,43,43,2026-06-15T20:19:09Z,1813877
lazy-alloc,hermit-abi-0.5.2,test_failed,0.746,1.804,3,0,2026-06-15T20:19:32Z,1813903
lazy-alloc,home-0.5.12,test_failed,1.428,2.047,3,0,2026-06-15T20:19:35Z,1813904
lazy-alloc,generic-array-1.4.3,success,46.662,6.798,39,35,2026-06-15T20:19:37Z,1813896
lazy-alloc,generic-array-1.4.2,success,56.064,8.473,39,35,2026-06-15T20:19:44Z,1813895
lazy-alloc,half-2.7.1,success,37.198,18.180,98,90,2026-06-15T20:19:53Z,1813900
lazy-alloc,hashlink-0.11.0,success,6.365,22.122,66,66,2026-06-15T20:20:06Z,1813902
lazy-alloc,http-body-1.0.1,success,2.317,2.425,2,2,2026-06-15T20:20:15Z,1813910
lazy-alloc,hostname-0.4.2,test_failed,39.613,2.666,5,4,2026-06-15T20:20:36Z,1813905
lazy-alloc,http-body-util-0.1.3,test_failed,13.910,1.225,0,0,2026-06-15T20:20:42Z,1813911
lazy-alloc,iana-time-zone-haiku-0.1.2,test_failed,5.131,1.868,1,0,2026-06-15T20:20:57Z,1813916
lazy-alloc,iana-time-zone-0.1.65,test_failed,9.852,2.017,6,0,2026-06-15T20:21:10Z,1813914
lazy-alloc,h2-0.4.14,test_failed,92.839,38.744,420,0,2026-06-15T20:21:14Z,1813899
lazy-alloc,hyper-util-0.1.20,test_failed,41.920,1.812,0,0,2026-06-15T20:21:42Z,1813913
lazy-alloc,icu_collections-2.2.0,test_failed,38.319,1.055,0,0,2026-06-15T20:22:06Z,1813917
lazy-alloc,hyper-1.10.1,test_failed,32.411,2.509,10,8,2026-06-15T20:22:08Z,1813912
lazy-alloc,httparse-1.10.1,success,65.159,42.107,365,364,2026-06-15T20:22:08Z,1813907
lazy-alloc,icu_locale_core-2.2.0,test_failed,31.277,2.409,0,0,2026-06-15T20:22:11Z,1813918
lazy-alloc,hashbrown-0.17.1,success,48.892,123.445,383,381,2026-06-15T20:22:17Z,1813901
lazy-alloc,icu_normalizer-2.2.0,test_failed,35.994,2.131,0,0,2026-06-15T20:22:17Z,1813919
lazy-alloc,crossbeam-deque-0.8.6,test_failed,8.488,434.558,16,12,2026-06-15T20:22:23Z,1813860
lazy-alloc,icu_provider-2.2.0,test_failed,32.122,0.990,0,0,2026-06-15T20:22:30Z,1813920
lazy-alloc,inout-0.2.2,success,2.831,2.408,1,1,2026-06-15T20:22:35Z,1813923
lazy-alloc,io-lifetimes-3.0.1,success,1.935,2.161,9,7,2026-06-15T20:22:43Z,1813925
lazy-alloc,is-terminal-0.4.17,success,5.240,2.324,9,9,2026-06-15T20:22:44Z,1813926
lazy-alloc,js-sys-0.3.99,success,0.205,0.095,0,0,2026-06-15T20:22:52Z,1813930
lazy-alloc,jobserver-0.1.34,test_failed,7.021,1.523,5,0,2026-06-15T20:22:52Z,1813929
lazy-alloc,itoa-1.0.18,success,1.050,3.613,13,13,2026-06-15T20:22:55Z,1813928
lazy-alloc,lazycell-1.3.0,success,0.786,4.186,29,29,2026-06-15T20:23:02Z,1813931
lazy-alloc,instant-0.1.13,success,31.823,2.202,0,0,2026-06-15T20:23:09Z,1813924
lazy-alloc,libc-0.2.186,success,3.738,3.629,6,6,2026-06-15T20:23:17Z,1813936
lazy-alloc,libloading-0.9.0,test_failed,3.168,3.033,24,0,2026-06-15T20:23:17Z,1813937
lazy-alloc,libm-0.2.16,test_failed,8.530,2.712,116,0,2026-06-15T20:23:21Z,1813938
lazy-alloc,lazy_static-1.5.0,test_failed,16.247,2.176,0,0,2026-06-15T20:23:30Z,1813933
lazy-alloc,linux-raw-sys-0.12.1,success,2.904,1.546,0,0,2026-06-15T20:23:34Z,1813982
lazy-alloc,libz-sys-1.1.29,success,6.253,1.312,0,0,2026-06-15T20:23:38Z,1813940
lazy-alloc,libz-sys-1.1.28,success,6.461,1.380,0,0,2026-06-15T20:23:39Z,1813939
lazy-alloc,_logs,fetch_failed,0.000,0.000,0,0,2026-06-15T20:23:42Z,1813985
lazy-alloc,linked-hash-map-0.5.6,success,4.651,8.145,45,45,2026-06-15T20:23:47Z,1813981
lazy-alloc,lock_api-0.4.14,success,2.408,4.962,1,1,2026-06-15T20:24:09Z,1813983
lazy-alloc,itertools-0.14.0,success,30.096,82.821,383,383,2026-06-15T20:24:36Z,1813927
lazy-alloc,log-0.4.30,success,30.980,11.905,59,58,2026-06-15T20:24:40Z,1813984
lazy-alloc,memmap2-0.9.10,test_failed,5.896,1.567,27,0,2026-06-15T20:24:52Z,1813990
lazy-alloc,mime-0.3.17,build_failed,1.388,0.000,0,0,2026-06-15T20:25:01Z,1813991
lazy-alloc,matchit-0.9.2,test_failed,43.143,19.577,20,20,2026-06-15T20:25:28Z,1813988
lazy-alloc,minimal-lexical-0.2.1,success,1.315,28.442,42,42,2026-06-15T20:25:39Z,1813992
lazy-alloc,crossbeam-channel-0.5.15,success,8.308,662.306,433,430,2026-06-15T20:25:43Z,1813859
lazy-alloc,indexmap-2.14.0,success,14.774,182.589,218,218,2026-06-15T20:25:52Z,1813922
lazy-alloc,nix-0.31.3,test_failed,11.900,4.087,0,0,2026-06-15T20:26:06Z,1813999
lazy-alloc,native-tls-0.2.18,test_failed,19.295,1.669,19,0,2026-06-15T20:26:15Z,1813998
lazy-alloc,nu-ansi-term-0.50.3,success,7.633,14.068,123,123,2026-06-15T20:26:36Z,1814001
lazy-alloc,num-complex-0.4.6,test_failed,3.482,11.615,92,91,2026-06-15T20:26:46Z,1814003
lazy-alloc,num_cpus-1.17.0,test_failed,2.145,1.238,15,0,2026-06-15T20:26:46Z,1814004
lazy-alloc,mio-1.2.1,success,13.305,3.506,21,5,2026-06-15T20:26:23Z,1813997
lazy-alloc,num_threads-0.1.7,build_failed,0.133,0.000,0,0,2026-06-15T20:26:51Z,1814005
lazy-alloc,base64ct-1.8.3,success,11.561,819.256,52,52,2026-06-15T20:26:55Z,1813794
lazy-alloc,nom-8.0.0,test_failed,32.129,14.797,208,0,2026-06-15T20:26:55Z,1814000
lazy-alloc,object-0.39.1,test_failed,7.539,6.082,19,13,2026-06-15T20:27:04Z,1814006
lazy-alloc,openssl-probe-0.2.1,success,1.097,1.345,0,0,2026-06-15T20:27:12Z,1814009
lazy-alloc,once_cell-1.21.4,success,5.582,25.524,118,116,2026-06-15T20:27:22Z,1814007
lazy-alloc,openssl-sys-0.9.116,success,9.018,1.851,0,0,2026-06-15T20:27:33Z,1814010
lazy-alloc,openssl-0.10.80,test_failed,13.452,5.628,440,0,2026-06-15T20:27:48Z,1814008
lazy-alloc,os_str_bytes-7.2.0,test_failed,6.433,8.999,67,48,2026-06-15T20:27:51Z,1814012
lazy-alloc,percent-encoding-2.3.2,success,1.014,4.886,24,24,2026-06-15T20:28:15Z,1814016
lazy-alloc,pem-rfc7468-1.0.0,success,0.976,10.178,16,15,2026-06-15T20:28:20Z,1814015
lazy-alloc,pin-project-1.1.13,success,8.642,12.120,40,40,2026-06-15T20:28:50Z,1814057
lazy-alloc,ordered-float-5.3.0,test_failed,11.080,89.429,71,70,2026-06-15T20:29:01Z,1814011
lazy-alloc,pin-project-lite-0.2.17,success,2.567,8.835,33,33,2026-06-15T20:29:21Z,1814058
lazy-alloc,lru-0.18.0,success,9.169,346.404,95,95,2026-06-15T20:29:41Z,1813986
lazy-alloc,polling-3.11.0,test_failed,6.922,2.174,3,0,2026-06-15T20:29:42Z,1814060
lazy-alloc,matchers-0.2.0,success,3.235,359.737,21,21,2026-06-15T20:29:52Z,1813987
lazy-alloc,potential_utf-0.1.5,test_failed,6.283,0.706,0,0,2026-06-15T20:29:57Z,1814063
lazy-alloc,portable-atomic-1.13.1,test_failed,6.878,4.028,0,0,2026-06-15T20:30:02Z,1814062
lazy-alloc,ppv-lite86-0.2.21,success,4.787,1.824,2,2,2026-06-15T20:30:18Z,1814065
lazy-alloc,powerfmt-0.2.0,success,7.259,2.065,5,5,2026-06-15T20:30:20Z,1814064
lazy-alloc,plotters-0.3.7,test_failed,47.838,3.362,81,0,2026-06-15T20:30:19Z,1814059
lazy-alloc,crypto-bigint-0.7.3,test_failed,87.321,786.366,502,499,2026-06-15T20:30:18Z,1813864
lazy-alloc,predicates-3.1.4,test_failed,8.668,20.714,67,59,2026-06-15T20:30:41Z,1814066
lazy-alloc,proc-macro2-1.0.106,test_failed,12.333,20.826,76,71,2026-06-15T20:31:06Z,1814068
lazy-alloc,pyo3-ffi-0.28.3,build_failed,10.750,0.000,0,0,2026-06-15T20:31:14Z,1814071
lazy-alloc,prost-0.14.3,test_failed,36.625,5.321,413,0,2026-06-15T20:31:18Z,1814069
lazy-alloc,radium-1.1.1,success,1.030,2.911,11,11,2026-06-15T20:31:33Z,1814074
lazy-alloc,memchr-2.8.1,success,4.566,448.316,89,88,2026-06-15T20:32:03Z,1813989
lazy-alloc,quinn-udp-0.6.1,test_failed,34.135,2.949,11,3,2026-06-15T20:32:17Z,1814073
lazy-alloc,quinn-proto-0.11.14,test_failed,57.796,5.988,263,0,2026-06-15T20:32:37Z,1814072
lazy-alloc,redox_syscall-0.8.0,success,1.803,2.502,1,1,2026-06-15T20:33:04Z,1814078
lazy-alloc,r-efi-6.0.0,success,1.340,3.544,8,6,2026-06-15T20:33:14Z,1814079
lazy-alloc,rand-0.10.1,success,19.229,145.702,155,141,2026-06-15T20:34:35Z,1814075
lazy-alloc,gimli-0.33.0,success,41.463,907.425,554,554,2026-06-15T20:34:55Z,1813898
lazy-alloc,pyo3-0.28.3,build_failed,16.174,0.000,0,0,2026-06-15T20:34:10Z,1814070
lazy-alloc,ring-0.17.14,test_failed,23.642,3.065,0,0,2026-06-15T20:36:21Z,1814083
lazy-alloc,regex-automata-0.4.14,test_failed,24.151,78.213,123,123,2026-06-15T20:36:35Z,1814081
lazy-alloc,rustix-1.1.4,test_failed,22.914,4.785,11,0,2026-06-15T20:37:17Z,1814084
lazy-alloc,reqwest-0.13.4,test_failed,122.305,3.435,43,0,2026-06-15T20:37:47Z,1814082
lazy-alloc,rustls-native-certs-0.8.3,test_failed,95.824,1.692,7,0,2026-06-15T20:38:35Z,1814085
lazy-alloc,rustversion-1.0.22,success,27.537,4.076,3,2,2026-06-15T20:38:44Z,1814087
lazy-alloc,same-file-1.0.6,test_failed,2.359,1.454,9,0,2026-06-15T20:38:58Z,1814089
lazy-alloc,rustls-pki-types-1.14.1,build_failed,23.782,0.000,0,0,2026-06-15T20:38:50Z,1814086
lazy-alloc,schannel-0.1.29,success,4.027,1.410,0,0,2026-06-15T20:39:15Z,1814090
lazy-alloc,ryu-1.0.23,success,4.667,14.782,51,48,2026-06-15T20:39:18Z,1814088
lazy-alloc,scopeguard-1.2.0,success,4.660,13.770,14,14,2026-06-15T20:39:40Z,1814091
lazy-alloc,semver-1.0.28,success,1.351,15.752,38,38,2026-06-15T20:39:56Z,1814095
lazy-alloc,security-framework-3.7.0,success,32.386,1.457,0,0,2026-06-15T20:40:14Z,1814092
lazy-alloc,serde-1.0.228,success,11.289,3.088,0,0,2026-06-15T20:40:20Z,1814096
lazy-alloc,serde_bytes-0.11.19,success,12.622,5.567,10,10,2026-06-15T20:40:29Z,1814097
lazy-alloc,serde_core-1.0.228,test_failed,14.686,10.352,69,48,2026-06-15T20:40:56Z,1814098
lazy-alloc,serde_yaml-0.9.34+deprecated,build_failed,14.648,0.000,0,0,2026-06-15T20:41:25Z,1814179
lazy-alloc,serde_json-1.0.150,success,26.120,105.141,235,234,2026-06-15T20:42:46Z,1814102
lazy-alloc,serde_with-3.20.0,test_failed,60.776,76.883,109,106,2026-06-15T20:43:15Z,1814148
lazy-alloc,petgraph-0.8.3,success,10.318,1246.162,422,417,2026-06-15T20:49:39Z,1814017
lazy-alloc,shlex-2.0.1,success,5.077,5.729,8,8,2026-06-15T20:50:04Z,1814238
lazy-alloc,signal-hook-0.4.4,test_failed,7.540,1.445,11,0,2026-06-15T20:50:20Z,1814239
lazy-alloc,signal-hook-registry-1.4.8,test_failed,2.961,1.198,13,0,2026-06-15T20:50:36Z,1814240
lazy-alloc,sharded-slab-0.1.7,test_failed,40.031,965.942,12,0,2026-06-15T21:00:38Z,1814235
lazy-alloc,siphasher-1.0.3,success,3.310,6.769,15,15,2026-06-15T21:01:07Z,1814246
lazy-alloc,slab-0.4.12,success,14.548,12.254,85,85,2026-06-15T21:01:39Z,1814247
lazy-alloc,smallvec-1.15.1,success,15.310,10.258,76,76,2026-06-15T21:02:18Z,1814248
lazy-alloc,socket2-0.6.4,test_failed,3.001,3.458,17,13,2026-06-15T21:02:32Z,1814249
lazy-alloc,spin-0.12.0,success,26.602,75.093,78,78,2026-06-15T21:04:45Z,1814250
lazy-alloc,stable_deref_trait-1.2.1,success,0.672,2.384,6,6,2026-06-15T21:04:54Z,1814251
lazy-alloc,subtle-2.6.1,success,9.121,19.374,35,35,2026-06-15T21:05:34Z,1814252
lazy-alloc,syn-2.0.117,build_failed,14.412,0.000,0,0,2026-06-15T21:06:29Z,1814253
lazy-alloc,sync_wrapper-1.0.2,success,10.645,2.099,6,6,2026-06-15T21:07:05Z,1814254
lazy-alloc,tar-0.4.46,test_failed,20.131,1.753,1,0,2026-06-15T21:07:42Z,1814255
lazy-alloc,tempfile-3.27.0,test_failed,6.483,3.381,33,1,2026-06-15T21:08:07Z,1814256
lazy-alloc,terminal_size-0.4.4,test_failed,11.580,3.195,1,0,2026-06-15T21:08:51Z,1814257
lazy-alloc,thread_local-1.1.9,success,24.784,5.706,10,10,2026-06-15T21:09:13Z,1814261
lazy-alloc,tiny-keccak-2.0.2,build_failed,1.554,0.000,0,0,2026-06-15T21:09:33Z,1814346
lazy-alloc,time-0.3.47,test_failed,29.301,2.242,1,0,2026-06-15T21:09:46Z,1814305
lazy-alloc,tokio-1.52.3,test_failed,34.595,1.285,0,0,2026-06-15T21:10:54Z,1814457
lazy-alloc,tokio-native-tls-0.3.1,build_failed,2.310,0.000,0,0,2026-06-15T21:11:19Z,1814458
lazy-alloc,tokio-stream-0.1.18,success,13.937,60.707,122,115,2026-06-15T21:12:50Z,1814459
lazy-alloc,tokio-util-0.7.18,test_failed,22.273,3.415,3,3,2026-06-15T21:13:47Z,1814462
lazy-alloc,tonic-0.14.6,test_failed,32.324,9.448,76,0,2026-06-15T21:15:03Z,1814506
lazy-alloc,tower-http-0.6.11,test_failed,37.087,2.853,15,12,2026-06-15T21:16:02Z,1814508
lazy-alloc,parking_lot_core-0.9.12,success,3.545,2908.710,12,12,2026-06-15T21:16:16Z,1814014
lazy-alloc,tracing-0.1.44,test_failed,25.519,1.535,1,1,2026-06-15T21:16:50Z,1814509
lazy-alloc,tracing-core-0.1.36,test_failed,1.481,4.017,20,19,2026-06-15T21:17:12Z,1814511
lazy-alloc,tinystr-0.8.3,success,80.224,124.012,35,35,2026-06-15T21:16:16Z,1814348
lazy-alloc,tracing-log-0.2.0,success,25.101,6.694,11,11,2026-06-15T21:18:14Z,1814515
lazy-alloc,try-lock-0.2.5,build_failed,1.436,0.000,0,0,2026-06-15T21:18:34Z,1814520
lazy-alloc,tungstenite-0.29.0,success,37.102,10.890,47,47,2026-06-15T21:19:45Z,1814521
lazy-alloc,tracing-attributes-0.1.31,test_failed,142.410,8.345,0,0,2026-06-15T21:21:43Z,1814510
lazy-alloc,twox-hash-2.1.2,success,7.140,179.958,62,61,2026-06-15T21:23:27Z,1814523
lazy-alloc,unicode-bidi-0.3.18,success,9.236,20.682,39,39,2026-06-15T21:23:28Z,1814526
lazy-alloc,tracing-subscriber-0.3.23,test_failed,93.706,290.789,94,92,2026-06-15T21:25:39Z,1814516
lazy-alloc,unsafe-libyaml-0.2.11,test_failed,2.187,1.834,0,0,2026-06-15T21:26:16Z,1814529
lazy-alloc,urlencoding-2.1.3,success,3.999,5.503,13,13,2026-06-15T21:31:30Z,1814531
lazy-alloc,unicode-normalization-0.1.25,success,1.633,627.951,14,14,2026-06-15T21:34:09Z,1814528
lazy-alloc,utf8_iter-1.0.4,success,0.940,2.217,5,5,2026-06-15T21:34:21Z,1814534
lazy-alloc,utf8parse-0.2.2,success,0.745,99.834,1,1,2026-06-15T21:36:19Z,1814535
lazy-alloc,uuid-1.23.2,test_failed,24.536,19.504,130,129,2026-06-15T21:37:19Z,1814567
lazy-alloc,wait-timeout-0.2.1,build_failed,2.808,0.000,0,0,2026-06-15T21:37:42Z,1814583
lazy-alloc,url-2.5.8,success,33.410,517.768,134,134,2026-06-15T21:37:05Z,1814530
lazy-alloc,unicode-ident-1.0.24,test_failed,9.957,827.626,1,0,2026-06-15T21:37:50Z,1814527
lazy-alloc,web-sys-0.3.99,success,0.223,0.106,0,0,2026-06-15T21:37:56Z,1814586
lazy-alloc,winapi-0.3.9,success,2.340,1.373,0,0,2026-06-15T21:38:06Z,1814588
lazy-alloc,wasm-bindgen-0.2.122,success,15.365,1.106,23,6,2026-06-15T21:38:12Z,1814585
lazy-alloc,winapi-util-0.1.11,success,0.473,1.529,0,0,2026-06-15T21:38:21Z,1814589
lazy-alloc,which-8.0.2,test_failed,14.008,5.161,24,3,2026-06-15T21:38:25Z,1814587
lazy-alloc,windows-result-0.4.1,test_failed,1.250,1.640,1,0,2026-06-15T21:38:27Z,1814591
lazy-alloc,windows-core-0.62.2,success,8.388,1.603,1,0,2026-06-15T21:38:29Z,1814590
lazy-alloc,windows-strings-0.5.1,test_failed,0.507,2.283,1,0,2026-06-15T21:38:41Z,1814592
lazy-alloc,xattr-1.6.1,test_failed,6.009,2.190,7,0,2026-06-15T21:38:49Z,1814642
lazy-alloc,yoke-0.8.2,test_failed,13.135,8.858,62,55,2026-06-15T21:39:17Z,1814644
lazy-alloc,yansi-1.0.1,success,1.123,40.777,338,338,2026-06-15T21:39:37Z,1814643
lazy-alloc,zerocopy-derive-0.8.50,test_failed,11.522,0.665,0,0,2026-06-15T21:40:07Z,1814649
lazy-alloc,zeroize-1.8.2,success,0.816,3.838,19,19,2026-06-15T21:40:23Z,1814697
lazy-alloc,writeable-0.6.3,success,30.604,92.977,36,36,2026-06-15T21:40:49Z,1814596
lazy-alloc,zerotrie-0.2.4,test_failed,29.924,2.130,8,8,2026-06-15T21:41:20Z,1814702
lazy-alloc,zerovec-derive-0.11.3,test_failed,16.564,0.493,0,0,2026-06-15T21:41:42Z,1814708
lazy-alloc,zerovec-0.11.6,test_failed,42.193,1.715,0,0,2026-06-15T21:41:49Z,1814706
lazy-alloc,zstd-0.13.3,test_failed,26.763,0.778,0,0,2026-06-15T21:42:31Z,1814714
lazy-alloc,zstd-safe-7.2.4,test_failed,16.995,1.737,3,0,2026-06-15T21:43:00Z,1814715
lazy-alloc,zerocopy-0.8.50,success,14.945,237.090,372,234,2026-06-15T21:43:37Z,1814648
lazy-alloc,zstd-sys-2.0.16+zstd.1.5.7,build_failed,46.471,0.000,0,0,2026-06-15T21:44:10Z,1814716
lazy-alloc,num-bigint-0.4.6,test_failed,4.385,6413.821,69,67,2026-06-15T22:13:15Z,1814002
lazy-alloc,http-1.4.1,success,25.785,10564.813,400,400,2026-06-15T23:16:25Z,1813906
lazy-alloc,brotli-decompressor-5.0.1,test_failed,4.667,14015.908,107,31,2026-06-16T00:04:33Z,1813762
lazy-alloc,utf-8-0.7.6,success,1.094,9281.216,6,6,2026-06-16T00:06:21Z,1814532
lazy-alloc,zip-8.6.0,test_failed,41.224,9875.020,136,0,2026-06-16T00:27:25Z,1814713
lazy-alloc,sha1-0.11.0,success,3.997,13816.789,5,5,2026-06-16T00:31:52Z,1814192
lazy-alloc,prettyplease-0.2.37,success,5.918,16656.500,10,10,2026-06-16T01:08:12Z,1814067
