build,crate,test,status,compile_seconds,run_seconds,timestamp,job_id
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_big_u16::write_big_endian,success,23.386,1.982,2026-07-22T21:14:38Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_big_u16::write_little_endian,success,23.386,2.050,2026-07-22T21:14:40Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_big_u16::write_native_endian,success,23.386,2.078,2026-07-22T21:14:42Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_big_u32::read_big_endian,success,23.386,2.023,2026-07-22T21:14:45Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_big_u32::read_little_endian,success,23.386,2.074,2026-07-22T21:14:47Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_big_u32::read_native_endian,success,23.386,1.989,2026-07-22T21:14:49Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_big_u32::write_big_endian,success,23.386,2.051,2026-07-22T21:14:52Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_big_u32::write_little_endian,success,23.386,2.071,2026-07-22T21:14:54Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_big_u32::write_native_endian,success,23.386,2.045,2026-07-22T21:14:57Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_big_u64::read_big_endian,success,23.386,2.037,2026-07-22T21:14:59Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_big_u64::read_little_endian,success,23.386,2.035,2026-07-22T21:15:01Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_big_u64::read_native_endian,success,23.386,2.037,2026-07-22T21:15:04Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_big_u64::write_big_endian,success,23.386,2.048,2026-07-22T21:15:06Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_big_u64::write_little_endian,success,23.386,2.109,2026-07-22T21:15:09Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_big_u64::write_native_endian,success,23.386,2.074,2026-07-22T21:15:11Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i128::read_big_endian,success,23.386,2.051,2026-07-22T21:15:13Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i128::read_little_endian,success,23.386,2.079,2026-07-22T21:15:16Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i128::read_native_endian,success,23.386,2.105,2026-07-22T21:15:18Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i128::write_big_endian,success,23.386,2.111,2026-07-22T21:15:21Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i128::write_little_endian,success,23.386,2.214,2026-07-22T21:15:23Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i128::write_native_endian,success,23.386,2.086,2026-07-22T21:15:26Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i16::read_big_endian,success,23.386,2.061,2026-07-22T21:15:28Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i16::read_little_endian,success,23.386,2.051,2026-07-22T21:15:30Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i16::read_native_endian,success,23.386,2.133,2026-07-22T21:15:33Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i16::write_big_endian,success,23.386,2.026,2026-07-22T21:15:35Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i16::write_little_endian,success,23.386,2.125,2026-07-22T21:15:38Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i16::write_native_endian,success,23.386,2.073,2026-07-22T21:15:40Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i32::read_big_endian,success,23.386,2.012,2026-07-22T21:15:42Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i32::read_little_endian,success,23.386,2.073,2026-07-22T21:15:45Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i32::read_native_endian,success,23.386,2.056,2026-07-22T21:15:47Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i32::write_big_endian,success,23.386,2.022,2026-07-22T21:15:50Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i32::write_little_endian,success,23.386,2.014,2026-07-22T21:15:52Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i32::write_native_endian,success,23.386,2.026,2026-07-22T21:15:54Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i64::read_big_endian,success,23.386,2.037,2026-07-22T21:15:57Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i64::read_little_endian,success,23.386,2.063,2026-07-22T21:15:59Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i64::read_native_endian,success,23.386,2.012,2026-07-22T21:16:01Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i64::write_big_endian,success,23.386,2.004,2026-07-22T21:16:04Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i64::write_little_endian,success,23.386,2.021,2026-07-22T21:16:06Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i64::write_native_endian,success,23.386,2.039,2026-07-22T21:16:08Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u128::read_big_endian,success,23.386,1.999,2026-07-22T21:16:11Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u128::read_little_endian,success,23.386,2.036,2026-07-22T21:16:13Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u128::read_native_endian,success,23.386,2.061,2026-07-22T21:16:15Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u128::write_big_endian,success,23.386,2.030,2026-07-22T21:16:18Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u128::write_little_endian,success,23.386,2.027,2026-07-22T21:16:20Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u128::write_native_endian,success,23.386,2.026,2026-07-22T21:16:23Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u16::read_big_endian,success,23.386,1.986,2026-07-22T21:16:25Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u16::read_little_endian,success,23.386,2.005,2026-07-22T21:16:27Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u16::read_native_endian,success,23.386,2.054,2026-07-22T21:16:30Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u16::write_big_endian,success,23.386,1.975,2026-07-22T21:16:32Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u16::write_little_endian,success,23.386,2.012,2026-07-22T21:16:34Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u16::write_native_endian,success,23.386,2.063,2026-07-22T21:16:37Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u32::read_big_endian,success,23.386,2.007,2026-07-22T21:16:39Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u32::read_little_endian,success,23.386,2.035,2026-07-22T21:16:41Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u32::read_native_endian,success,23.386,2.029,2026-07-22T21:16:44Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u32::write_big_endian,success,23.386,2.005,2026-07-22T21:16:46Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u32::write_little_endian,success,23.386,2.062,2026-07-22T21:16:48Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u32::write_native_endian,success,23.386,2.046,2026-07-22T21:16:51Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u64::read_big_endian,success,23.386,1.968,2026-07-22T21:16:53Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u64::read_little_endian,success,23.386,2.036,2026-07-22T21:16:55Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u64::read_native_endian,success,23.386,2.021,2026-07-22T21:16:58Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u64::write_big_endian,success,23.386,1.985,2026-07-22T21:17:00Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u64::write_little_endian,success,23.386,2.015,2026-07-22T21:17:02Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u64::write_native_endian,success,23.386,2.023,2026-07-22T21:17:05Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_f32::read_big_endian,success,23.386,2.014,2026-07-22T21:17:07Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_f32::read_little_endian,success,23.386,2.002,2026-07-22T21:17:09Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_f32::read_native_endian,success,23.386,2.023,2026-07-22T21:17:12Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_f32::write_big_endian,success,23.386,2.028,2026-07-22T21:17:14Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_f32::write_little_endian,success,23.386,1.998,2026-07-22T21:17:16Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_f32::write_native_endian,success,23.386,2.021,2026-07-22T21:17:19Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_f64::read_big_endian,success,23.386,2.024,2026-07-22T21:17:21Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_f64::read_little_endian,success,23.386,1.996,2026-07-22T21:17:23Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_f64::read_native_endian,success,23.386,1.984,2026-07-22T21:17:25Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_f64::write_big_endian,success,23.386,2.036,2026-07-22T21:17:28Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_f64::write_little_endian,success,23.386,1.993,2026-07-22T21:17:30Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_f64::write_native_endian,success,23.386,1.989,2026-07-22T21:17:32Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i128::read_big_endian,success,23.386,1.994,2026-07-22T21:17:35Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i128::read_little_endian,success,23.386,2.002,2026-07-22T21:17:37Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i128::read_native_endian,success,23.386,2.024,2026-07-22T21:17:39Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i128::write_big_endian,success,23.386,2.000,2026-07-22T21:17:41Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i128::write_little_endian,success,23.386,1.998,2026-07-22T21:17:44Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i128::write_native_endian,success,23.386,2.085,2026-07-22T21:17:46Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i16::read_big_endian,success,23.386,2.029,2026-07-22T21:17:48Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i16::read_little_endian,success,23.386,2.040,2026-07-22T21:17:51Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i16::read_native_endian,success,23.386,1.998,2026-07-22T21:17:53Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i16::write_big_endian,success,23.386,2.004,2026-07-22T21:17:55Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i16::write_little_endian,success,23.386,2.024,2026-07-22T21:17:58Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i16::write_native_endian,success,23.386,2.035,2026-07-22T21:18:00Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i32::read_big_endian,success,23.386,2.029,2026-07-22T21:18:02Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i32::read_little_endian,success,23.386,2.027,2026-07-22T21:18:05Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i32::read_native_endian,success,23.386,2.040,2026-07-22T21:18:07Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i32::write_big_endian,success,23.386,2.019,2026-07-22T21:18:09Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i32::write_little_endian,success,23.386,2.032,2026-07-22T21:18:12Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i32::write_native_endian,success,23.386,2.001,2026-07-22T21:18:14Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i64::read_big_endian,success,23.386,1.996,2026-07-22T21:18:16Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i64::read_little_endian,success,23.386,2.003,2026-07-22T21:18:18Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i64::read_native_endian,success,23.386,2.035,2026-07-22T21:18:21Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i64::write_big_endian,success,23.386,2.000,2026-07-22T21:18:23Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i64::write_little_endian,success,23.386,2.010,2026-07-22T21:18:25Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_i64::write_native_endian,success,23.386,2.002,2026-07-22T21:18:28Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_10::read_big_endian,success,23.386,2.003,2026-07-22T21:18:30Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_10::read_little_endian,success,23.386,2.001,2026-07-22T21:18:32Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_10::read_native_endian,success,23.386,1.998,2026-07-22T21:18:35Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_11::read_big_endian,success,23.386,2.039,2026-07-22T21:18:37Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_11::read_little_endian,success,23.386,2.002,2026-07-22T21:18:39Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_11::read_native_endian,success,23.386,1.999,2026-07-22T21:18:42Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_12::read_big_endian,success,23.386,2.053,2026-07-22T21:18:44Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_12::read_little_endian,success,23.386,1.988,2026-07-22T21:18:46Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_12::read_native_endian,success,23.386,1.999,2026-07-22T21:18:48Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_13::read_big_endian,success,23.386,2.055,2026-07-22T21:18:51Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_13::read_little_endian,success,23.386,2.054,2026-07-22T21:18:53Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_13::read_native_endian,success,23.386,2.061,2026-07-22T21:18:55Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_14::read_big_endian,success,23.386,2.049,2026-07-22T21:18:58Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_14::read_little_endian,success,23.386,1.996,2026-07-22T21:19:00Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_14::read_native_endian,success,23.386,2.043,2026-07-22T21:19:02Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_15::read_big_endian,success,23.386,2.081,2026-07-22T21:19:05Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_15::read_little_endian,success,23.386,2.221,2026-07-22T21:19:07Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_15::read_native_endian,success,23.386,2.063,2026-07-22T21:19:10Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_1::read_big_endian,success,23.386,2.074,2026-07-22T21:19:12Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_1::read_little_endian,success,23.386,2.061,2026-07-22T21:19:14Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_1::read_native_endian,success,23.386,2.052,2026-07-22T21:19:17Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_2::read_big_endian,success,23.386,2.051,2026-07-22T21:19:19Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_2::read_little_endian,success,23.386,2.078,2026-07-22T21:19:22Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_2::read_native_endian,success,23.386,2.051,2026-07-22T21:19:24Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_3::read_big_endian,success,23.386,2.009,2026-07-22T21:19:26Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_3::read_little_endian,success,23.386,2.006,2026-07-22T21:19:29Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_3::read_native_endian,success,23.386,2.013,2026-07-22T21:19:31Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_4::read_big_endian,success,23.386,2.008,2026-07-22T21:19:33Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_4::read_little_endian,success,23.386,2.050,2026-07-22T21:19:35Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_4::read_native_endian,success,23.386,2.058,2026-07-22T21:19:38Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_5::read_big_endian,success,23.386,2.064,2026-07-22T21:19:40Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_5::read_little_endian,success,23.386,2.056,2026-07-22T21:19:43Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_5::read_native_endian,success,23.386,2.000,2026-07-22T21:19:45Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_6::read_big_endian,success,23.386,2.076,2026-07-22T21:19:47Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_6::read_little_endian,success,23.386,2.040,2026-07-22T21:19:50Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_6::read_native_endian,success,23.386,2.057,2026-07-22T21:19:52Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_7::read_big_endian,success,23.386,2.012,2026-07-22T21:19:54Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_7::read_little_endian,success,23.386,2.036,2026-07-22T21:19:57Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_7::read_native_endian,success,23.386,2.035,2026-07-22T21:19:59Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_8::read_big_endian,success,23.386,1.981,2026-07-22T21:20:01Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_8::read_little_endian,success,23.386,1.984,2026-07-22T21:20:03Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_8::read_native_endian,success,23.386,1.999,2026-07-22T21:20:06Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_9::read_big_endian,success,23.386,1.989,2026-07-22T21:20:08Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_9::read_little_endian,success,23.386,1.999,2026-07-22T21:20:10Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_9::read_native_endian,success,23.386,1.985,2026-07-22T21:20:13Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int_1::read_big_endian,success,23.386,1.998,2026-07-22T21:20:15Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int_1::read_little_endian,success,23.386,1.999,2026-07-22T21:20:17Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int_1::read_native_endian,success,23.386,2.029,2026-07-22T21:20:19Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int_2::read_big_endian,success,23.386,2.027,2026-07-22T21:20:22Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int_2::read_little_endian,success,23.386,2.005,2026-07-22T21:20:24Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int_2::read_native_endian,success,23.386,1.991,2026-07-22T21:20:26Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int_3::read_big_endian,success,23.386,2.042,2026-07-22T21:20:29Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int_3::read_little_endian,success,23.386,2.073,2026-07-22T21:20:31Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int_3::read_native_endian,success,23.386,2.034,2026-07-22T21:20:33Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int_4::read_big_endian,success,23.386,2.048,2026-07-22T21:20:36Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int_4::read_little_endian,success,23.386,2.042,2026-07-22T21:20:38Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int_4::read_native_endian,success,23.386,1.993,2026-07-22T21:20:40Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int_5::read_big_endian,success,23.386,2.027,2026-07-22T21:20:43Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int_5::read_little_endian,success,23.386,2.225,2026-07-22T21:20:45Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int_5::read_native_endian,success,23.386,2.073,2026-07-22T21:20:47Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int_6::read_big_endian,success,23.386,2.071,2026-07-22T21:20:50Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int_6::read_little_endian,success,23.386,2.159,2026-07-22T21:20:52Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int_6::read_native_endian,success,23.386,2.229,2026-07-22T21:20:55Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int_7::read_big_endian,success,23.386,2.068,2026-07-22T21:20:57Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int_7::read_little_endian,success,23.386,2.118,2026-07-22T21:21:00Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_int_7::read_native_endian,success,23.386,2.103,2026-07-22T21:21:02Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_u128::read_big_endian,success,23.386,2.085,2026-07-22T21:21:04Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_u128::read_little_endian,success,23.386,2.046,2026-07-22T21:21:07Z,1973410.0
e-logging-bsan,byteorder-1.5.0,test::small_u128::read_native_endian,success,23.386,2.077,2026-07-22T21:21:09Z,1973410.0
