tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,2090327,2342933,1.12,2149347,1.03,6491769,3.11,0,0.00,0,0.00
2,3982778,4151712,1.04,7990424,2.01,35994475,9.04,7201265,1.81,570,0.00
3,213389,432298,2.03,684432,3.21,6182974,28.98,86566,0.41,3129,0.01
4,63787,84769,1.33,63364,0.99,1297569,20.34,21089,0.33,811,0.01
5,69173,136117,1.97,87560,1.27,2261233,32.69,99593,1.44,1201,0.02
6,1343,3015,2.24,2915,2.17,66827,49.76,11439,8.52,222,0.17
7,43883,3811993,86.87,2405200,54.81,27154441,618.79,4736722,107.94,5084,0.12
8,1096,2639,2.41,1265,1.15,79314,72.37,4440,4.05,1306,1.19
9,2689,9672,3.60,3025,1.12,207335,77.10,28603,10.64,1375,0.51
10,635,1020,1.61,639,1.01,76309,120.17,1012,1.59,262,0.41
11,1059,2060,1.95,1100,1.04,115719,109.27,4641,4.38,1092,1.03
12,592,2564,4.33,427,0.72,58588,98.97,16141,27.27,386,0.65
13,449,1743,3.88,544,1.21,66430,147.95,7804,17.38,134,0.30
14,431,1646,3.82,776,1.80,78263,181.58,7244,16.81,857,1.99
15,59904,80631,1.35,59903,1.00,9159446,152.90,620777,10.36,13203,0.22
16,595,1752,2.94,721,1.21,117143,196.88,6323,10.63,1707,2.87
17,852,3418,4.01,1604,1.88,209754,246.19,34534,40.53,1346,1.58
18,247,374,1.51,248,1.00,45783,185.36,1810,7.33,2525,10.22
19,697,2381,3.42,771,1.11,143720,206.20,15230,21.85,1337,1.92
20,141,301,2.13,147,1.04,34955,247.91,2259,16.02,50,0.35
21,294,1868,6.35,439,1.49,107523,365.72,13260,45.10,1027,3.49
22,478,581,1.22,326,0.68,113457,237.36,6850,14.33,712,1.49
23,40312,1161311,28.81,800524,19.86,73082030,1812.91,2003674,49.70,78243,1.94
24,155,383,2.47,167,1.08,53597,345.79,10003,64.54,49,0.32
25,86,395,4.59,251,2.92,28038,326.02,6976,81.12,1091,12.69
26,118,498,4.22,208,1.76,42119,356.94,2990,25.34,299,2.53
27,112,1394,12.45,325,2.90,54376,485.50,13762,122.88,24,0.21
28,45,282,6.27,144,3.20,22823,507.18,4939,109.76,416,9.24
29,11,182,16.55,46,4.18,4420,401.82,4008,364.36,6,0.55
30,75,474,6.32,75,1.00,15183,202.44,3068,40.91,587,7.83
31,132,524,3.97,81,0.61,84816,642.55,8614,65.26,2892,21.91
32,84,793,9.44,160,1.90,59550,708.93,13709,163.20,175,2.08
33,79,596,7.54,196,2.48,51655,653.86,9060,114.68,23,0.29
34,13,78,6.00,11,0.85,6264,481.85,1690,130.00,241,18.54
35,19,202,10.63,67,3.53,13119,690.47,5266,277.16,77,4.05
36,33,193,5.85,32,0.97,18286,554.12,3272,99.15,150,4.55
37,102,889,8.72,194,1.90,61809,605.97,25361,248.64,795,7.79
38,14,62,4.43,3,0.21,11365,811.79,1549,110.64,433,30.93
39,7,178,25.43,58,8.29,4068,581.14,6103,871.86,0,0.00
40,96,742,7.73,96,1.00,74054,771.40,10258,106.85,249,2.59
41,94,570,6.06,284,3.02,33409,355.41,9648,102.64,1045,11.12
42,83,1210,14.58,14,0.17,38125,459.34,27731,334.11,3034,36.55
43,67,815,12.16,120,1.79,60017,895.78,11698,174.60,420,6.27
44,5,92,18.40,5,1.00,2877,575.40,3130,626.00,52,10.40
45,153,1847,12.07,213,1.39,113983,744.99,38870,254.05,3656,23.90
46,89,1168,13.12,406,4.56,63242,710.58,24934,280.16,233,2.62
47,47,802,17.06,166,3.53,44771,952.57,14570,310.00,157,3.34
48,102,939,9.21,340,3.33,83707,820.66,12823,125.72,687,6.74
49,154,648,4.21,223,1.45,176783,1147.94,15060,97.79,1270,8.25
50,9,94,10.44,8,0.89,6560,728.89,3173,352.56,264,29.33
51,6,172,28.67,87,14.50,4218,703.00,8004,1334.00,50,8.33
