build,crate,test,status,compile_seconds,run_seconds,timestamp,job_id
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_big_u32::write_native_endian,success,11.212,1.838,2026-08-19T20:29:18Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_big_u64::read_big_endian,success,11.212,1.863,2026-08-19T20:29:21Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_big_u64::read_little_endian,success,11.212,1.712,2026-08-19T20:29:23Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_big_u64::read_native_endian,success,11.212,1.740,2026-08-19T20:29:25Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_big_u64::write_big_endian,success,11.212,1.762,2026-08-19T20:29:27Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_big_u64::write_little_endian,success,11.212,1.714,2026-08-19T20:29:29Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_big_u64::write_native_endian,success,11.212,1.770,2026-08-19T20:29:31Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i128::read_big_endian,success,11.212,1.751,2026-08-19T20:29:33Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i128::read_little_endian,success,11.212,1.774,2026-08-19T20:29:35Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i128::read_native_endian,success,11.212,1.748,2026-08-19T20:29:37Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i128::write_big_endian,success,11.212,1.764,2026-08-19T20:29:39Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i128::write_little_endian,success,11.212,1.774,2026-08-19T20:29:41Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i128::write_native_endian,success,11.212,1.754,2026-08-19T20:29:43Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i16::read_big_endian,success,11.212,1.783,2026-08-19T20:29:45Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i16::read_little_endian,success,11.212,1.774,2026-08-19T20:29:47Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i16::read_native_endian,success,11.212,1.763,2026-08-19T20:29:49Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i16::write_big_endian,success,11.212,1.791,2026-08-19T20:29:51Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i16::write_little_endian,success,11.212,1.754,2026-08-19T20:29:54Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i16::write_native_endian,success,11.212,1.746,2026-08-19T20:29:56Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i32::read_big_endian,success,11.212,1.807,2026-08-19T20:29:58Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i32::read_little_endian,success,11.212,1.740,2026-08-19T20:30:00Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i32::read_native_endian,success,11.212,1.743,2026-08-19T20:30:02Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i32::write_big_endian,success,11.212,1.796,2026-08-19T20:30:04Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i32::write_little_endian,success,11.212,1.782,2026-08-19T20:30:06Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i32::write_native_endian,success,11.212,1.762,2026-08-19T20:30:08Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i64::read_big_endian,success,11.212,1.782,2026-08-19T20:30:10Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i64::read_little_endian,success,11.212,1.723,2026-08-19T20:30:12Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i64::read_native_endian,success,11.212,1.731,2026-08-19T20:30:14Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i64::write_big_endian,success,11.212,1.773,2026-08-19T20:30:16Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i64::write_little_endian,success,11.212,1.755,2026-08-19T20:30:18Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_i64::write_native_endian,success,11.212,1.767,2026-08-19T20:30:20Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u128::read_big_endian,success,11.212,1.775,2026-08-19T20:30:22Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u128::read_little_endian,success,11.212,1.738,2026-08-19T20:30:24Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u128::read_native_endian,success,11.212,1.707,2026-08-19T20:30:26Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u128::write_big_endian,success,11.212,1.748,2026-08-19T20:30:29Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u128::write_little_endian,success,11.212,1.744,2026-08-19T20:30:31Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u128::write_native_endian,success,11.212,1.781,2026-08-19T20:30:33Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u16::read_big_endian,success,11.212,1.746,2026-08-19T20:30:35Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u16::read_little_endian,success,11.212,1.717,2026-08-19T20:30:37Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u16::read_native_endian,success,11.212,1.699,2026-08-19T20:30:39Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u16::write_big_endian,success,11.212,1.745,2026-08-19T20:30:41Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u16::write_little_endian,success,11.212,1.700,2026-08-19T20:30:43Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u16::write_native_endian,success,11.212,1.691,2026-08-19T20:30:45Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u32::read_big_endian,success,11.212,1.739,2026-08-19T20:30:47Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u32::read_little_endian,success,11.212,1.733,2026-08-19T20:30:49Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u32::read_native_endian,success,11.212,1.721,2026-08-19T20:30:51Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u32::write_big_endian,success,11.212,1.748,2026-08-19T20:30:53Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u32::write_little_endian,success,11.212,1.701,2026-08-19T20:30:55Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u32::write_native_endian,success,11.212,1.719,2026-08-19T20:30:57Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u64::read_big_endian,success,11.212,1.694,2026-08-19T20:30:59Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u64::read_little_endian,success,11.212,1.718,2026-08-19T20:31:01Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u64::read_native_endian,success,11.212,1.730,2026-08-19T20:31:03Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u64::write_big_endian,success,11.212,1.762,2026-08-19T20:31:05Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u64::write_little_endian,success,11.212,1.733,2026-08-19T20:31:07Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::slice_len_too_small_u64::write_native_endian,success,11.212,1.708,2026-08-19T20:31:09Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_f32::read_big_endian,success,11.212,1.698,2026-08-19T20:31:11Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_f32::read_little_endian,success,11.212,1.735,2026-08-19T20:31:13Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_f32::read_native_endian,success,11.212,1.695,2026-08-19T20:31:15Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_f32::write_big_endian,success,11.212,1.775,2026-08-19T20:31:17Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_f32::write_little_endian,success,11.212,1.931,2026-08-19T20:31:19Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_f32::write_native_endian,success,11.212,1.703,2026-08-19T20:31:21Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_f64::read_big_endian,success,11.212,1.763,2026-08-19T20:31:23Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_f64::read_little_endian,success,11.212,1.695,2026-08-19T20:31:25Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_f64::read_native_endian,success,11.212,1.718,2026-08-19T20:31:27Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_f64::write_big_endian,success,11.212,1.775,2026-08-19T20:31:29Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_f64::write_little_endian,success,11.212,1.705,2026-08-19T20:31:31Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_f64::write_native_endian,success,11.212,1.725,2026-08-19T20:31:33Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i128::read_big_endian,success,11.212,1.696,2026-08-19T20:31:35Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i128::read_little_endian,success,11.212,1.719,2026-08-19T20:31:37Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i128::read_native_endian,success,11.212,1.710,2026-08-19T20:31:39Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i128::write_big_endian,success,11.212,1.734,2026-08-19T20:31:41Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i128::write_little_endian,success,11.212,1.699,2026-08-19T20:31:43Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i128::write_native_endian,success,11.212,1.697,2026-08-19T20:31:45Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i16::read_big_endian,success,11.212,1.695,2026-08-19T20:31:47Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i16::read_little_endian,success,11.212,1.732,2026-08-19T20:31:49Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i16::read_native_endian,success,11.212,1.687,2026-08-19T20:31:51Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i16::write_big_endian,success,11.212,1.724,2026-08-19T20:31:53Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i16::write_little_endian,success,11.212,1.693,2026-08-19T20:31:54Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i16::write_native_endian,success,11.212,1.689,2026-08-19T20:31:56Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i32::read_big_endian,success,11.212,1.711,2026-08-19T20:31:58Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i32::read_little_endian,success,11.212,1.682,2026-08-19T20:32:00Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i32::read_native_endian,success,11.212,1.722,2026-08-19T20:32:02Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i32::write_big_endian,success,11.212,1.719,2026-08-19T20:32:04Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i32::write_little_endian,success,11.212,1.697,2026-08-19T20:32:06Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i32::write_native_endian,success,11.212,1.696,2026-08-19T20:32:08Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i64::read_big_endian,success,11.212,1.690,2026-08-19T20:32:10Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i64::read_little_endian,success,11.212,1.685,2026-08-19T20:32:12Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i64::read_native_endian,success,11.212,1.695,2026-08-19T20:32:14Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i64::write_big_endian,success,11.212,1.718,2026-08-19T20:32:16Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i64::write_little_endian,success,11.212,1.707,2026-08-19T20:32:18Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_i64::write_native_endian,success,11.212,1.724,2026-08-19T20:32:20Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_10::read_big_endian,success,11.212,1.725,2026-08-19T20:32:22Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_10::read_little_endian,success,11.212,1.710,2026-08-19T20:32:24Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_10::read_native_endian,success,11.212,1.714,2026-08-19T20:32:26Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_11::read_big_endian,success,11.212,1.723,2026-08-19T20:32:28Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_11::read_little_endian,success,11.212,1.716,2026-08-19T20:32:30Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_11::read_native_endian,success,11.212,1.751,2026-08-19T20:32:32Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_12::read_big_endian,success,11.212,1.752,2026-08-19T20:32:34Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_12::read_little_endian,success,11.212,1.762,2026-08-19T20:32:36Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_12::read_native_endian,success,11.212,1.792,2026-08-19T20:32:38Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_13::read_big_endian,success,11.212,1.691,2026-08-19T20:32:40Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_13::read_little_endian,success,11.212,1.694,2026-08-19T20:32:42Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_13::read_native_endian,success,11.212,1.691,2026-08-19T20:32:44Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_14::read_big_endian,success,11.212,1.690,2026-08-19T20:32:46Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_14::read_little_endian,success,11.212,1.685,2026-08-19T20:32:48Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_14::read_native_endian,success,11.212,1.774,2026-08-19T20:32:50Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_15::read_big_endian,success,11.212,1.679,2026-08-19T20:32:52Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_15::read_little_endian,success,11.212,1.680,2026-08-19T20:32:54Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_15::read_native_endian,success,11.212,1.693,2026-08-19T20:32:56Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_1::read_big_endian,success,11.212,1.682,2026-08-19T20:32:58Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_1::read_little_endian,success,11.212,1.686,2026-08-19T20:33:00Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_1::read_native_endian,success,11.212,1.758,2026-08-19T20:33:02Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_2::read_big_endian,success,11.212,1.696,2026-08-19T20:33:04Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_2::read_little_endian,success,11.212,1.686,2026-08-19T20:33:06Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_2::read_native_endian,success,11.212,1.690,2026-08-19T20:33:08Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_3::read_big_endian,success,11.212,1.686,2026-08-19T20:33:10Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_3::read_little_endian,success,11.212,1.687,2026-08-19T20:33:12Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_3::read_native_endian,success,11.212,1.719,2026-08-19T20:33:14Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_4::read_big_endian,success,11.212,1.717,2026-08-19T20:33:16Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_4::read_little_endian,success,11.212,1.682,2026-08-19T20:33:18Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_4::read_native_endian,success,11.212,1.676,2026-08-19T20:33:19Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_5::read_big_endian,success,11.212,1.696,2026-08-19T20:33:21Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_5::read_little_endian,success,11.212,1.679,2026-08-19T20:33:23Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_5::read_native_endian,success,11.212,1.720,2026-08-19T20:33:25Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_6::read_big_endian,success,11.212,1.684,2026-08-19T20:33:27Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_6::read_little_endian,success,11.212,1.751,2026-08-19T20:33:29Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_6::read_native_endian,success,11.212,1.796,2026-08-19T20:33:31Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_7::read_big_endian,success,11.212,1.686,2026-08-19T20:33:33Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_7::read_little_endian,success,11.212,1.676,2026-08-19T20:33:35Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_7::read_native_endian,success,11.212,1.756,2026-08-19T20:33:37Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_8::read_big_endian,success,11.212,1.682,2026-08-19T20:33:39Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_8::read_little_endian,success,11.212,1.683,2026-08-19T20:33:41Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_8::read_native_endian,success,11.212,1.676,2026-08-19T20:33:43Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_9::read_big_endian,success,11.212,1.720,2026-08-19T20:33:45Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_9::read_little_endian,success,11.212,1.691,2026-08-19T20:33:47Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int128_9::read_native_endian,success,11.212,1.816,2026-08-19T20:33:49Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int_1::read_big_endian,success,11.212,1.964,2026-08-19T20:33:51Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int_1::read_little_endian,success,11.212,1.692,2026-08-19T20:33:53Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int_1::read_native_endian,success,11.212,1.674,2026-08-19T20:33:55Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int_2::read_big_endian,success,11.212,1.692,2026-08-19T20:33:57Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int_2::read_little_endian,success,11.212,1.695,2026-08-19T20:33:59Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int_2::read_native_endian,success,11.212,1.711,2026-08-19T20:34:01Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int_3::read_big_endian,success,11.212,1.679,2026-08-19T20:34:03Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int_3::read_little_endian,success,11.212,1.679,2026-08-19T20:34:05Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int_3::read_native_endian,success,11.212,1.688,2026-08-19T20:34:07Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int_4::read_big_endian,success,11.212,1.692,2026-08-19T20:34:09Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int_4::read_little_endian,success,11.212,1.682,2026-08-19T20:34:11Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int_4::read_native_endian,success,11.212,1.720,2026-08-19T20:34:13Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int_5::read_big_endian,success,11.212,1.706,2026-08-19T20:34:15Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int_5::read_little_endian,success,11.212,1.680,2026-08-19T20:34:17Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int_5::read_native_endian,success,11.212,1.703,2026-08-19T20:34:19Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int_6::read_big_endian,success,11.212,1.671,2026-08-19T20:34:21Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int_6::read_little_endian,success,11.212,1.679,2026-08-19T20:34:23Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int_6::read_native_endian,success,11.212,1.676,2026-08-19T20:34:25Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int_7::read_big_endian,success,11.212,1.697,2026-08-19T20:34:27Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int_7::read_little_endian,success,11.212,1.699,2026-08-19T20:34:29Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_int_7::read_native_endian,success,11.212,1.692,2026-08-19T20:34:30Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_u128::read_big_endian,success,11.212,1.677,2026-08-19T20:34:32Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_u128::read_little_endian,success,11.212,1.674,2026-08-19T20:34:34Z,2055821.0
e-logging-bsan,byteorder-1.5.0,test::small_u128::read_native_endian,success,11.212,1.687,2026-08-19T20:34:36Z,2055821.0
