build,crate,test,status,compile_seconds,mean_s,stddev_s,median_s,min_s,max_s,runs,timestamp,job_id
main-bsan,byteorder-1.5.0,__calibration__,calibration,21.229,0.4159446752,0.03353378127224091,0.41142506,0.379658155,0.462750056,5,2026-08-24T02:14:54Z,2065589.0
main-bsan,byteorder-1.5.0,test::regression173_array_impl,success,21.229,0.4448639558,0.023876031299569632,0.441664961,0.41064425400000004,0.47264208900000004,5,2026-08-24T02:14:57Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i128::read_big_endian,success,21.229,0.4333036728,0.018900373836178135,0.439441081,0.404330607,0.452504183,5,2026-08-24T02:15:00Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i128::read_little_endian,success,21.229,0.5526651774,0.1423699111554769,0.46971119000000006,0.43966767100000004,0.7314947460000001,5,2026-08-24T02:15:04Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i128::read_native_endian,success,21.229,0.42563760860000005,0.030546122276830918,0.41261429200000005,0.402976955,0.476003441,5,2026-08-24T02:15:07Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i128::write_big_endian,success,21.229,0.448281188,0.08700477893076185,0.41121174800000004,0.406155078,0.60386823,5,2026-08-24T02:15:10Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i128::write_little_endian,success,21.229,0.438382744,0.0406727285260968,0.41542122400000003,0.40392534500000005,0.484770529,5,2026-08-24T02:15:13Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i128::write_native_endian,success,21.229,0.42210326360000006,0.02895021065507355,0.415973236,0.394522364,0.47114259100000005,5,2026-08-24T02:15:16Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i16::read_big_endian,success,21.229,0.42322842099999997,0.05299586769520426,0.412931614,0.380292485,0.509568694,5,2026-08-24T02:15:19Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i16::read_little_endian,success,21.229,0.4317018330000001,0.006783434303461378,0.43395398500000004,0.419787891,0.436368036,5,2026-08-24T02:15:22Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i16::read_native_endian,success,21.229,0.40574852480000007,0.014336396077775239,0.399324656,0.393629848,0.42679653,5,2026-08-24T02:15:25Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i16::write_big_endian,success,21.229,0.40846871180000005,0.015649305002527644,0.406404278,0.394236564,0.43337486700000005,5,2026-08-24T02:15:28Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i16::write_little_endian,success,21.229,0.4192404618,0.03549696197825986,0.407679958,0.39664004900000005,0.48177017200000005,5,2026-08-24T02:15:31Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i16::write_native_endian,success,21.229,0.46362637660000006,0.06770921076221946,0.464414074,0.40423604700000004,0.572407907,5,2026-08-24T02:15:34Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i32::read_big_endian,success,21.229,0.41108822959999997,0.02743404313000204,0.39645180100000005,0.39021367900000004,0.456023102,5,2026-08-24T02:15:37Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i32::read_little_endian,success,21.229,0.43514919259999996,0.04247479401465702,0.41819154000000003,0.392305554,0.498753667,5,2026-08-24T02:15:40Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i32::read_native_endian,success,21.229,0.4275113984000001,0.0337706803028039,0.41252236200000003,0.392700027,0.46869041600000005,5,2026-08-24T02:15:43Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i32::write_big_endian,success,21.229,0.40560050499999994,0.008547276623011305,0.405381325,0.394764149,0.416270458,5,2026-08-24T02:15:46Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i32::write_little_endian,success,21.229,0.403036669,0.008308437550196689,0.401233369,0.39362039200000004,0.413340129,5,2026-08-24T02:15:48Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i32::write_native_endian,success,21.229,0.4137723134000001,0.03350727398601495,0.399115643,0.39722651800000003,0.47366241200000003,5,2026-08-24T02:15:51Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i64::read_big_endian,success,21.229,0.4141926616,0.026931657288689365,0.403918214,0.391614475,0.454908091,5,2026-08-24T02:15:54Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i64::read_little_endian,success,21.229,0.41057592619999994,0.02119972233244074,0.403938672,0.391191975,0.43968216600000004,5,2026-08-24T02:15:57Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i64::read_native_endian,success,21.229,0.4163818678,0.00316022009799749,0.415253953,0.41314617600000003,0.42118075200000005,5,2026-08-24T02:16:00Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i64::write_big_endian,success,21.229,0.40779100560000003,0.004513812856748306,0.405652557,0.404545221,0.415320016,5,2026-08-24T02:16:03Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i64::write_little_endian,success,21.229,0.4512233628000001,0.04368481545840738,0.44258568200000004,0.398706447,0.49677408700000003,5,2026-08-24T02:16:06Z,2065589.0
main-bsan,byteorder-1.5.0,test::slice_len_too_big_i64::write_native_endian,success,21.229,0.4205858666,0.016342191198220588,0.42168269900000005,0.405708079,0.44584165800000003,5,2026-08-24T02:16:09Z,2065589.0
