tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,3512851,4907917,1.40,3761916,1.07,12045736,3.43,0,0.00,0,0.00
2,636736,800789,1.26,1188418,1.87,5803850,9.12,94115,0.15,208,0.00
3,341042,565780,1.66,640786,1.88,5635216,16.52,509053,1.49,1865,0.01
4,22206,18986,0.85,26609,1.20,383059,17.25,6210,0.28,631,0.03
5,57505,103207,1.79,48447,0.84,1694675,29.47,138238,2.40,1990,0.03
6,12596,22771,1.81,19649,1.56,547771,43.49,42377,3.36,1675,0.13
7,15831,105652,6.67,52716,3.33,1127440,71.22,231738,14.64,2061,0.13
8,4576,8780,1.92,5340,1.17,285300,62.35,15017,3.28,2557,0.56
9,19745,70860,3.59,16059,0.81,1743459,88.30,86461,4.38,6968,0.35
10,2580,4996,1.94,2608,1.01,311934,120.90,8799,3.41,273,0.11
11,7296,15826,2.17,8571,1.17,847860,116.21,26123,3.58,2140,0.29
12,6858,23214,3.38,6471,0.94,1222687,178.29,81251,11.85,1552,0.23
13,3265,27577,8.45,2478,0.76,476569,145.96,102079,31.26,1078,0.33
14,1534,5579,3.64,1946,1.27,242911,158.35,20215,13.18,4571,2.98
15,3346,12115,3.62,4580,1.37,711142,212.53,82529,24.66,1336,0.40
16,1925,6814,3.54,2492,1.29,385586,200.30,25406,13.20,4701,2.44
17,9359,62002,6.62,17160,1.83,2165114,231.34,382231,40.84,4138,0.44
18,852,1549,1.82,928,1.09,174751,205.11,6874,8.07,9889,11.61
19,4127,31524,7.64,13257,3.21,1432745,347.16,248057,60.11,3393,0.82
20,1516,4779,3.15,1668,1.10,461669,304.53,22042,14.54,239,0.16
21,4375,56111,12.83,16838,3.85,1536751,351.26,374660,85.64,3546,0.81
22,3077,6243,2.03,3342,1.09,827603,268.96,50333,16.36,3174,1.03
23,6145,52056,8.47,19030,3.10,3206298,521.77,519809,84.59,2010,0.33
24,749,2642,3.53,1186,1.58,334067,446.02,39404,52.61,467,0.62
25,2071,31844,15.38,8677,4.19,833099,402.27,275680,133.11,4181,2.02
26,4156,36152,8.70,9203,2.21,1837830,442.21,402311,96.80,2029,0.49
27,1521,15239,10.02,4515,2.97,711162,467.56,153509,100.93,880,0.58
28,2539,24446,9.63,3670,1.45,1551098,610.91,238787,94.05,2572,1.01
29,727,10577,14.55,1105,1.52,358524,493.16,105967,145.76,821,1.13
30,304,2159,7.10,458,1.51,99873,328.53,26034,85.64,1306,4.30
