build,crate,status,compile_seconds,run_seconds,timestamp,job_id
rust,redox_syscall-0.8.0,success,2.353,0.070,2026-06-10T18:57:53Z,1791003
rust,openssl-0.10.80,success,15.079,17.121,2026-06-10T18:57:54Z,1790972
rust,parking_lot-0.12.5,success,25.798,13.380,2026-06-10T18:58:00Z,1790978
rust,proc-macro2-1.0.106,success,21.397,0.354,2026-06-10T18:58:04Z,1790993
rust,rand-0.10.1,success,18.360,0.194,2026-06-10T18:58:04Z,1791000
rust,polling-3.11.0,success,11.031,20.650,2026-06-10T18:58:05Z,1790986
rust,os_str_bytes-7.2.0,success,16.115,0.754,2026-06-10T18:57:58Z,1790976
rust,scopeguard-1.2.0,success,1.951,0.041,2026-06-10T18:58:12Z,1791017
rust,serde-1.0.228,success,3.723,0.058,2026-06-10T18:58:14Z,1791020
rust,rayon-core-1.13.0,success,13.668,14.135,2026-06-10T18:58:13Z,1791002
rust,schannel-0.1.29,success,4.313,0.045,2026-06-10T18:58:15Z,1791016
rust,rustls-pki-types-1.14.1,build_failed,4.412,0.000,2026-06-10T18:58:17Z,1791011
rust,crossbeam-channel-0.5.15,success,26.417,189.682,2026-06-10T18:58:16Z,1790874
rust,matchit-0.9.2,build_failed,47.451,0.000,2026-06-10T18:58:12Z,1790956
rust,regex-automata-0.4.14,build_failed,27.433,0.000,2026-06-10T18:58:15Z,1791006
rust,serde_core-1.0.228,success,9.249,0.065,2026-06-10T18:58:20Z,1791022
rust,serde_bytes-0.11.19,success,11.074,0.088,2026-06-10T18:58:21Z,1791021
rust,same-file-1.0.6,success,2.764,0.072,2026-06-10T18:58:23Z,1791014
rust,pyo3-0.28.3,build_failed,6.769,0.000,2026-06-10T18:58:25Z,1790995
rust,shlex-2.0.1,success,2.157,0.045,2026-06-10T18:58:32Z,1791029
rust,siphasher-1.0.3,success,1.748,0.098,2026-06-10T18:58:32Z,1791034
rust,quinn-udp-0.6.1,success,37.577,1.483,2026-06-10T18:58:30Z,1790998
rust,mio-1.2.1,success,33.099,0.415,2026-06-10T18:58:23Z,1790961
rust,signal-hook-0.4.4,build_failed,3.940,0.000,2026-06-10T18:58:36Z,1791030
rust,sha1-0.11.0,success,4.961,0.455,2026-06-10T18:58:36Z,1791026
rust,signal-hook-registry-1.4.8,success,4.088,0.270,2026-06-10T18:58:36Z,1791031
rust,sha2-0.11.0,success,5.808,2.316,2026-06-10T18:58:39Z,1791027
rust,slab-0.4.12,success,10.016,0.115,2026-06-10T18:58:40Z,1791035
rust,stable_deref_trait-1.2.1,success,1.239,0.043,2026-06-10T18:58:41Z,1791039
rust,petgraph-0.8.3,success,49.850,0.785,2026-06-10T18:58:33Z,1790982
rust,serde_yaml-0.9.34+deprecated,build_failed,12.038,0.000,2026-06-10T18:58:43Z,1791025
rust,socket2-0.6.4,success,2.566,0.056,2026-06-10T18:58:45Z,1791037
rust,chrono-0.4.44,test_failed,86.486,76.185,2026-06-10T18:58:33Z,1790858
rust,subtle-2.6.1,success,6.792,0.082,2026-06-10T18:58:49Z,1791040
rust,sync_wrapper-1.0.2,success,8.662,0.088,2026-06-10T18:58:50Z,1791042
rust,smallvec-1.15.1,success,16.907,0.146,2026-06-10T18:58:50Z,1791036
rust,semver-1.0.28,success,32.169,0.248,2026-06-10T18:58:52Z,1791019
rust,security-framework-3.7.0,success,34.308,0.238,2026-06-10T18:58:54Z,1791018
rust,hyper-util-0.1.20,build_failed,73.245,0.000,2026-06-10T18:58:37Z,1790925
rust,tempfile-3.27.0,success,8.391,0.586,2026-06-10T18:58:56Z,1791044
rust,rustversion-1.0.22,success,32.850,4.040,2026-06-10T18:58:57Z,1791012
rust,rustix-1.1.4,success,21.087,0.245,2026-06-10T18:58:56Z,1791009
rust,openssl-sys-0.9.116,success,8.388,0.722,2026-06-10T18:58:54Z,1790974
rust,tiny-keccak-2.0.2,build_failed,1.372,0.000,2026-06-10T18:59:12Z,1791048
rust,serde_json-1.0.150,success,34.071,21.221,2026-06-10T18:59:10Z,1791023
rust,regex-1.12.3,success,82.442,0.584,2026-06-10T18:59:11Z,1791005
rust,simd-adler32-0.3.9,success,27.839,0.563,2026-06-10T18:59:12Z,1791033
rust,tracing-core-0.1.36,test_failed,5.168,0.059,2026-06-10T18:59:17Z,1791058
rust,quinn-proto-0.11.14,success,66.609,1.306,2026-06-10T18:59:08Z,1790997
rust,terminal_size-0.4.4,test_failed,3.118,0.083,2026-06-10T18:59:17Z,1791045
rust,tar-0.4.46,success,22.688,1.392,2026-06-10T18:59:15Z,1791043
rust,async-io-2.6.0,success,119.316,32.160,2026-06-10T18:58:37Z,1790833
rust,rayon-1.12.0,success,55.988,47.932,2026-06-10T18:59:28Z,1791001
rust,tokio-native-tls-0.3.1,build_failed,2.150,0.000,2026-06-10T18:59:28Z,1791051
rust,urlencoding-2.1.3,success,2.220,0.159,2026-06-10T18:59:32Z,1791069
rust,curve25519-dalek-4.1.3,success,66.449,206.193,2026-06-10T18:59:29Z,1790881
rust,spin-0.12.0,success,31.744,6.598,2026-06-10T18:59:31Z,1791038
rust,try-lock-0.2.5,build_failed,1.520,0.000,2026-06-10T18:59:39Z,1791061
rust,utf8parse-0.2.2,success,1.851,0.047,2026-06-10T18:59:42Z,1791072
rust,utf8_iter-1.0.4,success,1.777,0.060,2026-06-10T18:59:43Z,1791071
rust,wait-timeout-0.2.1,build_failed,1.901,0.000,2026-06-10T18:59:43Z,1791074
rust,plotters-0.3.7,success,78.457,0.959,2026-06-10T18:59:28Z,1790985
rust,utf-8-0.7.6,success,7.965,0.523,2026-06-10T18:59:45Z,1791070
rust,tokio-stream-0.1.18,success,27.383,0.216,2026-06-10T18:59:44Z,1791052
rust,unicode-normalization-0.1.25,success,8.595,0.431,2026-06-10T18:59:49Z,1791066
rust,unicode-bidi-0.3.18,success,6.528,0.173,2026-06-10T18:59:48Z,1791064
rust,wasm-bindgen-0.2.122,success,10.612,0.085,2026-06-10T18:59:52Z,1791075
rust,tokio-util-0.7.18,build_failed,22.123,0.000,2026-06-10T18:59:51Z,1791053
rust,serde_with-3.20.0,test_failed,74.112,0.530,2026-06-10T18:59:54Z,1791024
rust,thread_local-1.1.9,success,28.752,0.215,2026-06-10T18:59:56Z,1791046
rust,tinystr-0.8.3,success,35.537,0.268,2026-06-10T18:59:57Z,1791049
rust,tracing-0.1.44,build_failed,34.245,0.000,2026-06-10T18:59:59Z,1791056
rust,unsafe-libyaml-0.2.11,build_failed,15.449,0.000,2026-06-10T19:00:04Z,1791067
rust,uuid-1.23.2,success,17.606,0.158,2026-06-10T19:00:07Z,1791073
rust,windows-strings-0.5.1,success,1.502,0.072,2026-06-10T19:00:13Z,1791082
rust,zeroize-1.8.2,success,2.317,0.054,2026-06-10T19:00:13Z,1791091
rust,windows-result-0.4.1,success,2.072,0.089,2026-06-10T19:00:14Z,1791081
rust,yansi-1.0.1,success,2.651,0.053,2026-06-10T19:00:15Z,1791087
rust,sharded-slab-0.1.7,success,61.031,10.424,2026-06-10T19:00:08Z,1791028
rust,tower-http-0.6.11,success,45.396,0.333,2026-06-10T19:00:12Z,1791055
rust,windows-sys-0.61.2,success,2.296,0.522,2026-06-10T19:00:18Z,1791083
rust,winapi-0.3.9,success,2.113,0.050,2026-06-10T19:00:18Z,1791078
rust,zerocopy-derive-0.8.50,build_failed,8.711,0.000,2026-06-10T19:00:20Z,1791090
rust,tonic-0.14.6,success,44.398,0.288,2026-06-10T19:00:14Z,1791054
rust,xattr-1.6.1,test_failed,6.360,0.089,2026-06-10T19:00:20Z,1791086
rust,tracing-log-0.2.0,success,40.025,0.283,2026-06-10T19:00:11Z,1791059
rust,tracing-subscriber-0.3.23,build_failed,47.322,0.000,2026-06-10T19:00:17Z,1791060
rust,yoke-0.8.2,success,10.739,0.112,2026-06-10T19:00:23Z,1791088
rust,ryu-1.0.23,success,59.537,6.361,2026-06-10T19:00:03Z,1791013
rust,time-0.3.47,success,26.827,29.140,2026-06-10T19:00:20Z,1791047
rust,tokio-1.52.3,build_failed,52.395,0.000,2026-06-10T19:00:18Z,1791050
rust,crypto-bigint-0.7.3,success,264.441,5.368,2026-06-10T18:59:51Z,1790879
rust,web-sys-0.3.99,success,14.081,0.104,2026-06-10T19:00:26Z,1791076
rust,rustls-native-certs-0.8.3,success,116.815,0.494,2026-06-10T19:00:24Z,1791010
rust,ring-0.17.14,build_failed,29.361,0.000,2026-06-10T19:00:10Z,1791008
rust,twox-hash-2.1.2,success,44.581,0.910,2026-06-10T19:00:36Z,1791063
rust,zerocopy-0.8.50,success,27.948,0.571,2026-06-10T19:00:41Z,1791089
rust,windows-core-0.62.2,success,20.955,0.735,2026-06-10T19:00:44Z,1791080
rust,zerovec-derive-0.11.3,build_failed,15.840,0.000,2026-06-10T19:00:48Z,1791094
rust,winapi-util-0.1.11,success,3.460,0.818,2026-06-10T19:00:40Z,1791079
rust,prost-0.14.3,success,70.440,117.436,2026-06-10T19:00:53Z,1790994
rust,writeable-0.6.3,success,35.003,0.217,2026-06-10T19:00:54Z,1791085
rust,zstd-safe-7.2.4,success,21.631,1.271,2026-06-10T19:01:01Z,1791097
rust,syn-2.0.117,build_failed,109.475,0.000,2026-06-10T19:00:57Z,1791041
rust,unicode-ident-1.0.24,test_failed,49.086,0.317,2026-06-10T19:01:00Z,1791065
rust,zerotrie-0.2.4,build_failed,34.229,0.000,2026-06-10T19:01:12Z,1791092
rust,tungstenite-0.29.0,success,61.200,0.371,2026-06-10T19:01:07Z,1791062
rust,zstd-sys-2.0.16+zstd.1.5.7,build_failed,40.800,0.000,2026-06-10T19:01:18Z,1791098
rust,zstd-0.13.3,build_failed,35.489,0.000,2026-06-10T19:01:23Z,1791096
rust,winnow-1.0.3,success,67.368,0.481,2026-06-10T19:01:37Z,1791084
rust,zip-8.6.0,success,58.591,1.632,2026-06-10T19:01:47Z,1791095
rust,zerovec-0.11.6,build_failed,59.881,0.000,2026-06-10T19:01:50Z,1791093
rust,tracing-attributes-0.1.31,build_failed,90.367,0.000,2026-06-10T19:01:36Z,1791057
rust,which-8.0.2,success,25.948,1.459,2026-06-10T19:01:31Z,1791077
rust,native-tls-0.2.18,test_failed,65.363,5.199,2026-06-10T19:01:08Z,1790962
rust,url-2.5.8,success,65.607,2.004,2026-06-10T19:02:49Z,1791068
rust,h2-0.4.14,test_failed,267.453,13.371,2026-06-10T19:04:34Z,1790913
