build,crate,status,compile_seconds,run_seconds,timestamp,job_id
lazy-alloc,errno-0.3.14,test_failed,7.690,4.949,2026-06-05T15:16:56Z,1754247
lazy-alloc,getrandom-0.4.2,success,3.174,23.078,2026-06-05T15:17:12Z,1754267
lazy-alloc,crc32fast-1.5.0,test_failed,5.137,91.546,2026-06-05T15:17:16Z,1754227
lazy-alloc,hostname-0.4.2,test_failed,30.417,2.451,2026-06-05T15:17:15Z,1754275
lazy-alloc,http-1.4.1,fetch_failed,0.000,0.000,2026-06-05T15:17:10Z,1754276
lazy-alloc,fixedbitset-0.5.7,success,7.564,69.050,2026-06-05T15:17:24Z,1754252
lazy-alloc,iana-time-zone-haiku-0.1.2,test_failed,8.144,3.870,2026-06-05T15:17:28Z,1754283
lazy-alloc,inout-0.2.2,success,12.670,5.815,2026-06-05T15:17:35Z,1754291
lazy-alloc,_logs,fetch_failed,0.000,0.000,2026-06-05T15:17:37Z,1754310
lazy-alloc,lock_api-0.4.14,success,0.593,1.474,2026-06-05T15:17:40Z,1754308
lazy-alloc,linux-raw-sys-0.12.1,success,2.723,1.571,2026-06-05T15:17:42Z,1754307
lazy-alloc,instant-0.1.13,success,26.732,1.959,2026-06-05T15:17:41Z,1754292
lazy-alloc,linked-hash-map-0.5.6,test_failed,4.474,0.539,2026-06-05T15:17:47Z,1754306
lazy-alloc,itertools-0.14.0,fetch_failed,0.000,0.000,2026-06-05T15:17:46Z,1754295
lazy-alloc,itoa-1.0.18,fetch_failed,0.000,0.000,2026-06-05T15:17:46Z,1754296
lazy-alloc,jobserver-0.1.34,test_failed,6.515,1.444,2026-06-05T15:17:48Z,1754297
lazy-alloc,libz-sys-1.1.29,success,9.015,1.357,2026-06-05T15:17:50Z,1754305
lazy-alloc,libz-sys-1.1.28,success,8.253,1.432,2026-06-05T15:17:50Z,1754304
lazy-alloc,lazycell-1.3.0,success,0.216,4.154,2026-06-05T15:17:49Z,1754298
lazy-alloc,bincode-2.0.1,success,61.282,113.831,2026-06-05T15:17:47Z,1754201
lazy-alloc,is-terminal-0.4.17,success,5.068,1.754,2026-06-05T15:17:51Z,1754294
lazy-alloc,libloading-0.9.0,test_failed,4.332,2.864,2026-06-05T15:17:53Z,1754301
lazy-alloc,indexmap-2.14.0,build_failed,20.815,0.000,2026-06-05T15:17:46Z,1754290
lazy-alloc,lazy_static-1.5.0,test_failed,15.452,2.054,2026-06-05T15:17:57Z,1754300
lazy-alloc,js-sys-0.3.99,success,15.634,5.896,2026-06-05T15:18:00Z,1754299
lazy-alloc,icu_normalizer-2.2.0,fetch_failed,0.000,0.000,2026-06-05T15:17:46Z,1754287
lazy-alloc,idna-1.1.0,fetch_failed,0.000,0.000,2026-06-05T15:17:46Z,1754289
lazy-alloc,libm-0.2.16,test_failed,11.670,3.368,2026-06-05T15:18:05Z,1754303
lazy-alloc,mime-0.3.17,test_failed,0.203,0.972,2026-06-05T15:18:08Z,1754316
lazy-alloc,num_threads-0.1.7,build_failed,0.179,0.000,2026-06-05T15:18:08Z,1754326
lazy-alloc,half-2.7.1,fetch_failed,0.000,0.000,2026-06-05T15:17:46Z,1754270
lazy-alloc,num_cpus-1.17.0,test_failed,1.936,1.483,2026-06-05T15:18:11Z,1754325
lazy-alloc,openssl-probe-0.2.1,success,1.284,2.186,2026-06-05T15:18:12Z,1754330
lazy-alloc,libc-0.2.186,success,14.176,5.716,2026-06-05T15:18:12Z,1754302
lazy-alloc,mio-1.2.1,success,5.503,1.252,2026-06-05T15:18:17Z,1754318
lazy-alloc,memmap2-0.9.10,test_failed,5.451,1.507,2026-06-05T15:18:17Z,1754315
lazy-alloc,csv-1.4.0,test_failed,28.434,134.834,2026-06-05T15:18:22Z,1754235
lazy-alloc,object-0.39.1,test_failed,7.743,6.331,2026-06-05T15:18:22Z,1754327
lazy-alloc,num-complex-0.4.6,test_failed,3.054,12.474,2026-06-05T15:18:24Z,1754324
lazy-alloc,once_cell-1.21.4,success,4.959,18.063,2026-06-05T15:18:32Z,1754328
lazy-alloc,nix-0.31.3,test_failed,11.625,4.138,2026-06-05T15:18:31Z,1754320
lazy-alloc,minimal-lexical-0.2.1,success,1.213,28.275,2026-06-05T15:18:37Z,1754317
lazy-alloc,nom-8.0.0,test_failed,15.095,10.930,2026-06-05T15:18:36Z,1754321
lazy-alloc,os_str_bytes-7.2.0,success,7.448,3.631,2026-06-05T15:18:33Z,1754333
lazy-alloc,percent-encoding-2.3.2,success,0.213,4.284,2026-06-05T15:18:42Z,1754337
lazy-alloc,ppv-lite86-0.2.21,success,3.519,1.344,2026-06-05T15:18:44Z,1754347
lazy-alloc,native-tls-0.2.18,test_failed,19.175,1.596,2026-06-05T15:18:40Z,1754319
lazy-alloc,potential_utf-0.1.5,test_failed,6.458,0.865,2026-06-05T15:18:46Z,1754345
lazy-alloc,powerfmt-0.2.0,success,6.891,1.429,2026-06-05T15:18:47Z,1754346
lazy-alloc,matchit-0.9.2,test_failed,35.825,16.674,2026-06-05T15:18:45Z,1754313
lazy-alloc,pem-rfc7468-1.0.0,success,1.189,12.407,2026-06-05T15:18:51Z,1754336
lazy-alloc,portable-atomic-1.13.1,test_failed,6.473,4.085,2026-06-05T15:18:50Z,1754344
lazy-alloc,nu-ansi-term-0.50.3,success,6.112,8.306,2026-06-05T15:18:49Z,1754322
lazy-alloc,hashbrown-0.17.1,success,49.555,88.317,2026-06-05T15:19:04Z,1754271
lazy-alloc,pin-project-1.1.13,success,14.312,11.938,2026-06-05T15:19:09Z,1754340
lazy-alloc,radium-1.1.1,success,0.502,2.573,2026-06-05T15:19:11Z,1754357
lazy-alloc,pyo3-ffi-0.28.3,build_failed,2.565,0.000,2026-06-05T15:19:12Z,1754354
lazy-alloc,pin-project-lite-0.2.17,success,8.093,10.438,2026-06-05T15:19:10Z,1754341
lazy-alloc,r-efi-6.0.0,success,0.301,3.756,2026-06-05T15:19:12Z,1754362
lazy-alloc,redox_syscall-0.8.0,fetch_failed,0.000,0.000,2026-06-05T15:19:13Z,1754361
lazy-alloc,pyo3-0.28.3,fetch_failed,0.000,0.000,2026-06-05T15:19:13Z,1754353
lazy-alloc,quinn-proto-0.11.14,fetch_failed,0.000,0.000,2026-06-05T15:19:13Z,1754355
lazy-alloc,plotters-0.3.7,fetch_failed,0.000,0.000,2026-06-05T15:19:13Z,1754342
lazy-alloc,log-0.4.30,success,33.803,10.425,2026-06-05T15:19:06Z,1754309
lazy-alloc,ansi_term-0.12.1,success,34.228,48.701,2026-06-05T15:18:42Z,1754181
lazy-alloc,polling-3.11.0,fetch_failed,0.000,0.000,2026-06-05T15:19:13Z,1754343
lazy-alloc,scopeguard-1.2.0,success,0.224,2.601,2026-06-05T15:19:41Z,1754374
lazy-alloc,rustix-1.1.4,fetch_failed,0.000,0.000,2026-06-05T15:19:42Z,1754367
lazy-alloc,schannel-0.1.29,success,3.163,1.079,2026-06-05T15:19:43Z,1754373
lazy-alloc,reqwest-0.13.4,fetch_failed,0.000,0.000,2026-06-05T15:19:42Z,1754365
lazy-alloc,regex-1.12.3,fetch_failed,0.000,0.000,2026-06-05T15:19:42Z,1754363
lazy-alloc,ryu-1.0.23,fetch_failed,0.000,0.000,2026-06-05T15:19:42Z,1754371
lazy-alloc,proc-macro2-1.0.106,success,11.890,20.148,2026-06-05T15:19:43Z,1754351
lazy-alloc,openssl-sys-0.9.116,success,24.402,5.231,2026-06-05T15:19:42Z,1754331
lazy-alloc,quinn-udp-0.6.1,fetch_failed,0.000,0.000,2026-06-05T15:19:42Z,1754356
lazy-alloc,prost-0.14.3,test_failed,35.799,5.170,2026-06-05T15:19:55Z,1754352
lazy-alloc,predicates-3.1.4,success,32.978,7.070,2026-06-05T15:19:56Z,1754349
lazy-alloc,sharded-slab-0.1.7,fetch_failed,0.000,0.000,2026-06-05T15:20:10Z,1754386
lazy-alloc,shlex-2.0.1,success,0.258,4.691,2026-06-05T15:20:14Z,1754387
lazy-alloc,serde-1.0.228,success,4.147,1.606,2026-06-05T15:20:15Z,1754378
lazy-alloc,openssl-0.10.80,fetch_failed,0.000,0.000,2026-06-05T15:19:42Z,1754329
lazy-alloc,ordered-float-5.3.0,test_failed,6.984,89.635,2026-06-05T15:20:07Z,1754332
lazy-alloc,serde_core-1.0.228,success,10.448,3.506,2026-06-05T15:20:23Z,1754380
lazy-alloc,serde_bytes-0.11.19,success,12.509,4.394,2026-06-05T15:20:26Z,1754379
lazy-alloc,serde_yaml-0.9.34+deprecated,build_failed,15.925,0.000,2026-06-05T15:20:26Z,1754383
lazy-alloc,semver-1.0.28,success,1.202,14.660,2026-06-05T15:20:33Z,1754376
lazy-alloc,stable_deref_trait-1.2.1,success,0.211,1.522,2026-06-05T15:20:40Z,1754396
lazy-alloc,siphasher-1.0.3,success,0.208,3.901,2026-06-05T15:20:43Z,1754391
lazy-alloc,security-framework-3.7.0,success,42.222,1.792,2026-06-05T15:20:41Z,1754375
lazy-alloc,socket2-0.6.4,success,2.411,2.514,2026-06-05T15:20:45Z,1754394
lazy-alloc,signal-hook-registry-1.4.8,test_failed,3.346,1.445,2026-06-05T15:20:45Z,1754389
lazy-alloc,signal-hook-0.4.4,test_failed,3.318,1.404,2026-06-05T15:20:45Z,1754388
lazy-alloc,smallvec-1.15.1,build_failed,7.979,0.000,2026-06-05T15:20:48Z,1754393
lazy-alloc,spin-0.12.0,fetch_failed,0.000,0.000,2026-06-05T15:20:48Z,1754395
lazy-alloc,simd-adler32-0.3.9,fetch_failed,0.000,0.000,2026-06-05T15:20:48Z,1754390
lazy-alloc,rustls-pki-types-1.14.1,build_failed,13.331,0.000,2026-06-05T15:20:38Z,1754369
lazy-alloc,slab-0.4.12,success,15.720,7.336,2026-06-05T15:21:06Z,1754392
lazy-alloc,tiny-keccak-2.0.2,build_failed,1.489,0.000,2026-06-05T15:21:11Z,1754405
lazy-alloc,ring-0.17.14,fetch_failed,0.000,0.000,2026-06-05T15:20:48Z,1754366
lazy-alloc,tar-0.4.46,fetch_failed,0.000,0.000,2026-06-05T15:21:13Z,1754400
lazy-alloc,thread_local-1.1.9,fetch_failed,0.000,0.000,2026-06-05T15:21:13Z,1754403
lazy-alloc,time-0.3.47,fetch_failed,0.000,0.000,2026-06-05T15:21:13Z,1754404
lazy-alloc,tinystr-0.8.3,fetch_failed,0.000,0.000,2026-06-05T15:21:13Z,1754406
lazy-alloc,tempfile-3.27.0,fetch_failed,0.000,0.000,2026-06-05T15:21:19Z,1754401
lazy-alloc,syn-2.0.117,fetch_failed,0.000,0.000,2026-06-05T15:21:19Z,1754398
lazy-alloc,sync_wrapper-1.0.2,success,10.346,1.198,2026-06-05T15:21:22Z,1754399
lazy-alloc,regex-automata-0.4.14,test_failed,22.904,74.506,2026-06-05T15:21:23Z,1754364
lazy-alloc,rustversion-1.0.22,success,56.947,7.401,2026-06-05T15:21:20Z,1754370
lazy-alloc,subtle-2.6.1,success,6.718,17.284,2026-06-05T15:21:34Z,1754397
lazy-alloc,try-lock-0.2.5,test_failed,0.204,0.718,2026-06-05T15:21:40Z,1754464
lazy-alloc,tracing-attributes-0.1.31,fetch_failed,0.000,0.000,2026-06-05T15:21:41Z,1754460
lazy-alloc,tokio-native-tls-0.3.1,fetch_failed,0.000,0.000,2026-06-05T15:21:41Z,1754435
lazy-alloc,tungstenite-0.29.0,fetch_failed,0.000,0.000,2026-06-05T15:21:41Z,1754465
lazy-alloc,tracing-subscriber-0.3.23,fetch_failed,0.000,0.000,2026-06-05T15:21:41Z,1754463
lazy-alloc,tokio-stream-0.1.18,fetch_failed,0.000,0.000,2026-06-05T15:21:41Z,1754445
lazy-alloc,tokio-util-0.7.18,fetch_failed,0.000,0.000,2026-06-05T15:21:41Z,1754446
lazy-alloc,tonic-0.14.6,fetch_failed,0.000,0.000,2026-06-05T15:21:41Z,1754447
lazy-alloc,rand-0.10.1,success,19.264,131.048,2026-06-05T15:21:44Z,1754358
lazy-alloc,terminal_size-0.4.4,test_failed,9.465,2.410,2026-06-05T15:21:45Z,1754402
lazy-alloc,same-file-1.0.6,test_failed,9.110,5.704,2026-06-05T15:21:30Z,1754372
lazy-alloc,tracing-core-0.1.36,test_failed,3.543,5.230,2026-06-05T15:21:56Z,1754461
lazy-alloc,serde_json-1.0.150,success,25.385,89.729,2026-06-05T15:22:08Z,1754381
lazy-alloc,utf8_iter-1.0.4,success,0.202,1.808,2026-06-05T15:22:11Z,1754474
lazy-alloc,unicode-bidi-0.3.18,fetch_failed,0.000,0.000,2026-06-05T15:22:12Z,1754467
lazy-alloc,twox-hash-2.1.2,fetch_failed,0.000,0.000,2026-06-05T15:22:12Z,1754466
lazy-alloc,unicode-ident-1.0.24,fetch_failed,0.000,0.000,2026-06-05T15:22:12Z,1754468
lazy-alloc,wait-timeout-0.2.1,build_failed,2.881,0.000,2026-06-05T15:22:12Z,1754477
lazy-alloc,unsafe-libyaml-0.2.11,test_failed,1.933,1.760,2026-06-05T15:22:13Z,1754470
lazy-alloc,matchers-0.2.0,success,4.873,269.733,2026-06-05T15:22:17Z,1754312
lazy-alloc,url-2.5.8,fetch_failed,0.000,0.000,2026-06-05T15:22:17Z,1754471
lazy-alloc,uuid-1.23.2,fetch_failed,0.000,0.000,2026-06-05T15:22:17Z,1754476
lazy-alloc,urlencoding-2.1.3,success,0.982,3.136,2026-06-05T15:22:24Z,1754472
lazy-alloc,rustls-native-certs-0.8.3,fetch_failed,0.000,0.000,2026-06-05T15:21:41Z,1754368
lazy-alloc,serde_with-3.20.0,test_failed,54.524,72.136,2026-06-05T15:22:24Z,1754382
lazy-alloc,tokio-1.52.3,test_failed,57.938,3.225,2026-06-05T15:22:32Z,1754422
lazy-alloc,windows-strings-0.5.1,success,0.442,1.471,2026-06-05T15:22:41Z,1754485
lazy-alloc,windows-sys-0.61.2,success,0.445,1.524,2026-06-05T15:22:42Z,1754486
lazy-alloc,tower-http-0.6.11,success,44.384,2.502,2026-06-05T15:22:37Z,1754449
lazy-alloc,winapi-util-0.1.11,success,0.212,1.419,2026-06-05T15:22:45Z,1754482
lazy-alloc,windows-result-0.4.1,success,0.609,1.818,2026-06-05T15:22:47Z,1754484
lazy-alloc,winapi-0.3.9,success,2.225,1.260,2026-06-05T15:22:47Z,1754481
lazy-alloc,yansi-1.0.1,success,1.325,5.355,2026-06-05T15:22:49Z,1754490
lazy-alloc,xattr-1.6.1,test_failed,5.757,2.145,2026-06-05T15:22:50Z,1754489
lazy-alloc,bytes-1.11.1,success,8.145,457.976,2026-06-05T15:22:50Z,1754196
lazy-alloc,which-8.0.2,test_failed,5.993,3.897,2026-06-05T15:22:54Z,1754480
lazy-alloc,wasm-bindgen-0.2.122,success,13.639,2.111,2026-06-05T15:22:56Z,1754478
lazy-alloc,tracing-log-0.2.0,success,47.441,10.761,2026-06-05T15:22:54Z,1754462
lazy-alloc,encoding_rs-0.8.35,success,11.784,399.811,2026-06-05T15:22:59Z,1754245
lazy-alloc,yoke-0.8.2,success,14.640,4.334,2026-06-05T15:23:00Z,1754491
lazy-alloc,web-sys-0.3.99,success,20.199,1.242,2026-06-05T15:23:02Z,1754479
lazy-alloc,lru-0.18.0,success,1.874,326.128,2026-06-05T15:23:06Z,1754311
lazy-alloc,crossbeam-deque-0.8.6,test_failed,7.736,447.640,2026-06-05T15:23:13Z,1754230
lazy-alloc,windows-core-0.62.2,success,15.012,2.955,2026-06-05T15:23:14Z,1754483
lazy-alloc,zeroize-1.8.2,success,0.893,3.900,2026-06-05T15:23:15Z,1754494
lazy-alloc,zerocopy-derive-0.8.50,test_failed,14.175,0.611,2026-06-05T15:23:25Z,1754493
lazy-alloc,zerovec-derive-0.11.3,test_failed,19.884,0.510,2026-06-05T15:23:31Z,1754497
lazy-alloc,zstd-safe-7.2.4,test_failed,17.275,1.966,2026-06-05T15:23:31Z,1754500
lazy-alloc,utf8parse-0.2.2,success,0.740,96.767,2026-06-05T15:23:47Z,1754475
lazy-alloc,zerovec-0.11.6,build_failed,20.245,0.000,2026-06-05T15:23:44Z,1754496
lazy-alloc,zip-8.6.0,fetch_failed,0.000,0.000,2026-06-05T15:23:44Z,1754498
lazy-alloc,zstd-sys-2.0.16+zstd.1.5.7,build_failed,40.827,0.000,2026-06-05T15:23:53Z,1754501
lazy-alloc,zstd-0.13.3,fetch_failed,0.000,0.000,2026-06-05T15:23:44Z,1754499
lazy-alloc,winnow-1.0.3,test_failed,49.440,6.175,2026-06-05T15:23:53Z,1754487
lazy-alloc,zerotrie-0.2.4,test_failed,35.581,2.573,2026-06-05T15:23:58Z,1754495
lazy-alloc,tracing-0.1.44,fetch_failed,0.000,0.000,2026-06-05T15:23:44Z,1754450
lazy-alloc,memchr-2.8.1,success,3.557,409.878,2026-06-05T15:24:31Z,1754314
lazy-alloc,writeable-0.6.3,success,29.952,89.001,2026-06-05T15:24:46Z,1754488
lazy-alloc,crossbeam-channel-0.5.15,success,7.038,601.705,2026-06-05T15:25:46Z,1754229
lazy-alloc,base64ct-1.8.3,success,16.633,728.305,2026-06-05T15:27:05Z,1754191
lazy-alloc,zerocopy-0.8.50,success,16.725,260.637,2026-06-05T15:27:48Z,1754492
lazy-alloc,unicode-normalization-0.1.25,success,1.117,609.666,2026-06-05T15:32:20Z,1754469
