tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,158437,194597,1.23,157656,1.00,503813,3.18,0,0.00,0,0.00
2,19472,21597,1.11,35924,1.84,174738,8.97,1102,0.06,5,0.00
3,18411,26884,1.46,22905,1.24,281724,15.30,11727,0.64,85,0.00
4,623,783,1.26,629,1.01,12217,19.61,263,0.42,45,0.07
5,3808,6468,1.70,3113,0.82,108936,28.61,9072,2.38,119,0.03
6,201,444,2.21,307,1.53,8656,43.06,1321,6.57,106,0.53
7,1019,3792,3.72,1349,1.32,52536,51.56,12274,12.05,114,0.11
8,174,289,1.66,174,1.00,10038,57.69,366,2.10,155,0.89
9,481,1424,2.96,273,0.57,37180,77.30,3173,6.60,198,0.41
10,58,100,1.72,51,0.88,5846,100.79,149,2.57,63,1.09
11,230,529,2.30,299,1.30,26804,116.54,781,3.40,60,0.26
12,93,464,4.99,79,0.85,9885,106.29,3134,33.70,33,0.35
13,91,352,3.87,110,1.21,14496,159.30,1538,16.90,117,1.29
14,48,140,2.92,48,1.00,9566,199.29,442,9.21,89,1.85
15,77,287,3.73,85,1.10,10247,133.08,1983,25.75,142,1.84
16,89,180,2.02,89,1.00,17109,192.24,738,8.29,144,1.62
17,656,2193,3.34,1301,1.98,165942,252.96,19536,29.78,97,0.15
18,241,298,1.24,241,1.00,43208,179.29,1455,6.04,3235,13.42
19,61,317,5.20,108,1.77,14538,238.33,3113,51.03,237,3.89
20,21,85,4.05,33,1.57,6834,325.43,718,34.19,0,0.00
21,53,359,6.77,119,2.25,20080,378.87,3439,64.89,183,3.45
22,72,131,1.82,58,0.81,15776,219.11,989,13.74,248,3.44
23,89,457,5.13,132,1.48,29030,326.18,6618,74.36,64,0.72
24,99,401,4.05,101,1.02,38690,390.81,6631,66.98,59,0.60
25,28,235,8.39,72,2.57,8332,297.57,4264,152.29,231,8.25
26,32,116,3.62,34,1.06,11603,362.59,1991,62.22,174,5.44
27,45,559,12.42,149,3.31,21279,472.87,6165,137.00,152,3.38
28,10,123,12.30,44,4.40,2939,293.90,2488,248.80,98,9.80
29,12,199,16.58,57,4.75,3587,298.92,4805,400.42,54,4.50
30,8,76,9.50,8,1.00,2046,255.75,1381,172.62,22,2.75
31,164,557,3.40,113,0.69,112280,684.63,8080,49.27,3848,23.46
32,17,130,7.65,30,1.76,10743,631.94,3320,195.29,188,11.06
