tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,379878,471815,1.24,357659,0.94,1196760,3.15,0,0.00,0,0.00
2,51701,56885,1.10,92202,1.78,459220,8.88,155,0.00,3,0.00
3,43824,69315,1.58,54257,1.24,663070,15.13,34022,0.78,310,0.01
4,1095,755,0.69,746,0.68,15792,14.42,135,0.12,61,0.06
5,9985,19084,1.91,8821,0.88,364318,36.49,16322,1.63,368,0.04
6,295,886,3.00,1089,3.69,15493,52.52,4335,14.69,86,0.29
7,1329,6042,4.55,1397,1.05,73507,55.31,15292,11.51,480,0.36
8,218,281,1.29,207,0.95,13798,63.29,209,0.96,215,0.99
9,687,2207,3.21,566,0.82,71355,103.86,4323,6.29,276,0.40
10,253,586,2.32,396,1.57,28935,114.37,1765,6.98,87,0.34
11,417,880,2.11,504,1.21,46627,111.82,537,1.29,577,1.38
12,69,335,4.86,64,0.93,7393,107.14,2277,33.00,11,0.16
13,192,504,2.62,126,0.66,21009,109.42,2319,12.08,137,0.71
14,161,635,3.94,204,1.27,23835,148.04,2501,15.53,72,0.45
15,64,288,4.50,76,1.19,8539,133.42,1960,30.62,188,2.94
16,83,207,2.49,105,1.27,17444,210.17,1092,13.16,222,2.67
17,1195,3471,2.90,2229,1.87,282362,236.29,33319,27.88,90,0.08
18,352,365,1.04,300,0.85,53503,152.00,1777,5.05,4064,11.55
19,203,374,1.84,901,4.44,55526,273.53,2671,13.16,811,4.00
20,74,363,4.91,114,1.54,29835,403.18,2219,29.99,727,9.82
21,62,277,4.47,155,2.50,16659,268.69,3558,57.39,649,10.47
22,935,1718,1.84,646,0.69,249124,266.44,18331,19.61,1037,1.11
23,98,512,5.22,144,1.47,32959,336.32,7929,80.91,80,0.82
24,121,564,4.66,141,1.17,49003,404.98,9162,75.72,79,0.65
25,156,1877,12.03,625,4.01,115912,743.03,15702,100.65,354,2.27
26,416,592,1.42,449,1.08,132233,317.87,7603,18.28,144,0.35
27,22,310,14.09,85,3.86,8679,394.50,5636,256.18,46,2.09
28,10,150,15.00,55,5.50,3362,336.20,3209,320.90,24,2.40
29,67,672,10.03,238,3.55,79364,1184.54,13671,204.04,70,1.04
30,62,589,9.50,193,3.11,33730,544.03,7214,116.35,123,1.98
31,333,838,2.52,266,0.80,223869,672.28,11351,34.09,5272,15.83
32,17,321,18.88,76,4.47,14120,830.59,6923,407.24,191,11.24
33,132,970,7.35,323,2.45,84954,643.59,14867,112.63,167,1.27
34,16,127,7.94,17,1.06,9561,597.56,2778,173.62,189,11.81
35,32,332,10.38,112,3.50,22039,688.72,8959,279.97,85,2.66
36,14,224,16.00,43,3.07,7701,550.07,5788,413.43,163,11.64
37,33,481,14.58,137,4.15,22181,672.15,11896,360.48,244,7.39
38,8,259,32.38,59,7.38,7523,940.38,8141,1017.62,0,0.00
39,110,697,6.34,351,3.19,95292,866.29,14491,131.74,2114,19.22
40,40,629,15.72,130,3.25,34183,854.58,16734,418.35,32,0.80
41,46,418,9.09,212,4.61,28582,621.35,14186,308.39,495,10.76
42,16,346,21.62,51,3.19,13457,841.06,8431,526.94,399,24.94
