tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,151091,175458,1.16,151529,1.00,471050,3.12,0,0.00,0,0.00
2,19008,20545,1.08,35516,1.87,180876,9.52,636,0.03,3,0.00
3,12895,19318,1.50,16459,1.28,199844,15.50,9062,0.70,70,0.01
4,418,338,0.81,347,0.83,6866,16.43,103,0.25,108,0.26
5,2945,4901,1.66,2423,0.82,85018,28.87,6945,2.36,98,0.03
6,122,282,2.31,206,1.69,5335,43.73,918,7.52,105,0.86
7,697,2530,3.63,906,1.30,37506,53.81,8440,12.11,129,0.19
8,118,243,2.06,132,1.12,7844,66.47,328,2.78,111,0.94
9,327,1036,3.17,189,0.58,23090,70.61,2375,7.26,155,0.47
10,60,97,1.62,42,0.70,5514,91.90,205,3.42,88,1.47
11,147,350,2.38,191,1.30,16922,115.12,755,5.14,62,0.42
12,65,276,4.25,53,0.82,6718,103.35,1841,28.32,33,0.51
13,50,256,5.12,68,1.36,7791,155.82,951,19.02,95,1.90
14,39,121,3.10,40,1.03,7982,204.67,377,9.67,55,1.41
15,52,214,4.12,64,1.23,7195,138.37,1446,27.81,248,4.77
16,50,109,2.18,47,0.94,9004,180.08,562,11.24,182,3.64
17,451,1465,3.25,898,1.99,115044,255.09,13520,29.98,123,0.27
18,190,254,1.34,202,1.06,35435,186.50,1209,6.36,2466,12.98
19,38,206,5.42,62,1.63,8702,229.00,2362,62.16,123,3.24
20,15,58,3.87,21,1.40,3403,226.87,526,35.07,0,0.00
21,23,182,7.91,71,3.09,6656,289.39,2153,93.61,110,4.78
22,146,166,1.14,127,0.87,27539,188.62,1588,10.88,122,0.84
23,154,598,3.88,180,1.17,46292,300.60,6938,45.05,58,0.38
24,85,332,3.91,93,1.09,32509,382.46,4987,58.67,125,1.47
25,16,154,9.62,46,2.88,4328,270.50,2623,163.94,126,7.88
26,22,52,2.36,20,0.91,8152,370.55,762,34.64,116,5.27
27,16,223,13.94,60,3.75,7461,466.31,3681,230.06,0,0.00
28,12,98,8.17,39,3.25,5273,439.42,2028,169.00,25,2.08
29,8,134,16.75,48,6.00,3429,428.62,3122,390.25,26,3.25
30,7,55,7.86,5,0.71,1996,285.14,1042,148.86,16,2.29
31,127,435,3.43,93,0.73,86402,680.33,6198,48.80,2929,23.06
32,13,111,8.54,19,1.46,8757,673.62,2099,161.46,121,9.31
33,78,576,7.38,192,2.46,50675,649.68,8826,113.15,23,0.29
34,9,79,8.78,11,1.22,7484,831.56,1694,188.22,33,3.67
35,18,195,10.83,66,3.67,12357,686.50,5406,300.33,48,2.67
36,15,175,11.67,62,4.13,7617,507.80,3562,237.47,134,8.93
37,19,267,14.05,73,3.84,12583,662.26,6814,358.63,198,10.42
38,3,51,17.00,3,1.00,1218,406.00,1632,544.00,0,0.00
39,6,171,28.50,57,9.50,3309,551.50,6027,1004.50,0,0.00
40,24,213,8.88,24,1.00,16951,706.29,4273,178.04,16,0.67
41,28,258,9.21,116,4.14,19830,708.21,8504,303.71,317,11.32
42,9,149,16.56,11,1.22,6944,771.56,3206,356.22,205,22.78
43,65,826,12.71,119,1.83,58333,897.43,12373,190.35,368,5.66
44,4,76,19.00,4,1.00,2239,559.75,2827,706.75,0,0.00
45,15,268,17.87,77,5.13,11969,797.93,9651,643.40,146,9.73
46,19,201,10.58,57,3.00,13994,736.53,5164,271.79,126,6.63
47,37,552,14.92,104,2.81,34303,927.11,11657,315.05,92,2.49
48,8,97,12.12,15,1.88,6887,860.88,3180,397.50,121,15.12
49,13,296,22.77,76,5.85,9962,766.31,13271,1020.85,0,0.00
