tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,369428,444541,1.20,352216,0.95,1136309,3.08,0,0.00,0,0.00
2,65905,71720,1.09,119948,1.82,588867,8.94,871,0.01,66,0.00
3,25067,38920,1.55,34211,1.36,393997,15.72,21557,0.86,492,0.02
4,2003,2765,1.38,1543,0.77,30245,15.10,901,0.45,178,0.09
5,7145,13004,1.82,6031,0.84,220244,30.82,17005,2.38,430,0.06
6,864,2183,2.53,2314,2.68,45169,52.28,8632,9.99,79,0.09
7,2254,7378,3.27,2229,0.99,108040,47.93,19449,8.63,609,0.27
8,742,2051,2.76,980,1.32,54614,73.60,3938,5.31,582,0.78
9,1852,5789,3.13,1034,0.56,141967,76.66,15688,8.47,1156,0.62
10,395,644,1.63,401,1.02,44933,113.75,1055,2.67,87,0.22
11,875,1686,1.93,901,1.03,95911,109.61,4041,4.62,886,1.01
12,472,2188,4.64,382,0.81,45801,97.04,14371,30.45,113,0.24
13,312,1133,3.63,243,0.78,45698,146.47,5006,16.04,141,0.45
14,263,655,2.49,326,1.24,46348,176.23,1652,6.28,601,2.29
15,267,1216,4.55,236,0.88,36432,136.45,8789,32.92,462,1.73
16,477,1396,2.93,548,1.15,93270,195.53,5922,12.42,1318,2.76
17,647,2105,3.25,1208,1.87,154486,238.77,21235,32.82,1005,1.55
18,143,208,1.45,150,1.05,26010,181.89,1822,12.74,1668,11.66
19,246,983,4.00,289,1.17,57962,235.62,6767,27.51,717,2.91
20,106,215,2.03,120,1.13,24164,227.96,1812,17.09,0,0.00
21,222,1579,7.11,330,1.49,84405,380.20,12155,54.75,869,3.91
22,441,509,1.15,293,0.66,96584,219.01,5463,12.39,494,1.12
23,314,1210,3.85,383,1.22,80158,255.28,9752,31.06,493,1.57
24,158,537,3.40,187,1.18,53428,338.15,13895,87.94,57,0.36
25,90,329,3.66,248,2.76,33569,372.99,4856,53.96,1029,11.43
26,128,269,2.10,200,1.56,45961,359.07,2133,16.66,92,0.72
27,88,1089,12.38,261,2.97,43741,497.06,9648,109.64,58,0.66
28,34,176,5.18,79,2.32,16256,478.12,2619,77.03,134,3.94
29,32,341,10.66,78,2.44,15422,481.94,5243,163.84,62,1.94
30,73,486,6.66,86,1.18,17361,237.82,5155,70.62,505,6.92
31,96,425,4.43,64,0.67,60352,628.67,7632,79.50,1961,20.43
32,68,678,9.97,132,1.94,48962,720.03,11678,171.74,106,1.56
33,54,402,7.44,134,2.48,35141,650.76,6101,112.98,0,0.00
34,8,61,7.62,8,1.00,3801,475.12,1148,143.50,107,13.38
35,39,243,6.23,83,2.13,27558,706.62,4839,124.08,32,0.82
36,17,116,6.82,33,1.94,9966,586.24,2958,174.00,74,4.35
37,112,1048,9.36,252,2.25,69462,620.20,26061,232.69,476,4.25
38,4,48,12.00,3,0.75,2420,605.00,1466,366.50,37,9.25
39,21,187,8.90,72,3.43,46358,2207.52,5368,255.62,146,6.95
40,96,660,6.88,95,0.99,76871,800.74,7923,82.53,445,4.64
41,94,516,5.49,264,2.81,35220,374.68,7176,76.34,1031,10.97
42,84,1142,13.60,21,0.25,43059,512.61,24973,297.30,2705,32.20
43,48,577,12.02,88,1.83,41991,874.81,8549,178.10,272,5.67
44,6,82,13.67,5,0.83,5023,837.17,2364,394.00,63,10.50
45,139,1693,12.18,197,1.42,101384,729.38,34284,246.65,3306,23.78
46,78,1036,13.28,357,4.58,56637,726.12,22068,282.92,261,3.35
47,39,604,15.49,132,3.38,37488,961.23,11229,287.92,76,1.95
48,76,729,9.59,276,3.63,67395,886.78,9532,125.42,308,4.05
49,139,477,3.43,208,1.50,163034,1172.91,11263,81.03,1139,8.19
50,4,54,13.50,4,1.00,2282,570.50,1639,409.75,124,31.00
51,17,204,12.00,88,5.18,18926,1113.29,8354,491.41,50,2.94
52,75,937,12.49,142,1.89,49485,659.80,14722,196.29,95,1.27
53,12,156,13.00,63,5.25,8261,688.42,6403,533.58,0,0.00
54,89,455,5.11,95,1.07,137374,1543.53,9515,106.91,976,10.97
55,69,1235,17.90,78,1.13,125018,1811.86,26138,378.81,1643,23.81
56,7,87,12.43,17,2.43,3942,563.14,624,89.14,275,39.29
57,21,412,19.62,102,4.86,28861,1374.33,7365,350.71,224,10.67
58,16,189,11.81,55,3.44,30737,1921.06,4750,296.88,160,10.00
