tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,940304,1134657,1.21,930092,0.99,2951928,3.14,0,0.00,0,0.00
2,166670,211408,1.27,314076,1.88,1527441,9.16,1388,0.01,73,0.00
3,68170,116730,1.71,91460,1.34,1055152,15.48,62139,0.91,958,0.01
4,12121,13780,1.14,12311,1.02,239069,19.72,1475,0.12,264,0.02
5,24265,52580,2.17,22695,0.94,720682,29.70,66537,2.74,574,0.02
6,3483,7376,2.12,4850,1.39,146574,42.08,11349,3.26,756,0.22
7,2839,8737,3.08,2253,0.79,133644,47.07,25572,9.01,561,0.20
8,3794,3355,0.88,3473,0.92,206542,54.44,4162,1.10,1068,0.28
9,2175,7126,3.28,1306,0.60,163815,75.32,20872,9.60,1502,0.69
10,475,765,1.61,473,1.00,50963,107.29,1318,2.77,84,0.18
11,1116,2285,2.05,1145,1.03,123467,110.63,5075,4.55,999,0.90
12,1220,3467,2.84,1104,0.90,126298,103.52,16105,13.20,722,0.59
13,390,1535,3.94,361,0.93,59697,153.07,7238,18.56,235,0.60
14,276,653,2.37,342,1.24,46324,167.84,1499,5.43,737,2.67
15,330,1580,4.79,316,0.96,47002,142.43,11576,35.08,253,0.77
16,3047,6552,2.15,3066,1.01,521750,171.23,39214,12.87,3853,1.26
17,1183,4040,3.42,2211,1.87,282315,238.64,33893,28.65,1136,0.96
18,336,517,1.54,369,1.10,64364,191.56,2389,7.11,4085,12.16
19,300,1316,4.39,415,1.38,74866,249.55,9637,32.12,1037,3.46
20,5754,50963,8.86,17024,2.96,4075523,708.29,227070,39.46,143,0.02
21,240,1769,7.37,418,1.74,85576,356.57,15847,66.03,1026,4.28
22,464,595,1.28,324,0.70,104598,225.43,5872,12.66,588,1.27
23,326,1297,3.98,461,1.41,85748,263.03,13660,41.90,739,2.27
24,268,1006,3.75,299,1.12,109533,408.71,14931,55.71,309,1.15
25,204,1353,6.63,607,2.98,83942,411.48,16510,80.93,1389,6.81
26,115,381,3.31,229,1.99,53976,469.36,3799,33.03,198,1.72
