bsan,anstyle-1.0.14,__calibration__,calibration,8.789,0.22607370233333335,0.00747917713243805,0.22402897000000002,0.21982954300000002,0.234362594,3,2026-09-23T20:29:10Z,2158100.4,0,0,4,0
bsan,anstyle-1.0.14,__concurrent__,success,8.789,0.27796534533333334,0.0026687575990862107,0.278196169,0.275188673,0.280511194,3,2026-09-23T20:29:12Z,2158100.4,8,8,4,0
