tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,60644,74286,1.22,60941,1.00,193618,3.19,0,0.00,0,0.00
2,6523,7285,1.12,11905,1.83,58252,8.93,250,0.04,1,0.00
3,7932,11857,1.49,9992,1.26,122426,15.43,5415,0.68,40,0.01
4,201,190,0.95,198,0.99,3928,19.54,98,0.49,29,0.14
5,1679,2795,1.66,1371,0.82,47336,28.19,3950,2.35,44,0.03
6,51,132,2.59,126,2.47,2377,46.61,542,10.63,34,0.67
7,349,1165,3.34,403,1.15,16242,46.54,5009,14.35,69,0.20
8,43,59,1.37,39,0.91,2733,63.56,61,1.42,37,0.86
9,74,223,3.01,41,0.55,5119,69.18,651,8.80,82,1.11
10,19,33,1.74,17,0.89,1912,100.63,59,3.11,27,1.42
11,86,187,2.17,113,1.31,10316,119.95,241,2.80,42,0.49
12,25,101,4.04,22,0.88,2482,99.28,638,25.52,11,0.44
13,28,126,4.50,43,1.54,4512,161.14,677,24.18,59,2.11
14,12,39,3.25,11,0.92,2806,233.83,122,10.17,21,1.75
15,25,107,4.28,33,1.32,3633,145.32,705,28.20,73,2.92
16,16,37,2.31,20,1.25,2991,186.94,219,13.69,27,1.69
17,293,915,3.12,587,2.00,73894,252.20,8999,30.71,16,0.05
18,118,138,1.17,118,1.00,20778,176.08,667,5.65,1619,13.72
19,14,89,6.36,31,2.21,3821,272.93,1009,72.07,36,2.57
20,5,23,4.60,5,1.00,1144,228.80,254,50.80,0,0.00
21,15,105,7.00,52,3.47,4064,270.93,1302,86.80,74,4.93
22,16,21,1.31,9,0.56,2816,176.00,156,9.75,63,3.94
23,40,210,5.25,61,1.52,13661,341.52,3033,75.83,10,0.25
24,49,203,4.14,49,1.00,19412,396.16,3222,65.76,10,0.20
25,7,86,12.29,25,3.57,2353,336.14,1627,232.43,38,5.43
26,10,31,3.10,10,1.00,4280,428.00,476,47.60,69,6.90
27,9,133,14.78,39,4.33,4202,466.89,1878,208.67,16,1.78
28,5,63,12.60,23,4.60,1422,284.40,1174,234.80,36,7.20
29,5,91,18.20,28,5.60,1878,375.60,2133,426.60,20,4.00
30,2,26,13.00,2,1.00,628,314.00,624,312.00,0,0.00
31,81,284,3.51,51,0.63,56475,697.22,3916,48.35,1913,23.62
32,5,48,9.60,6,1.20,3062,612.40,854,170.80,84,16.80
33,54,394,7.30,131,2.43,35015,648.43,6146,113.81,87,1.61
34,9,65,7.22,11,1.22,7079,786.56,1380,153.33,131,14.56
35,10,124,12.40,41,4.10,6887,688.70,3484,348.40,32,3.20
36,5,44,8.80,3,0.60,1387,277.40,1015,203.00,92,18.40
37,9,148,16.44,45,5.00,5791,643.44,4147,460.78,72,8.00
38,2,34,17.00,2,1.00,812,406.00,1088,544.00,0,0.00
39,4,114,28.50,38,9.50,2170,542.50,3883,970.75,34,8.50
40,13,119,9.15,13,1.00,8957,689.00,2514,193.38,16,1.23
41,17,163,9.59,72,4.24,12030,707.65,5350,314.71,218,12.82
42,12,163,13.58,5,0.42,6104,508.67,3618,301.50,446,37.17
43,47,551,11.72,82,1.74,41554,884.13,7948,169.11,484,10.30
44,2,40,20.00,2,1.00,950,475.00,1520,760.00,0,0.00
45,8,163,20.38,48,6.00,6137,767.12,5558,694.75,138,17.25
46,8,75,9.38,16,2.00,10009,1251.12,2677,334.62,159,19.88
47,24,377,15.71,69,2.88,23084,961.83,7826,326.08,91,3.79
48,3,54,18.00,6,2.00,2053,684.33,1969,656.33,0,0.00
49,9,201,22.33,51,5.67,6445,716.11,8863,984.78,93,10.33
50,4,50,12.50,3,0.75,3247,811.75,2058,514.50,46,11.50
51,4,118,29.50,55,13.75,4085,1021.25,5109,1277.25,49,12.25
52,9,215,23.89,75,8.33,9510,1056.67,7973,885.89,12,1.33
53,4,117,29.25,53,13.25,3378,844.50,5372,1343.00,45,11.25
54,1,5,5.00,1,1.00,1675,1675.00,54,54.00,0,0.00
55,3,21,7.00,1,0.33,5238,1746.00,437,145.67,155,51.67
56,1,10,10.00,5,5.00,4425,4425.00,700,700.00,0,0.00
57,5,28,5.60,6,1.20,9709,1941.80,565,113.00,224,44.80
59,4,85,21.25,51,12.75,10563,2640.75,622,155.50,107,26.75
60,23,69,3.00,23,1.00,21229,923.00,4186,182.00,0,0.00
61,1,0,0.00,0,0.00,0,0.00,0,0.00,60,60.00
62,7,34,4.86,11,1.57,8982,1283.14,1212,173.14,356,50.86
63,1,8,8.00,1,1.00,213,213.00,50,50.00,62,62.00
65,2,5,2.50,2,1.00,1600,800.00,279,139.50,64,32.00
66,6,8,1.33,4,0.67,6054,1009.00,350,58.33,254,42.33
67,6,140,23.33,18,3.00,10705,1784.17,4838,806.33,76,12.67
68,7,21,3.00,2,0.29,8113,1159.00,655,93.57,257,36.71
69,1,2,2.00,1,1.00,1440,1440.00,55,55.00,65,65.00
70,2,35,17.50,4,2.00,2733,1366.50,477,238.50,73,36.50
74,1,2,2.00,0,0.00,1732,1732.00,153,153.00,73,73.00
76,4,28,7.00,2,0.50,8490,2122.50,720,180.00,149,37.25
77,3,37,12.33,5,1.67,8132,2710.67,689,229.67,102,34.00
81,5,110,22.00,15,3.00,13267,2653.40,3919,783.80,0,0.00
