tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,92935,113671,1.22,93516,1.01,296760,3.19,0,0.00,0,0.00
2,9955,11099,1.11,18206,1.83,89026,8.94,52,0.01,0,0.00
3,12156,18218,1.50,15499,1.28,187810,15.45,8597,0.71,56,0.00
4,305,331,1.09,319,1.05,6419,21.05,297,0.97,35,0.11
5,2544,4239,1.67,2083,0.82,71752,28.20,5968,2.35,73,0.03
6,75,208,2.77,204,2.72,3624,48.32,910,12.13,40,0.53
7,537,1666,3.10,530,0.99,24257,45.17,7419,13.82,87,0.16
8,66,91,1.38,58,0.88,4080,61.82,87,1.32,57,0.86
9,121,374,3.09,65,0.54,8721,72.07,1047,8.65,100,0.83
10,28,48,1.71,23,0.82,2782,99.36,82,2.93,36,1.29
11,159,324,2.04,162,1.02,19480,122.52,388,2.44,42,0.26
12,40,170,4.25,33,0.82,4256,106.40,1113,27.82,11,0.28
13,33,126,3.82,35,1.06,5149,156.03,676,20.48,103,3.12
14,21,69,3.29,19,0.90,4679,222.81,231,11.00,30,1.43
15,33,156,4.73,44,1.33,4666,141.39,1050,31.82,98,2.97
16,24,51,2.12,26,1.08,4772,198.83,276,11.50,12,0.50
17,429,1354,3.16,869,2.03,109433,255.09,13060,30.44,24,0.06
18,178,212,1.19,178,1.00,31507,177.01,1038,5.83,2434,13.67
19,20,128,6.40,44,2.20,5101,255.05,1466,73.30,86,4.30
20,8,39,4.88,8,1.00,2183,272.88,391,48.88,0,0.00
21,22,151,6.86,80,3.64,6194,281.55,1953,88.77,104,4.73
22,30,43,1.43,15,0.50,5549,184.97,366,12.20,105,3.50
23,60,321,5.35,92,1.53,20590,343.17,4947,82.45,20,0.33
24,70,294,4.20,70,1.00,27854,397.91,4887,69.81,20,0.29
25,11,144,13.09,36,3.27,2674,243.09,3015,274.09,48,4.36
26,19,52,2.74,19,1.00,6598,347.26,762,40.11,86,4.53
27,15,191,12.73,58,3.87,7964,530.93,3280,218.67,0,0.00
28,6,90,15.00,33,5.50,2006,334.33,1924,320.67,26,4.33
29,8,129,16.12,46,5.75,2980,372.50,3130,391.25,22,2.75
30,3,39,13.00,3,1.00,942,314.00,936,312.00,0,0.00
31,122,425,3.48,80,0.66,84652,693.87,6310,51.72,2825,23.16
32,7,67,9.57,8,1.14,4168,595.43,1389,198.43,95,13.57
33,83,613,7.39,203,2.45,53630,646.14,9353,112.69,88,1.06
34,12,81,6.75,16,1.33,7232,602.67,1786,148.83,148,12.33
35,17,196,11.53,65,3.82,11912,700.71,5442,320.12,48,2.82
36,7,62,8.86,5,0.71,2289,327.00,1560,222.86,104,14.86
37,16,247,15.44,72,4.50,10696,668.50,6477,404.81,178,11.12
38,3,51,17.00,3,1.00,1218,406.00,1632,544.00,0,0.00
39,7,171,24.43,58,8.29,4270,610.00,6010,858.57,73,10.43
40,20,182,9.10,20,1.00,13825,691.25,3820,191.00,52,2.60
41,27,245,9.07,126,4.67,17113,633.81,8699,322.19,316,11.70
