tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,43931336,61276721,1.39,40306308,0.92,145385410,3.31,0,0.00,0,0.00
2,4488644,5038409,1.12,7330279,1.63,39302141,8.76,523,0.00,52,0.00
3,11620933,18354228,1.58,11858375,1.02,158648632,13.65,6961936,0.60,8851,0.00
4,212476,248514,1.17,218200,1.03,3362827,15.83,16709,0.08,12305,0.06
5,47891,118446,2.47,45803,0.96,1667598,34.82,74330,1.55,21850,0.46
6,15586,30832,1.98,19887,1.28,611216,39.22,16348,1.05,4220,0.27
7,9453,23288,2.46,31262,3.31,574248,60.75,48939,5.18,4212,0.45
8,3017,4956,1.64,3302,1.09,246926,81.84,6664,2.21,667,0.22
9,14072,5951,0.42,846,0.06,133153,9.46,17664,1.26,2273,0.16
10,13810,83434,6.04,40733,2.95,1626851,117.80,354046,25.64,4503,0.33
11,2385,18615,7.81,6386,2.68,313365,131.39,28740,12.05,5603,2.35
12,411,2108,5.13,354,0.86,41015,99.79,14136,34.39,27,0.07
13,20095,161074,8.02,80487,4.01,3242377,161.35,1120104,55.74,4403,0.22
14,799,2867,3.59,831,1.04,144570,180.94,8831,11.05,3918,4.90
15,247,1250,5.06,255,1.03,33678,136.35,9528,38.57,288,1.17
16,400971,4010958,10.00,2003069,5.00,82935835,206.84,39054030,97.40,37184,0.09
17,24741,84250,3.41,28345,1.15,6869003,277.64,718884,29.06,17194,0.69
18,487,620,1.27,487,1.00,88693,182.12,2918,5.99,6417,13.18
19,323657,3870391,11.96,1935201,5.98,81158282,250.75,48069979,148.52,49170,0.15
20,82,174,2.12,82,1.00,15761,192.21,1803,21.99,0,0.00
21,416,7130,17.14,2218,5.33,120124,288.76,14641,35.19,4179,10.05
22,555,3394,6.12,827,1.49,138229,249.06,27581,49.70,1506,2.71
23,307,1298,4.23,426,1.39,83939,273.42,14615,47.61,441,1.44
24,2536,7770,3.06,2541,1.00,1191178,469.71,29841,11.77,7163,2.82
25,142,1965,13.84,669,4.71,44532,313.61,14383,101.29,2245,15.81
26,23246,73589,3.17,46035,1.98,15088348,649.07,108130,4.65,131729,5.67
27,85,1138,13.39,300,3.53,41013,482.51,12219,143.75,152,1.79
28,12498,174366,13.95,13201,1.06,5680655,454.53,2897558,231.84,4114,0.33
29,22,419,19.05,116,5.27,7205,327.50,8592,390.55,195,8.86
30,58,404,6.97,58,1.00,12162,209.69,3487,60.12,500,8.62
31,25745,128227,4.98,51771,2.01,20995518,815.52,461890,17.94,157496,6.12
32,66,652,9.88,116,1.76,45848,694.67,11048,167.39,410,6.21
33,1368,10073,7.36,4239,3.10,1162060,849.46,122211,89.34,13664,9.99
34,1528,15796,10.34,4709,3.08,932020,609.96,188551,123.40,1399,0.92
35,1464,10417,7.12,1593,1.09,926446,632.82,229972,157.08,6617,4.52
36,31,465,15.00,98,3.16,10565,340.81,4520,145.81,545,17.58
37,31999,37554,1.17,178766,5.59,8494468,265.46,733724,22.93,114943,3.59
38,1381,9512,6.89,4127,2.99,1566548,1134.36,60225,43.61,14520,10.51
39,16,456,28.50,152,9.50,8712,544.50,15161,947.56,106,6.62
40,1344,10022,7.46,5193,3.86,1858275,1382.65,73976,55.04,21795,16.22
41,126,1017,8.07,419,3.33,60540,480.48,21463,170.34,1760,13.97
42,66,974,14.76,16,0.24,32568,493.45,21382,323.97,2492,37.76
43,196,2849,14.54,513,2.62,167625,855.23,33649,171.68,1961,10.01
44,694,6334,9.13,694,1.00,558292,804.46,178793,257.63,4782,6.89
45,35916,171018,4.76,81001,2.26,14553791,405.22,1224808,34.10,279607,7.79
46,12377,173506,14.02,61894,5.00,8724427,704.89,3582869,289.48,5615,0.45
47,649,6587,10.15,3034,4.67,1075558,1657.25,85782,132.18,12569,19.37
48,59,690,11.69,209,3.54,56066,950.27,13800,233.90,55,0.93
49,138,1611,11.67,458,3.32,141468,1025.13,39724,287.86,1435,10.40
50,12,202,16.83,12,1.00,6344,528.67,8171,680.92,187,15.58
51,17,420,24.71,200,11.76,9732,572.47,19504,1147.29,450,26.47
52,932,10868,11.66,4655,4.99,1547624,1660.54,147562,158.33,16500,17.70
53,639,7353,11.51,832,1.30,630251,986.31,255343,399.60,6140,9.61
54,559,5826,10.42,3065,5.48,1152339,2061.43,80051,143.20,14968,26.78
55,94,1956,20.81,392,4.17,134166,1427.30,31469,334.78,2420,25.74
56,1482,26629,17.97,7385,4.98,1582431,1067.77,538216,363.17,876,0.59
57,35,401,11.46,97,2.77,53095,1517.00,7851,224.31,896,25.60
58,9,493,54.78,135,15.00,8967,996.33,2327,258.56,360,40.00
59,825,10284,12.47,4643,5.63,1616441,1959.32,150488,182.41,20865,25.29
60,139,432,3.11,139,1.00,129079,928.63,25790,185.54,35,0.25
61,437,5807,13.29,3051,6.98,991483,2268.84,91485,209.35,15010,34.35
62,530,6897,13.01,529,1.00,608916,1148.90,263621,497.40,8380,15.81
63,2,52,26.00,14,7.00,2690,1345.00,1054,527.00,0,0.00
64,34,963,28.32,318,9.35,34463,1013.62,14837,436.38,744,21.88
65,59,329,5.58,62,1.05,37370,633.39,5397,91.47,397,6.73
66,667,9520,14.27,4496,6.74,1478664,2216.89,162258,243.27,20261,30.38
67,377,1867,4.95,2948,7.82,305054,809.16,130647,346.54,12097,32.09
68,472,6416,13.59,3421,7.25,1152917,2442.62,127355,269.82,20145,42.68
69,1,7,7.00,1,1.00,200,200.00,4,4.00,68,68.00
70,10,275,27.50,73,7.30,12871,1287.10,2990,299.00,397,39.70
71,508,7578,14.92,504,0.99,663356,1305.82,328368,646.39,10608,20.88
72,8,156,19.50,26,3.25,18268,2283.50,6738,842.25,0,0.00
73,645,11114,17.23,5119,7.94,1556548,2413.25,222489,344.94,24369,37.78
74,1,2,2.00,0,0.00,1732,1732.00,153,153.00,73,73.00
75,368,6253,16.99,3296,8.96,1076098,2924.18,138340,375.92,18250,49.59
76,19,435,22.89,88,4.63,44118,2322.00,7306,384.53,510,26.84
77,32,851,26.59,164,5.12,65571,2049.09,18013,562.91,513,16.03
78,1,17,17.00,1,1.00,2729,2729.00,825,825.00,0,0.00
79,9,429,47.67,138,15.33,8051,894.56,2554,283.78,548,60.89
80,1019,18341,18.00,5454,5.35,2212696,2171.44,605802,594.51,36074,35.40
81,18,365,20.28,52,2.89,22611,1256.17,12919,717.72,0,0.00
82,358,7505,20.96,3632,10.15,1063655,2971.10,176191,492.15,19448,54.32
83,352,352,1.00,352,1.00,950315,2699.76,103971,295.37,2951,8.38
84,4,80,20.00,4,1.00,12236,3059.00,3936,984.00,0,0.00
85,22,601,27.32,139,6.32,69717,3168.95,14087,640.32,867,39.41
86,12,122,10.17,10,0.83,20359,1696.58,3934,327.83,897,74.75
87,679,10911,16.07,5139,7.57,1892793,2787.62,274348,404.05,35668,52.53
88,18,575,31.94,134,7.44,32702,1816.78,8566,475.89,390,21.67
89,772,14659,18.99,3933,5.09,1846522,2391.87,576439,746.68,37885,49.07
90,8,240,30.00,8,1.00,14568,1821.00,29848,3731.00,0,0.00
91,65,1857,28.57,650,10.00,89028,1369.66,67241,1034.48,1320,20.31
92,1,25,25.00,5,5.00,4312,4312.00,1041,1041.00,19,19.00
94,476,11068,23.25,5276,11.08,1465826,3079.47,268463,564.00,26871,56.45
95,8,56,7.00,8,1.00,16392,2049.00,1040,130.00,520,65.00
96,310,7120,22.97,3720,12.00,1076768,3473.45,200691,647.39,22184,71.56
97,17,520,30.59,92,5.41,31570,1857.06,22056,1297.41,1069,62.88
98,398,8358,21.00,398,1.00,711678,1788.14,446171,1121.03,17987,45.19
99,10,156,15.60,2,0.20,21492,2149.20,1320,132.00,980,98.00
100,43,1491,34.67,459,10.67,92565,2152.67,41629,968.12,1468,34.14
101,466,11607,24.91,5510,11.82,1477445,3170.48,316656,679.52,29987,64.35
102,3,48,16.00,8,2.67,14635,4878.33,1719,573.00,97,32.33
103,390,9958,25.53,5112,13.11,1388435,3560.09,280043,718.06,30608,78.48
105,11,157,14.27,32,2.91,12057,1096.09,676,61.45,763,69.36
106,3,69,23.00,35,11.67,1177,392.33,338,112.67,306,102.00
107,382,8828,23.11,402,1.05,749500,1962.04,504273,1320.09,19011,49.77
108,761,20143,26.47,9787,12.86,2590842,3404.52,570840,750.12,51676,67.91
109,45,1868,41.51,466,10.36,129228,2871.73,54443,1209.84,1924,42.76
110,280,7377,26.35,3720,13.29,1067647,3813.03,220233,786.55,20965,74.88
112,3,363,121.00,111,37.00,3809,1269.67,1295,431.67,313,104.33
113,16,243,15.19,21,1.31,61375,3835.94,6925,432.81,1008,63.00
114,1873,5622,3.00,1875,1.00,6574773,3510.29,1028723,549.24,23495,12.54
115,363,10626,29.27,5009,13.80,1260326,3471.97,323957,892.44,27228,75.01
116,571,14253,24.96,570,1.00,1211626,2121.94,847182,1483.68,33342,58.39
117,314,9173,29.21,3980,12.68,1316668,4193.21,295239,940.25,23950,76.27
118,26,912,35.08,312,12.00,43539,1674.58,33967,1306.42,1731,66.58
119,7,96,13.71,7,1.00,27255,3893.57,3307,472.43,487,69.57
120,1,24,24.00,1,1.00,2462,2462.00,365,365.00,55,55.00
121,5,144,28.80,37,7.40,13178,2635.60,4334,866.80,110,22.00
122,354,10925,30.86,5310,15.00,1325925,3745.55,331931,937.66,30284,85.55
123,1,43,43.00,11,11.00,4180,4180.00,970,970.00,0,0.00
124,3182,16345,5.14,6746,2.12,11325232,3559.16,1870235,587.75,89363,28.08
125,305,8229,26.98,307,1.01,686809,2251.83,502118,1646.29,20708,67.90
126,8,8,1.00,8,1.00,14704,1838.00,3264,408.00,0,0.00
127,61,2377,38.97,727,11.92,213863,3505.95,62649,1027.03,2736,44.85
129,323,10615,32.86,5168,16.00,1208329,3740.96,337039,1043.46,28868,89.37
