tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,800512,1001630,1.25,783084,0.98,2545603,3.18,0,0.00,0,0.00
2,129321,141390,1.09,228403,1.77,1139466,8.81,3140,0.02,31,0.00
3,34594,43796,1.27,37287,1.08,501673,14.50,14897,0.43,1197,0.03
4,2043,1384,0.68,885,0.43,16626,8.14,420,0.21,86,0.04
5,16366,40870,2.50,15625,0.95,674420,41.21,11817,0.72,1967,0.12
6,519,1548,2.98,2057,3.96,29777,57.37,7961,15.34,38,0.07
7,2320,6365,2.74,2262,0.97,112245,48.38,14841,6.40,1952,0.84
8,366,949,2.59,468,1.28,25875,70.70,1816,4.96,316,0.86
9,3862,6698,1.73,1487,0.39,166434,43.10,19091,4.94,1102,0.29
10,164,260,1.59,161,0.98,18156,110.71,365,2.23,43,0.26
11,1429,1835,1.28,1462,1.02,148129,103.66,1866,1.31,2222,1.55
12,208,1021,4.91,175,0.84,20367,97.92,6795,32.67,18,0.09
13,162,592,3.65,137,0.85,22979,141.85,2777,17.14,244,1.51
14,5116,27282,5.33,6142,1.20,921849,180.19,225230,44.02,4851,0.95
15,1123,5596,4.98,1112,0.99,136607,121.64,22303,19.86,3637,3.24
16,1217,2622,2.15,1249,1.03,207307,170.34,6662,5.47,1974,1.62
17,440,1384,3.15,840,1.91,106523,242.10,13070,29.70,422,0.96
18,154,349,2.27,214,1.39,26500,172.08,2185,14.19,1750,11.36
19,1118,1460,1.31,3508,3.14,325749,291.37,3195,2.86,935,0.84
20,43,83,1.93,43,1.00,8891,206.77,738,17.16,0,0.00
21,1096,9692,8.84,3160,2.88,376402,343.43,33410,30.48,3702,3.38
22,188,213,1.13,126,0.67,39160,208.30,2131,11.34,244,1.30
23,139,568,4.09,186,1.34,34017,244.73,5871,42.24,179,1.29
24,95,305,3.21,95,1.00,35439,373.04,5636,59.33,25,0.26
25,1041,12175,11.70,4122,3.96,825161,792.66,88741,85.25,901,0.87
26,39,86,2.21,45,1.15,13037,334.28,935,23.97,44,1.13
27,41,515,12.56,127,3.10,19955,486.71,5336,130.15,20,0.49
28,6,62,10.33,24,4.00,2491,415.17,1280,213.33,49,8.17
29,7,126,18.00,28,4.00,2149,307.00,3111,444.43,0,0.00
30,30,194,6.47,30,1.00,6134,204.47,1494,49.80,178,5.93
31,82,289,3.52,55,0.67,56181,685.13,4466,54.46,1866,22.76
32,32,318,9.94,60,1.88,22873,714.78,5619,175.59,70,2.19
33,62,494,7.97,138,2.23,35711,575.98,7329,118.21,110,1.77
34,6,50,8.33,6,1.00,3963,660.50,1095,182.50,66,11.00
35,21,145,6.90,55,2.62,14732,701.52,3614,172.10,32,1.52
36,7,56,8.00,6,0.86,3124,446.29,1218,174.00,69,9.86
37,60,611,10.18,148,2.47,36241,604.02,14541,242.35,478,7.97
38,6,80,13.33,6,1.00,3793,632.17,2374,395.67,0,0.00
39,4,114,28.50,38,9.50,2172,543.00,3503,875.75,28,7.00
40,48,400,8.33,48,1.00,36706,764.71,6609,137.69,108,2.25
41,52,319,6.13,163,3.13,19660,378.08,6511,125.21,668,12.85
42,1034,10500,10.15,1006,0.97,1589765,1537.49,277381,268.26,2349,2.27
43,44,540,12.27,76,1.73,38989,886.11,7848,178.36,370,8.41
44,3,56,18.67,3,1.00,1764,588.00,2067,689.00,0,0.00
45,461,6370,13.82,1698,3.68,381523,827.60,107695,233.61,1724,3.74
46,35,452,12.91,151,4.31,23956,684.46,9947,284.20,94,2.69
47,28,444,15.86,88,3.14,26650,951.79,8898,317.79,92,3.29
48,32,334,10.44,118,3.69,29796,931.12,5248,164.00,101,3.16
49,62,304,4.90,104,1.68,69665,1123.63,9961,160.66,411,6.63
