tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,59874,73516,1.23,60073,1.00,191230,3.19,0,0.00,0,0.00
2,6385,7130,1.12,11653,1.83,57057,8.94,29,0.00,1,0.00
3,7847,11698,1.49,9805,1.25,120824,15.40,5257,0.67,28,0.00
4,191,172,0.90,186,0.97,3677,19.25,58,0.30,29,0.15
5,1662,2795,1.68,1360,0.82,46963,28.26,3946,2.37,48,0.03
6,47,120,2.55,106,2.26,2154,45.83,462,9.83,32,0.68
7,342,1054,3.08,337,0.99,15320,44.80,4801,14.04,57,0.17
8,48,69,1.44,44,0.92,3036,63.25,61,1.27,31,0.65
9,75,225,3.00,41,0.55,5199,69.32,661,8.81,87,1.16
10,18,30,1.67,15,0.83,1802,100.11,50,2.78,27,1.50
11,85,198,2.33,118,1.39,9888,116.33,266,3.13,42,0.49
12,24,100,4.17,22,0.92,2470,102.92,638,26.58,0,0.00
13,22,85,3.86,23,1.05,3545,161.14,515,23.41,59,2.68
14,12,39,3.25,11,0.92,2806,233.83,122,10.17,21,1.75
15,22,103,4.68,30,1.36,3046,138.45,690,31.36,70,3.18
16,16,37,2.31,19,1.19,2994,187.12,219,13.69,27,1.69
17,285,897,3.15,577,2.02,72586,254.69,8683,30.47,16,0.06
18,118,138,1.17,118,1.00,20826,176.49,675,5.72,1619,13.72
19,13,87,6.69,30,2.31,3513,270.23,985,75.77,36,2.77
20,5,23,4.60,5,1.00,1144,228.80,254,50.80,0,0.00
21,16,116,7.25,50,3.12,4194,262.12,1334,83.38,100,6.25
22,17,21,1.24,9,0.53,3052,179.53,160,9.41,82,4.82
23,40,210,5.25,61,1.52,13655,341.38,3111,77.78,16,0.40
24,48,201,4.19,48,1.00,19039,396.65,3242,67.54,16,0.33
25,6,84,14.00,24,4.00,1583,263.83,1664,277.33,42,7.00
26,10,47,4.70,18,1.80,3998,399.80,699,69.90,44,4.40
27,8,121,15.12,36,4.50,3673,459.12,1898,237.25,20,2.50
28,4,60,15.00,22,5.50,1316,329.00,1207,301.75,20,5.00
29,5,84,16.80,28,5.60,1580,316.00,2045,409.00,26,5.20
30,2,26,13.00,2,1.00,628,314.00,624,312.00,0,0.00
31,81,284,3.51,51,0.63,56418,696.52,4204,51.90,1919,23.69
32,5,48,9.60,6,1.20,3080,616.00,971,194.20,90,18.00
33,55,402,7.31,131,2.38,35121,638.56,6190,112.55,135,2.45
34,8,54,6.75,10,1.25,6490,811.25,1113,139.12,131,16.38
35,10,124,12.40,41,4.10,6887,688.70,3484,348.40,32,3.20
36,5,44,8.80,3,0.60,1387,277.40,1015,203.00,92,18.40
37,9,148,16.44,45,5.00,5791,643.44,4147,460.78,72,8.00
38,3,46,15.33,2,0.67,1718,572.67,1181,393.67,33,11.00
39,4,114,28.50,38,9.50,2206,551.50,4018,1004.50,0,0.00
40,13,119,9.15,13,1.00,8957,689.00,2514,193.38,16,1.23
41,16,162,10.12,72,4.50,10910,681.88,5550,346.88,144,9.00
42,10,153,15.30,10,1.00,6280,628.00,3319,331.90,246,24.60
43,48,562,11.71,86,1.79,42519,885.81,8475,176.56,490,10.21
44,2,40,20.00,2,1.00,950,475.00,1520,760.00,0,0.00
45,8,163,20.38,48,6.00,6135,766.88,6039,754.88,144,18.00
46,6,46,7.67,6,1.00,3578,596.33,1748,291.33,126,21.00
47,23,370,16.09,68,2.96,21900,952.17,7745,336.74,91,3.96
48,3,54,18.00,6,2.00,2053,684.33,1969,656.33,0,0.00
49,9,206,22.89,51,5.67,6569,729.89,8879,986.56,93,10.33
50,3,49,16.33,3,1.00,1711,570.33,2047,682.33,46,15.33
51,4,103,25.75,52,13.00,2699,674.75,4913,1228.25,99,24.75
52,8,204,25.50,72,9.00,7964,995.50,7643,955.38,21,2.62
53,4,117,29.25,53,13.25,3378,844.50,5372,1343.00,45,11.25
54,1,5,5.00,1,1.00,1675,1675.00,54,54.00,0,0.00
55,2,20,10.00,1,0.50,3274,1637.00,402,201.00,101,50.50
57,5,28,5.60,6,1.20,9709,1941.80,565,113.00,224,44.80
59,3,23,7.67,7,2.33,3520,1173.33,209,69.67,107,35.67
60,24,72,3.00,24,1.00,22152,923.00,4368,182.00,0,0.00
62,2,6,3.00,3,1.50,1988,994.00,86,43.00,116,58.00
63,1,8,8.00,1,1.00,213,213.00,50,50.00,62,62.00
65,2,5,2.50,2,1.00,1600,800.00,210,105.00,64,32.00
66,6,8,1.33,4,0.67,6054,1009.00,350,58.33,254,42.33
67,7,168,24.00,25,3.57,12092,1727.43,5922,846.00,89,12.71
68,5,20,4.00,2,0.40,6659,1331.80,606,121.20,201,40.20
69,1,2,2.00,1,1.00,1440,1440.00,55,55.00,65,65.00
74,1,2,2.00,0,0.00,1732,1732.00,153,153.00,73,73.00
76,3,28,9.33,2,0.67,8490,2830.00,720,240.00,74,24.67
77,2,14,7.00,2,1.00,4110,2055.00,232,116.00,102,51.00
81,4,77,19.25,5,1.25,5764,1441.00,3153,788.25,80,20.00
82,1,15,15.00,1,1.00,218,218.00,25,25.00,76,76.00
83,1,23,23.00,11,11.00,2063,2063.00,515,515.00,82,82.00
85,1,17,17.00,4,4.00,1552,1552.00,1095,1095.00,0,0.00
