tree_size,count,reads,avg_reads,writes,avg_writes,visited,avg_visited,skipped,avg_skipped,gc_pruned,avg_gc_pruned
1,105107,126772,1.21,101861,0.97,327375,3.11,0,0.00,0,0.00
2,15184,16680,1.10,27635,1.82,135825,8.95,110,0.01,12,0.00
3,10361,15547,1.50,13235,1.28,160348,15.48,7398,0.71,62,0.01
4,448,547,1.22,383,0.85,7606,16.98,194,0.43,35,0.08
5,2466,4272,1.73,2020,0.82,72751,29.50,5656,2.29,130,0.05
6,186,471,2.53,447,2.40,9419,50.64,1774,9.54,22,0.12
7,617,1966,3.19,559,0.91,28476,46.15,6776,10.98,147,0.24
8,156,395,2.53,194,1.24,11145,71.44,750,4.81,70,0.45
9,376,1204,3.20,198,0.53,28518,75.85,3350,8.91,146,0.39
10,69,110,1.59,66,0.96,7417,107.49,169,2.45,27,0.39
11,203,422,2.08,234,1.15,22780,112.22,882,4.34,115,0.57
12,93,479,5.15,81,0.87,9339,100.42,3244,34.88,0,0.00
13,66,257,3.89,61,0.92,10432,158.06,1138,17.24,56,0.85
14,48,120,2.50,58,1.21,8921,185.85,316,6.58,59,1.23
15,68,298,4.38,60,0.88,9400,138.24,2231,32.81,154,2.26
16,95,261,2.75,108,1.14,18866,198.59,1184,12.46,112,1.18
17,331,1039,3.14,656,1.98,82573,249.47,9699,29.30,149,0.45
18,121,152,1.26,121,1.00,21853,180.60,735,6.07,1616,13.36
19,48,216,4.50,68,1.42,11519,239.98,1807,37.65,114,2.38
20,23,57,2.48,23,1.00,5458,237.30,500,21.74,0,0.00
21,43,321,7.47,93,2.16,15008,349.02,2972,69.12,100,2.33
22,78,85,1.09,50,0.64,15882,203.62,832,10.67,63,0.81
23,71,304,4.28,102,1.44,20141,283.68,3670,51.69,30,0.42
24,60,211,3.52,60,1.00,22611,376.85,3945,65.75,6,0.10
25,19,119,6.26,61,3.21,6367,335.11,2115,111.32,173,9.11
26,19,39,2.05,19,1.00,6528,343.58,585,30.79,44,2.32
27,24,315,13.12,78,3.25,11347,472.79,3599,149.96,28,1.17
28,4,60,15.00,22,5.50,1304,326.00,1160,290.00,18,4.50
29,7,109,15.57,30,4.29,2855,407.86,2487,355.29,16,2.29
30,13,92,7.08,13,1.00,2823,217.15,1070,82.31,38,2.92
31,81,274,3.38,55,0.68,56003,691.40,3653,45.10,1884,23.26
32,15,148,9.87,26,1.73,10298,686.53,2467,164.47,91,6.07
33,52,384,7.38,128,2.46,33768,649.38,5884,113.15,23,0.44
34,13,105,8.08,12,0.92,5784,444.92,1648,126.77,213,16.38
35,16,140,8.75,50,3.12,10262,641.38,3614,225.88,66,4.12
36,7,58,8.29,5,0.71,2540,362.86,1395,199.29,104,14.86
37,26,265,10.19,68,2.62,15450,594.23,7441,286.19,314,12.08
38,5,73,14.60,5,1.00,2849,569.80,2189,437.80,0,0.00
39,4,114,28.50,38,9.50,2186,546.50,3659,914.75,18,4.50
40,29,259,8.93,29,1.00,21525,742.24,5118,176.48,16,0.55
41,30,224,7.47,103,3.43,14296,476.53,5049,168.30,336,11.20
42,15,216,14.40,4,0.27,7513,500.87,4716,314.40,553,36.87
43,46,543,11.80,76,1.65,39789,864.98,7801,169.59,440,9.57
44,2,40,20.00,2,1.00,950,475.00,1520,760.00,0,0.00
45,37,510,13.78,92,2.49,27085,732.03,11556,312.32,646,17.46
46,16,186,11.62,56,3.50,10604,662.75,4357,272.31,120,7.50
47,26,390,15.00,75,2.88,23897,919.12,8060,310.00,92,3.54
48,13,154,11.85,46,3.54,12163,935.62,3179,244.54,0,0.00
49,29,284,9.79,71,2.45,30296,1044.69,9319,321.34,46,1.59
50,4,53,13.25,4,1.00,2354,588.50,2072,518.00,92,23.00
51,3,100,33.33,50,16.67,2278,759.33,4876,1625.33,50,16.67
52,19,325,17.11,83,4.37,14544,765.47,9355,492.37,24,1.26
53,3,111,37.00,52,17.33,2552,850.67,5276,1758.67,0,0.00
54,12,60,5.00,14,1.17,16904,1408.67,476,39.67,173,14.42
55,13,210,16.15,11,0.85,24086,1852.77,4601,353.92,296,22.77
56,1,11,11.00,0,0.00,341,341.00,0,0.00,55,55.00
57,10,147,14.70,33,3.30,16233,1623.30,2458,245.80,271,27.10
59,16,137,8.56,24,1.50,16725,1045.31,2263,141.44,381,23.81
60,33,99,3.00,33,1.00,30459,923.00,6006,182.00,0,0.00
61,4,39,9.75,12,3.00,1537,384.25,187,46.75,104,26.00
65,11,44,4.00,11,1.00,7029,639.00,1144,104.00,0,0.00
66,6,8,1.33,4,0.67,6054,1009.00,350,58.33,254,42.33
67,8,175,21.88,30,3.75,15248,1906.00,5326,665.75,52,6.50
68,15,76,5.07,46,3.07,15725,1048.33,1688,112.53,344,22.93
73,1,0,0.00,0,0.00,0,0.00,0,0.00,72,72.00
74,1,2,2.00,0,0.00,1732,1732.00,153,153.00,73,73.00
75,2,2,1.00,4,2.00,5060,2530.00,222,111.00,0,0.00
76,2,28,14.00,2,1.00,6916,3458.00,720,360.00,0,0.00
77,6,142,23.67,34,5.67,10690,1781.67,3396,566.00,102,17.00
81,5,116,23.20,13,2.60,10721,2144.20,3787,757.40,0,0.00
82,3,72,24.00,14,4.67,4819,1606.33,3007,1002.33,76,25.33
85,1,11,11.00,1,1.00,103,103.00,0,0.00,84,84.00
86,2,2,1.00,2,1.00,2352,1176.00,104,52.00,164,82.00
87,45,141,3.13,45,1.00,99893,2219.84,6070,134.89,2881,64.02
88,3,11,3.67,7,2.33,3738,1246.00,461,153.67,61,20.33
89,13,116,8.92,1,0.08,25127,1932.85,1446,111.23,1103,84.85
90,2,60,30.00,2,1.00,3642,1821.00,7462,3731.00,0,0.00
91,7,203,29.00,70,10.00,10122,1446.00,8302,1186.00,0,0.00
93,2,32,16.00,8,4.00,8610,4305.00,882,441.00,0,0.00
95,2,14,7.00,2,1.00,4009,2004.50,260,130.00,159,79.50
96,2,124,62.00,22,11.00,6104,3052.00,4850,2425.00,0,0.00
97,2,48,24.00,0,0.00,912,456.00,3312,1656.00,192,96.00
99,2,34,17.00,0,0.00,5234,2617.00,328,164.00,196,98.00
100,2,36,18.00,2,1.00,9918,4959.00,1278,639.00,0,0.00
101,2,30,15.00,12,6.00,1330,665.00,328,164.00,0,0.00
102,3,48,16.00,8,2.67,14635,4878.33,1719,573.00,101,33.67
105,3,76,25.33,20,6.67,11387,3795.67,3390,1130.00,49,16.33
107,2,88,44.00,22,11.00,4634,2317.00,3100,1550.00,0,0.00
108,3,9,3.00,5,1.67,5588,1862.67,292,97.33,208,69.33
109,4,115,28.75,9,2.25,15299,3824.75,3514,878.50,108,27.00
110,9,180,20.00,54,6.00,45862,5095.78,4682,520.22,0,0.00
112,1,12,12.00,9,9.00,1076,1076.00,56,56.00,111,111.00
113,2,4,2.00,0,0.00,8390,4195.00,213,106.50,224,112.00
114,3,222,74.00,39,13.00,10932,3644.00,10422,3474.00,0,0.00
116,1,3,3.00,0,0.00,4374,4374.00,479,479.00,115,115.00
117,11,308,28.00,11,1.00,54038,4912.55,10703,973.00,445,40.45
119,1,12,12.00,1,1.00,330,330.00,4,4.00,118,118.00
